YYYYMMSOON,가락시장 품목코드(5자리),품목(품종)명,거래단위,등급(특 5% 상 35% 중 40% 하 20%),평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON,year,soon,date,품목-품종,품목명_x,month,original_day,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_1,day_11,day_21,순 강수량,순 평균기온,주산지 순 강수량,주산지 순 평균기온,단수,총반입량(kg),년도,품목명_y,생산량(톤),반입량_생산량비
202006상순,23100,무,20키로상자,상,11056.7777777777,8992.0,9875.0,9132.125,7432.044844382754,2020,상순,2020-06-01,무,무,6,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,111.66577181208041,0.5079403860249205,,,574.4095716165505,21620110.0,2020,무,1178631,0.018343408581651083
202006중순,23100,무,20키로상자,상,11275.1111111111,11056.7777777777,8403.88888888888,8804.77777777777,7976.256800255447,2020,중순,2020-06-11,무,무,6,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,141.1892617449663,0.5428571428571427,,,574.4095716165505,18837271.4,2020,무,1178631,0.01598233153548481
202006하순,23100,무,20키로상자,상,12730.75,11275.1111111111,8992.0,8363.625,8702.053668985565,2020,하순,2020-06-21,무,무,6,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,174.6308724832213,0.5814595173379458,,,574.4095716165505,17420959.0,2020,무,1178631,0.014780672661757581
202007상순,23100,무,20키로상자,상,11513.8888888888,12730.75,11056.7777777777,8150.66666666666,9822.176267539187,2020,상순,2020-07-01,무,무,7,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,176.69798657718104,0.6084649452661485,,,574.4095716165505,22115130.4,2020,무,1178631,0.018763404661849212
202007중순,23100,무,20키로상자,상,11745.75,11513.8888888888,11275.1111111111,8929.77777777777,12303.13407764234,2020,중순,2020-07-11,무,무,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,225.1892617449663,0.6361297817608497,,,574.4095716165505,19885361.8,2020,무,1178631,0.016871575412491274
202007하순,23100,무,20키로상자,상,10808.7,11745.75,12730.75,5794.66666666666,7932.421410872121,2020,하순,2020-07-21,무,무,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,345.4053691275166,0.6715157728520756,,,574.4095716165505,22042687.6,2020,무,1178631,0.018701941150368523
202008상순,23100,무,20키로상자,상,12764.7142857142,10808.7,11513.8888888888,6928.875,10187.561465216631,2020,상순,2020-08-01,무,무,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,564.3785234899326,0.7089251386829242,,,574.4095716165505,18454381.6,2020,무,1178631,0.015657471761730348
202008중순,23100,무,20키로상자,상,13421.4444444444,12764.7142857142,11745.75,8141.125,10476.96062834671,2020,중순,2020-08-11,무,무,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,585.9302013422816,0.7420705687535825,,,574.4095716165505,23624748.0,2020,무,1178631,0.02004422758267855
202008하순,23100,무,20키로상자,상,23336.4444444444,13421.4444444444,10808.7,9616.4,13233.704481522976,2020,하순,2020-08-21,무,무,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,623.3516778523489,0.7745907423087779,,,574.4095716165505,20457774.4,2020,무,1178631,0.017357234282824735
202009상순,23100,무,20키로상자,상,23616.7777777777,23336.4444444444,12764.7142857142,12056.0,14183.695107832084,2020,상순,2020-09-01,무,무,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,772.6469798657715,0.7957498659648096,122.72483221476506,0.804702006588799,574.4095716165505,22931638.4,2020,무,1178631,0.019456164312664437
202009중순,23100,무,20키로상자,상,22132.625,23616.7777777777,13421.4444444444,10907.2857142857,10313.877892842414,2020,중순,2020-09-11,무,무,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,756.3194630872481,0.8013028507923278,120.87785234899324,0.8095541788143829,574.4095716165505,26546903.59999999,2020,무,1178631,0.022523507017887693
202009하순,23100,무,20키로상자,상,24916.7777777777,22132.625,23336.4444444444,12324.625,10047.966831619427,2020,하순,2020-09-21,무,무,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,737.546308724832,0.8047288011475919,118.75570469798654,0.8122980306078896,574.4095716165505,36696646.0,2020,무,1178631,0.03113497438977933
202010상순,23100,무,20키로상자,상,20661.8333333333,24916.7777777777,23616.7777777777,20287.5555555555,17751.157341262526,2020,상순,2020-10-01,무,무,10,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,736.794630872483,0.8031187617241966,118.60939597315432,0.8111395646606914,574.4095716165505,22140327.4,2020,무,1178631,0.018784782854006046
202010중순,23100,무,20키로상자,상,14746.125,20661.8333333333,22132.625,18901.625,17345.07313567455,2020,중순,2020-10-11,무,무,10,11,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,732.4201342281877,0.7916453409604094,117.94228187919458,0.7999817084324126,574.4095716165505,27596774.8,2020,무,1178631,0.02341426180034294
202010하순,23100,무,20키로상자,상,11304.1,14746.125,24916.7777777777,20094.5,17053.844345830727,2020,하순,2020-10-21,무,무,10,21,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,705.1892617449662,0.7773952954675845,112.22818791946307,0.7864227191523441,574.4095716165505,40330548.4,2020,무,1178631,0.0342181296775666
202011상순,23100,무,20키로상자,상,11496.5,11304.1,20661.8333333333,18687.625,18042.747467324527,2020,상순,2020-11-01,무,무,11,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,662.3006711409394,0.7592318978873601,106.82818791946306,0.7698307856828331,574.4095716165505,43358771.64,2020,무,1178631,0.03678740134953179
202011중순,23100,무,20키로상자,상,10245.1111111111,11496.5,14746.125,19210.5555555555,18094.86779015451,2020,중순,2020-11-11,무,무,11,11,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,656.3892617449662,0.7437240511211946,106.36107382550333,0.7555137844611528,574.4095716165505,51794171.44,2020,무,1178631,0.04394434851959604
202011하순,23100,무,20키로상자,상,8736.375,10245.1111111111,11304.1,18696.6666666666,16922.63593552177,2020,하순,2020-11-21,무,무,11,21,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,602.6738255033555,0.7213762766088347,,,574.4095716165505,50889922.88,2020,무,1178631,0.04317714609576704
202012상순,23100,무,20키로상자,상,8982.44444444444,8736.375,11496.5,22651.625,22673.238855957028,2020,상순,2020-12-01,무,무,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,481.6120805369127,0.692037037037037,,,574.4095716165505,31456385.4,2020,무,1178631,0.026688917396538864
202012중순,23100,무,20키로상자,상,12022.75,8982.44444444444,10245.1111111111,25629.1111111111,25506.35181959702,2020,중순,2020-12-11,무,무,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,256.97583892617433,0.6293172960623573,,,574.4095716165505,20555124.4,2020,무,1178631,0.017439830107981207
202012하순,23100,무,20키로상자,상,14112.3,12022.75,8736.375,24146.3333333333,24374.46426979537,2020,하순,2020-12-21,무,무,12,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,238.66845637583882,0.5681069680359117,,,574.4095716165505,26595077.2,2020,무,1178631,0.02256437952166539
202101상순,23100,무,20키로상자,상,15453.6666666666,14112.3,8982.44444444444,25478.8571428571,23928.52986616393,2021,상순,2021-01-01,무,무,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,184.59328859060392,0.46390383210466885,,,578.3075177584847,16308511.0,2021,무,1172345,0.013911016808192128
202101중순,23100,무,20키로상자,상,14208.5555555555,15453.6666666666,12022.75,19378.125,18325.850862276067,2021,중순,2021-01-11,무,무,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,36.846979865771694,0.39450395901257557,,,578.3075177584847,24986428.6,2021,무,1172345,0.021313204389492857
202101하순,23100,무,20키로상자,상,11529.4444444444,14208.5555555555,14112.3,17105.875,14283.16177604639,2021,하순,2021-01-21,무,무,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,38.264429530201205,0.3689954051796156,,,578.3075177584847,26428887.4,2021,무,1172345,0.022543609091180496
202102상순,23100,무,20키로상자,상,9098.88888888888,11529.4444444444,15453.6666666666,10902.25,9720.93862013174,2021,상순,2021-02-01,무,무,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,41.00939597315421,0.34613133739912516,,,578.3075177584847,36160324.8,2021,무,1172345,0.030844439819336454
202102중순,23100,무,20키로상자,상,8339.71428571428,9098.88888888888,14208.5555555555,11589.2222222222,10050.076600737486,2021,중순,2021-02-11,무,무,2,11,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,43.026845637583726,0.32902503561978413,,,578.3075177584847,13361354.6,2021,무,1172345,0.011397118254438753
202102하순,23100,무,20키로상자,상,7570.66666666666,8339.71428571428,11529.4444444444,9167.875,8318.111915722762,2021,하순,2021-02-21,무,무,2,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,45.194630872483046,0.3228359494006225,,,578.3075177584847,20469476.4,2021,무,1172345,0.017460283790181216
202103상순,23100,무,20키로상자,상,7826.11111111111,7570.66666666666,9098.88888888888,10112.0,9942.59846698938,2021,상순,2021-03-01,무,무,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,65.01476510067096,0.3163278713140754,10.209395973154331,0.3212396069538926,578.3075177584847,30104986.4,2021,무,1172345,0.025679289287709673
202103중순,23100,무,20키로상자,상,8207.88888888888,7826.11111111111,8339.71428571428,8490.55555555555,9739.240981246136,2021,중순,2021-03-11,무,무,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,70.76375838926157,0.31567836455277204,11.093959731543594,0.32057823129251695,578.3075177584847,25438524.6,2021,무,1172345,0.02169883831124797
202103하순,23100,무,20키로상자,상,7181.88888888888,8207.88888888888,7570.66666666666,10133.0,12730.183572515734,2021,하순,2021-03-21,무,무,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,69.83221476510049,0.31350385271953896,11.106040268456347,0.3190980095741999,578.3075177584847,27567259.4,2021,무,1172345,0.023514630420226126
202104상순,23100,무,20키로상자,상,7465.11111111111,7181.88888888888,7826.11111111111,8164.55555555555,8174.853553339842,2021,상순,2021-04-01,무,무,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,83.64161073825484,0.3222495083787318,12.719463087248293,0.32791635172587547,578.3075177584847,24240084.4,2021,무,1172345,0.020676579334581544
202104중순,23100,무,20키로상자,상,8290.625,7465.11111111111,8207.88888888888,9708.875,9371.808829129928,2021,중순,2021-04-11,무,무,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,93.98523489932865,0.3361039297992012,14.126174496644262,0.34105197634609385,578.3075177584847,21204528.3,2021,무,1172345,0.018087276612260044
202104하순,23100,무,20키로상자,상,8946.33333333333,8290.625,7181.88888888888,10186.7777777777,8359.84573966077,2021,하순,2021-04-21,무,무,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,97.5973154362414,0.3616800112375333,15.034899328859026,0.36992773763201775,578.3075177584847,20088811.0,2021,무,1172345,0.017135579543564393
202105상순,23100,무,20키로상자,상,9051.875,8946.33333333333,7465.11111111111,9875.0,9343.520434112175,2021,상순,2021-05-01,무,무,5,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,108.66040268456355,0.38397377336226246,,,578.3075177584847,18900993.4,2021,무,1172345,0.016122381551505742
202105중순,23100,무,20키로상자,상,8165.22222222222,9051.875,8290.625,8403.88888888888,7319.486691756611,2021,중순,2021-05-11,무,무,5,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,130.23221476510048,0.4337778326542371,,,578.3075177584847,23095180.6,2021,무,1172345,0.019699986437439494
202105하순,23100,무,20키로상자,상,8496.88888888888,8165.22222222222,8946.33333333333,8992.0,8919.178980863455,2021,하순,2021-05-21,무,무,5,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,138.96375838926156,0.471813725490196,,,578.3075177584847,21667166.0,2021,무,1172345,0.018481902511632668
202106상순,23100,무,20키로상자,상,9258.0,8496.88888888888,9051.875,11056.7777777777,10038.022912886709,2021,상순,2021-06-01,무,무,6,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,137.89530201342262,0.507266391627625,,,578.3075177584847,20985539.8,2021,무,1172345,0.017900481342949387
202106중순,23100,무,20키로상자,상,8435.75,9258.0,8165.22222222222,11275.1111111111,11095.338397113444,2021,중순,2021-06-11,무,무,6,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,150.46711409395954,0.5428287206451841,,,578.3075177584847,13942831.6,2021,무,1172345,0.011893113034132444
202106하순,23100,무,20키로상자,상,9150.44444444444,8435.75,8496.88888888888,12730.75,14482.30156874134,2021,하순,2021-06-21,무,무,6,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,154.5771812080535,0.5883736302850023,,,578.3075177584847,19645072.0,2021,무,1172345,0.016757074069493196
202107상순,23100,무,20키로상자,상,12564.0,9150.44444444444,9258.0,11513.8888888888,15306.477427026462,2021,상순,2021-07-01,무,무,7,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,277.7275167785233,0.6350754030161205,,,578.3075177584847,18769388.4,2021,무,1172345,0.01601012364107835
202107중순,23100,무,20키로상자,상,9012.75,12564.0,8435.75,11745.75,16184.729334948406,2021,중순,2021-07-11,무,무,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,268.3731543624159,0.679864903707962,,,578.3075177584847,16068716.39999999,2021,무,1172345,0.013706474118113685
202107하순,23100,무,20키로상자,상,11067.1,9012.75,9150.44444444444,10808.7,15161.15138959446,2021,하순,2021-07-21,무,무,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,578.3075177584847,18241425.3,2021,무,1172345,0.015559775748606426
202108상순,23100,무,20키로상자,상,13885.2857142857,11067.1,12564.0,12764.7142857142,22353.983042899785,2021,상순,2021-08-01,무,무,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,578.3075177584847,16576705.4,2021,무,1172345,0.014139784278518695
202108중순,23100,무,20키로상자,상,10580.6666666666,13885.2857142857,9012.75,13421.4444444444,20001.997766292487,2021,중순,2021-08-11,무,무,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,312.49261744966424,0.7671566236328358,,,578.3075177584847,19611277.0,2021,무,1172345,0.01672824723097723
202108하순,23100,무,20키로상자,상,10101.5555555555,10580.6666666666,11067.1,23336.4444444444,34989.68743146266,2021,하순,2021-08-21,무,무,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,409.6416107382548,0.7891359821164957,,,578.3075177584847,22944321.6,2021,무,1172345,0.019571305033927726
202109상순,23100,무,20키로상자,상,9531.0,10101.5555555555,13885.2857142857,23616.7777777777,32504.33622453704,2021,상순,2021-09-01,무,무,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,433.8765100671139,0.7991500369549148,,,578.3075177584847,28165694.399999987,2021,무,1172345,0.024025090225147025
202109중순,23100,무,20키로상자,상,10187.1428571428,9531.0,10580.6666666666,22132.625,27474.69787408237,2021,중순,2021-09-11,무,무,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,432.7073825503354,0.8123929427886262,,,578.3075177584847,28405177.199999988,2021,무,1172345,0.024229366952560883
202109하순,23100,무,20키로상자,상,8076.33333333333,10187.1428571428,10101.5555555555,24916.7777777777,23962.857079631693,2021,하순,2021-09-21,무,무,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,431.4550335570468,0.8157936685051168,,,578.3075177584847,21414380.8,2021,무,1172345,0.01826627895372096
202110상순,23100,무,20키로상자,상,7584.5,8076.33333333333,9531.0,20661.8333333333,18788.905264684083,2021,상순,2021-10-01,무,무,10,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,427.67785234899304,0.8209070396151309,,,578.3075177584847,20729209.2,2021,무,1172345,0.017681833589941527
202110중순,23100,무,20키로상자,상,8729.55555555555,7584.5,10187.1428571428,14746.125,13434.083124684214,2021,중순,2021-10-11,무,무,10,11,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,430.78791946308706,0.8074274393886984,64.55973154362412,0.815042573320719,578.3075177584847,24908070.39999999,2021,무,1172345,0.021246365532330492
202110하순,23100,무,20키로상자,상,10916.8888888888,8729.55555555555,8076.33333333333,11304.1,8860.301266048942,2021,하순,2021-10-21,무,무,10,21,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,414.86174496644276,0.7935982339955849,,,578.3075177584847,32007431.4,2021,무,1172345,0.02730205818253159
202111상순,23100,무,20키로상자,상,10744.4444444444,10916.8888888888,7584.5,11496.5,9800.526824581197,2021,상순,2021-11-01,무,무,11,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,419.2120805369126,0.7778842027028442,63.46174496644292,0.7868795666414713,578.3075177584847,40976001.0,2021,무,1172345,0.03495216936993803
202111중순,23100,무,20키로상자,상,12581.1111111111,10744.4444444444,8729.55555555555,10245.1111111111,8828.368352560457,2021,중순,2021-11-11,무,무,11,11,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,294.52348993288575,0.7527948406311248,,,578.3075177584847,46935365.2,2021,무,1172345,0.04003545475094789
202111하순,23100,무,20키로상자,상,11107.375,12581.1111111111,10916.8888888888,8736.375,6175.300341854059,2021,하순,2021-11-21,무,무,11,21,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,293.3395973154361,0.7117659519907237,,,578.3075177584847,36087037.4,2021,무,1172345,0.0307819263100879
202112상순,23100,무,20키로상자,상,11457.6666666666,11107.375,10744.4444444444,8982.44444444444,8166.988002327234,2021,상순,2021-12-01,무,무,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,578.3075177584847,29306751.4,2021,무,1172345,0.02499840183563712
202112중순,23100,무,20키로상자,상,10597.75,11457.6666666666,12581.1111111111,12022.75,11250.42933525052,2021,중순,2021-12-11,무,무,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,578.3075177584847,21859323.4,2021,무,1172345,0.018645811088032958
202112하순,23100,무,20키로상자,상,10748.2,10597.75,11107.375,14112.3,12767.62475861348,2021,하순,2021-12-21,무,무,12,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,222.83624161073809,0.5440957886044591,,,578.3075177584847,22247014.6,2021,무,1172345,0.01897650828041234
202201상순,23100,무,20키로상자,상,10840.5714285714,10748.2,11457.6666666666,15453.6666666666,14157.717980870731,2022,상순,2022-01-01,무,무,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,115.53825503355688,0.4941362046498867,,,601.439684784805,21382895.4,2022,무,1190610,0.01795961347544536
202201중순,23100,무,20키로상자,상,11261.2222222222,10840.5714285714,10597.75,14208.5555555555,14056.630164265764,2022,중순,2022-01-11,무,무,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,87.75302013422805,0.4432921350776849,,,601.439684784805,23538367.099999998,2022,무,1190610,0.019770006215301398
202201하순,23100,무,20키로상자,상,12637.75,11261.2222222222,10748.2,11529.4444444444,9626.921755708998,2022,하순,2022-01-21,무,무,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,74.3382550335569,0.4122852993524857,,,601.439684784805,28376533.6,2022,무,1190610,0.023833609326311723
202202상순,23100,무,20키로상자,상,10062.6666666666,12637.75,10840.5714285714,9098.88888888888,8112.980384809328,2022,상순,2022-02-01,무,무,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,52.315436241610605,0.3762888269243239,,,601.439684784805,16465104.4,2022,무,1190610,0.013829133301416921
202202중순,23100,무,20키로상자,상,10841.5,10062.6666666666,11261.2222222222,8339.71428571428,7843.867606802423,2022,중순,2022-02-11,무,무,2,11,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,46.158389261744844,0.34494888944977276,,,601.439684784805,19375991.04,2022,무,1190610,0.016274003275631818
202202하순,23100,무,20키로상자,상,11499.5714285714,10841.5,12637.75,7570.66666666666,7630.923705142716,2022,하순,2022-02-21,무,무,2,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,33.85771812080525,0.32354595743350933,,,601.439684784805,20370449.3,2022,무,1190610,0.017109254331813106
202203상순,23100,무,20키로상자,상,10466.2222222222,11499.5714285714,10062.6666666666,7826.11111111111,9085.760464120496,2022,상순,2022-03-01,무,무,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,601.439684784805,26467110.0,2022,무,1190610,0.02222987376218913
202203중순,23100,무,20키로상자,상,9714.625,10466.2222222222,10841.5,8207.88888888888,9835.234161911943,2022,중순,2022-03-11,무,무,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,601.439684784805,22636878.0,2022,무,1190610,0.019012840476730415
202203하순,23100,무,20키로상자,상,9968.0,9714.625,11499.5714285714,7181.88888888888,9022.674820188147,2022,하순,2022-03-21,무,무,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,63.94496644295288,0.3196959077989331,,,601.439684784805,29854342.8,2022,무,1190610,0.025074829541159575
202204상순,23100,무,20키로상자,상,9745.875,9968.0,10466.2222222222,7465.11111111111,7628.238308395349,2022,상순,2022-04-01,무,무,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,52.126174496644175,0.3261654031837801,,,601.439684784805,23857537.4,2022,무,1190610,0.020038079135905124
202204중순,23100,무,20키로상자,상,9411.55555555555,9745.875,9714.625,8290.625,8862.118592431332,2022,중순,2022-04-11,무,무,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,56.00939597315424,0.3397144039735098,,,601.439684784805,23701237.0,2022,무,1190610,0.01990680155550516
202204하순,23100,무,20키로상자,상,11303.7777777777,9411.55555555555,9968.0,8946.33333333333,7842.8918071643875,2022,하순,2022-04-21,무,무,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,83.26308724832201,0.36527922303156424,,,601.439684784805,20961260.8,2022,무,1190610,0.01760548021602372
202205상순,23100,무,20키로상자,상,13589.25,11303.7777777777,9745.875,9051.875,9281.513651703965,2022,상순,2022-05-01,무,무,5,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,80.6456375838925,0.393721851259705,,,601.439684784805,20026216.400000002,2022,무,1190610,0.01682013119325388
202205중순,23100,무,20키로상자,상,13568.6666666666,13589.25,9411.55555555555,8165.22222222222,7605.68362595081,2022,중순,2022-05-11,무,무,5,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,81.02416107382537,0.41977852581243896,,,601.439684784805,21397931.2,2022,무,1190610,0.017972242127984813
202205하순,23100,무,20키로상자,상,14167.2222222222,13568.6666666666,11303.7777777777,8496.88888888888,9660.253643209311,2022,하순,2022-05-21,무,무,5,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,80.60536912751665,0.4636960981121312,,,601.439684784805,20133454.6,2022,무,1190610,0.01691020115738991
202206상순,23100,무,20키로상자,상,13693.2222222222,14167.2222222222,13589.25,9258.0,9243.576675476716,2022,상순,2022-06-01,무,무,6,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,94.81476510067102,0.49293924466338246,,,601.439684784805,21962511.4,2022,무,1190610,0.018446436196571506
202206중순,23100,무,20키로상자,상,13381.625,13693.2222222222,13568.6666666666,8435.75,9346.110531022783,2022,중순,2022-06-11,무,무,6,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,100.79328859060388,0.5307616155548881,,,601.439684784805,18630330.2,2022,무,1190610,0.015647718564433356
202206하순,23100,무,20키로상자,상,14488.1111111111,13381.625,14167.2222222222,9150.44444444444,11692.98429502588,2022,하순,2022-06-21,무,무,6,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,192.40805369127497,0.5940208065208065,,,601.439684784805,19915609.0,2022,무,1190610,0.016727231419188485
202207상순,23100,무,20키로상자,상,16167.625,14488.1111111111,13693.2222222222,12564.0,18363.102181508497,2022,상순,2022-07-01,무,무,7,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,200.34496644295285,0.644832792572842,,,601.439684784805,16176870.39999999,2022,무,1190610,0.013587043952259757
202207중순,23100,무,20키로상자,상,18460.4444444444,16167.625,13381.625,9012.75,13225.673589453922,2022,중순,2022-07-11,무,무,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,253.9087248322146,0.6901153597164295,,,601.439684784805,21262030.79999999,2022,무,1190610,0.01785809862171491
202207하순,23100,무,20키로상자,상,21599.2222222222,18460.4444444444,14488.1111111111,11067.1,17068.678190066214,2022,하순,2022-07-21,무,무,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,263.71946308724813,0.7218539880819604,,,601.439684784805,19314538.6,2022,무,1190610,0.016222389027473312
202208상순,23100,무,20키로상자,상,22569.3333333333,21599.2222222222,16167.625,13885.2857142857,26097.830954804096,2022,상순,2022-08-01,무,무,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,318.62013422818774,0.7595871132456498,,,601.439684784805,20385183.4,2022,무,1190610,0.017121629584834663
202208중순,23100,무,20키로상자,상,20734.8888888888,22569.3333333333,18460.4444444444,10580.6666666666,16800.33571974292,2022,중순,2022-08-11,무,무,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,385.48993288590583,0.7858957300108866,,,601.439684784805,23498846.6,2022,무,1190610,0.01973681272624957
202208하순,23100,무,20키로상자,상,22757.5555555555,20734.8888888888,21599.2222222222,10101.5555555555,15268.513987528013,2022,하순,2022-08-21,무,무,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,405.52751677852325,0.7993958402444785,,,601.439684784805,27943148.0,2022,무,1190610,0.023469606336247804
202209상순,23100,무,20키로상자,상,28908.25,22757.5555555555,22569.3333333333,9531.0,14157.689161329865,2022,상순,2022-09-01,무,무,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,443.27919463087227,0.8122025712053411,,,601.439684784805,30790953.4,2022,무,1190610,0.025861494024071695
202209중순,23100,무,20키로상자,상,25497.7142857142,28908.25,20734.8888888888,10187.1428571428,14566.440141119503,2022,중순,2022-09-11,무,무,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,448.9355704697984,0.82330722574625,69.87651006711405,0.8339607252650731,601.439684784805,20558289.8,2022,무,1190610,0.017267022618657663
202209하순,23100,무,20키로상자,상,31412.0,25497.7142857142,22757.5555555555,8076.33333333333,8269.882744502309,2022,하순,2022-09-21,무,무,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,448.4201342281877,0.8235561888928472,69.72885906040264,0.8340832395950506,601.439684784805,24761751.2,2022,무,1190610,0.020797533365249744
202210상순,23100,무,20키로상자,상,34129.25,31412.0,28908.25,7584.5,7267.743631228874,2022,상순,2022-10-01,무,무,10,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,482.904697986577,0.8160899384303639,75.04832214765096,0.8266359447004608,601.439684784805,23126388.88,2022,무,1190610,0.01942398340346545
202210중순,23100,무,20키로상자,상,22464.1111111111,34129.25,25497.7142857142,8729.55555555555,9429.379886848585,2022,중순,2022-10-11,무,무,10,11,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,468.3798657718119,0.802213239299332,73.06442953020131,0.8138500635324015,601.439684784805,41699960.39999999,2022,무,1190610,0.03502403003502406
