YYYYMMSOON,가락시장 품목코드(5자리),품목(품종)명,거래단위,등급(특 5% 상 35% 중 40% 하 20%),평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON,year,soon,date,품목-품종,품목명_x,month,original_day,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_1,day_11,day_21,순 강수량,순 평균기온,주산지 순 강수량,주산지 순 평균기온,단수,총반입량(kg),년도,품목명_y,생산량(톤),반입량_생산량비
202006중순,24400,양파,1키로,상,698.666666666666,613.333333333333,854.555555555555,397.666666666666,807.606481481481,2020,중순,2020-06-11,양파,양파,6,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,141.1892617449663,0.5428571428571427,,,796.174606419955,39472396.39999999,2020,양파,1168227,0.033788293199866114
202006하순,24400,양파,1키로,상,774.0,698.666666666666,709.0,449.625,804.407407407407,2020,하순,2020-06-21,양파,양파,6,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,174.6308724832213,0.5814595173379458,,,796.174606419955,41911734.7,2020,양파,1168227,0.035876361957051156
202007상순,24400,양파,1키로,상,664.333333333333,774.0,613.333333333333,389.888888888888,853.75,2020,상순,2020-07-01,양파,양파,7,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,176.69798657718104,0.6084649452661485,,,796.174606419955,33821540.69999999,2020,양파,1168227,0.028951171904090547
202007중순,24400,양파,1키로,상,796.875,664.333333333333,698.666666666666,413.0,858.444444444444,2020,중순,2020-07-11,양파,양파,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,225.1892617449663,0.6361297817608497,,,796.174606419955,23120585.79999999,2020,양파,1168227,0.019791175687601803
202007하순,24400,양파,1키로,상,899.8,796.875,774.0,426.666666666666,917.148148148147,2020,하순,2020-07-21,양파,양파,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,345.4053691275166,0.6715157728520756,,,796.174606419955,29255273.0,2020,양파,1168227,0.025042455789842214
202008상순,24400,양파,1키로,상,977.857142857142,899.8,664.333333333333,538.375,1016.70833333333,2020,상순,2020-08-01,양파,양파,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,564.3785234899326,0.7089251386829242,,,796.174606419955,27625862.0,2020,양파,1168227,0.023647683198556445
202008중순,24400,양파,1키로,상,1002.11111111111,977.857142857142,796.875,502.25,949.597222222222,2020,중순,2020-08-11,양파,양파,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,585.9302013422816,0.7420705687535825,,,796.174606419955,30293674.39999999,2020,양파,1168227,0.025931325333175822
202008하순,24400,양파,1키로,상,1009.33333333333,1002.11111111111,899.8,473.5,942.829629629629,2020,하순,2020-08-21,양파,양파,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,623.3516778523489,0.7745907423087779,,,796.174606419955,29441044.0,2020,양파,1168227,0.02520147539818888
202009상순,24400,양파,1키로,상,1102.44444444444,1009.33333333333,977.857142857142,495.625,960.425925925926,2020,상순,2020-09-01,양파,양파,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,772.6469798657715,0.7957498659648096,,,796.174606419955,29585411.7,2020,양파,1168227,0.025325053863675468
202009중순,24400,양파,1키로,상,1043.875,1102.44444444444,1002.11111111111,538.857142857142,963.466666666666,2020,중순,2020-09-11,양파,양파,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,756.3194630872481,0.8013028507923278,,,796.174606419955,32480052.79999999,2020,양파,1168227,0.027802860916585553
202009하순,24400,양파,1키로,상,1063.44444444444,1043.875,1009.33333333333,494.0,935.199999999999,2020,하순,2020-09-21,양파,양파,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,737.546308724832,0.8047288011475919,,,796.174606419955,33702285.2,2020,양파,1168227,0.028849089432105235
202010상순,24400,양파,1키로,상,1245.16666666666,1063.44444444444,1102.44444444444,449.888888888888,1016.27129629629,2020,상순,2020-10-01,양파,양파,10,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,736.794630872483,0.8031187617241966,,,796.174606419955,22022008.4,2020,양파,1168227,0.018850795607360554
202010중순,24400,양파,1키로,상,1169.125,1245.16666666666,1043.875,510.0,947.703703703703,2020,중순,2020-10-11,양파,양파,10,11,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,732.4201342281877,0.7916453409604094,,,796.174606419955,27646018.0,2020,양파,1168227,0.023664936694666364
202010하순,24400,양파,1키로,상,1221.1,1169.125,1063.44444444444,522.6,933.074074074073,2020,하순,2020-10-21,양파,양파,10,21,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,705.1892617449662,0.7773952954675845,,,796.174606419955,31289782.6,2020,양파,1168227,0.02678399198101054
202011상순,24400,양파,1키로,상,1283.375,1221.1,1245.16666666666,529.625,979.703703703703,2020,상순,2020-11-01,양파,양파,11,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,662.3006711409394,0.7592318978873601,,,796.174606419955,29541731.19999999,2020,양파,1168227,0.025287663442122115
202011중순,24400,양파,1키로,상,1296.44444444444,1283.375,1169.125,576.555555555555,975.958333333333,2020,중순,2020-11-11,양파,양파,11,11,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,656.3892617449662,0.7437240511211946,,,796.174606419955,29918159.6,2020,양파,1168227,0.025609885407544938
202011하순,24400,양파,1키로,상,1333.5,1296.44444444444,1221.1,641.444444444444,952.703703703703,2020,하순,2020-11-21,양파,양파,11,21,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,602.6738255033555,0.7213762766088347,,,796.174606419955,26974550.39999999,2020,양파,1168227,0.02309016175794601
202012상순,24400,양파,1키로,상,1294.22222222222,1333.5,1283.375,801.625,986.458333333333,2020,상순,2020-12-01,양파,양파,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,481.6120805369127,0.692037037037037,,,796.174606419955,27884899.8,2020,양파,1168227,0.023869419042703174
202012중순,24400,양파,1키로,상,1289.875,1294.22222222222,1296.44444444444,728.0,960.249999999999,2020,중순,2020-12-11,양파,양파,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,256.97583892617433,0.6293172960623573,,,796.174606419955,20908488.0,2020,양파,1168227,0.017897624348692506
202012하순,24400,양파,1키로,상,1419.7,1289.875,1333.5,784.111111111111,978.629629629629,2020,하순,2020-12-21,양파,양파,12,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,238.66845637583882,0.5681069680359117,,,796.174606419955,30087738.8,2020,양파,1168227,0.025755044867136267
202101상순,24400,양파,1키로,상,1571.16666666666,1419.7,1294.22222222222,933.428571428571,1103.04761904761,2021,상순,2021-01-01,양파,양파,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,184.59328859060392,0.46390383210466885,,,854.0989112182439,15917362.8,2021,양파,1576752,0.010095032573289902
202101중순,24400,양파,1키로,상,1707.22222222222,1571.16666666666,1289.875,898.25,1045.30555555555,2021,중순,2021-01-11,양파,양파,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,36.846979865771694,0.39450395901257557,,,854.0989112182439,29563639.0,2021,양파,1576752,0.01874970762681766
202101하순,24400,양파,1키로,상,1691.44444444444,1707.22222222222,1419.7,929.75,1083.00925925925,2021,하순,2021-01-21,양파,양파,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,38.264429530201205,0.3689954051796156,,,854.0989112182439,23861293.9,2021,양파,1576752,0.01513319399626574
202102상순,24400,양파,1키로,상,1752.11111111111,1691.44444444444,1571.16666666666,929.375,1110.08796296296,2021,상순,2021-02-01,양파,양파,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,41.00939597315421,0.34613133739912516,,,854.0989112182439,27860236.6,2021,양파,1576752,0.01766938402488153
202102중순,24400,양파,1키로,상,2001.42857142857,1752.11111111111,1707.22222222222,1014.77777777777,1139.68981481481,2021,중순,2021-02-11,양파,양파,2,11,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,43.026845637583726,0.32902503561978413,,,854.0989112182439,16210515.59999999,2021,양파,1576752,0.010280954519163438
202102하순,24400,양파,1키로,상,2021.16666666666,2001.42857142857,1691.44444444444,1489.875,1254.67261904761,2021,하순,2021-02-21,양파,양파,2,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,45.194630872483046,0.3228359494006225,,,854.0989112182439,17054196.99999999,2021,양파,1576752,0.010816030041503033
202103상순,24400,양파,1키로,상,1825.0,2021.16666666666,1752.11111111111,1132.0,1127.48148148148,2021,상순,2021-03-01,양파,양파,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,65.01476510067096,0.3163278713140754,,,854.0989112182439,24733420.0,2021,양파,1576752,0.015686309578170823
202103중순,24400,양파,1키로,상,1973.22222222222,1825.0,2001.42857142857,1090.22222222222,1032.5324074074,2021,중순,2021-03-11,양파,양파,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,70.76375838926157,0.31567836455277204,,,854.0989112182439,24450415.88,2021,양파,1576752,0.015506824078865921
202103하순,24400,양파,1키로,상,1555.55555555555,1973.22222222222,2021.16666666666,1123.88888888888,1092.47777777777,2021,하순,2021-03-21,양파,양파,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,69.83221476510049,0.31350385271953896,,,854.0989112182439,35169721.1,2021,양파,1576752,0.02230516980476321
202104상순,24400,양파,1키로,상,1348.88888888888,1555.55555555555,1825.0,1081.55555555555,1150.69444444444,2021,상순,2021-04-01,양파,양파,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,83.64161073825484,0.3222495083787318,,,854.0989112182439,42851122.29999999,2021,양파,1576752,0.027176830788862162
202104중순,24400,양파,1키로,상,944.75,1348.88888888888,1973.22222222222,986.125,998.449074074074,2021,중순,2021-04-11,양파,양파,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,93.98523489932865,0.3361039297992012,,,854.0989112182439,45940328.2599999,2021,양파,1576752,0.029136051998031334
202104하순,24400,양파,1키로,상,715.333333333333,944.75,1555.55555555555,909.888888888888,837.37037037037,2021,하순,2021-04-21,양파,양파,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,97.5973154362414,0.3616800112375333,,,854.0989112182439,44287134.09999989,2021,양파,1576752,0.028087571222360833
202105상순,24400,양파,1키로,상,660.75,715.333333333333,1348.88888888888,856.25,805.935185185185,2021,상순,2021-05-01,양파,양파,5,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,108.66040268456355,0.38397377336226246,,,854.0989112182439,41361695.1,2021,양파,1576752,0.026232213499649912
202105중순,24400,양파,1키로,상,522.888888888888,660.75,944.75,854.555555555555,669.388888888888,2021,중순,2021-05-11,양파,양파,5,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,130.23221476510048,0.4337778326542371,,,854.0989112182439,44764020.4,2021,양파,1576752,0.028390019736775345
202105하순,24400,양파,1키로,상,548.888888888888,522.888888888888,715.333333333333,709.0,622.725925925925,2021,하순,2021-05-21,양파,양파,5,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,138.96375838926156,0.471813725490196,,,854.0989112182439,48059073.2,2021,양파,1576752,0.030479792129643725
202106상순,24400,양파,1키로,상,575.888888888888,548.888888888888,660.75,613.333333333333,656.231481481481,2021,상순,2021-06-01,양파,양파,6,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,137.89530201342262,0.507266391627625,,,854.0989112182439,41836976.99999999,2021,양파,1576752,0.026533644479283993
202106중순,24400,양파,1키로,상,694.625,575.888888888888,522.888888888888,698.666666666666,708.310185185185,2021,중순,2021-06-11,양파,양파,6,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,150.46711409395954,0.5428287206451841,,,854.0989112182439,28691398.0,2021,양파,1576752,0.018196519173592295
202106하순,24400,양파,1키로,상,687.666666666666,694.625,548.888888888888,774.0,703.074074074074,2021,하순,2021-06-21,양파,양파,6,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,154.5771812080535,0.5883736302850023,,,854.0989112182439,41166868.1,2021,양파,1576752,0.02610865126538606
202107상순,24400,양파,1키로,상,676.666666666666,687.666666666666,575.888888888888,664.333333333333,692.402777777777,2021,상순,2021-07-01,양파,양파,7,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,277.7275167785233,0.6350754030161205,,,854.0989112182439,30396075.6,2021,양파,1576752,0.0192776515266827
202107중순,24400,양파,1키로,상,683.375,676.666666666666,694.625,796.875,726.291666666666,2021,중순,2021-07-11,양파,양파,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,268.3731543624159,0.679864903707962,,,854.0989112182439,23801491.6,2021,양파,1576752,0.015095266471835775
202107하순,24400,양파,1키로,상,735.5,683.375,687.666666666666,899.8,827.748148148148,2021,하순,2021-07-21,양파,양파,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,854.0989112182439,30366979.2,2021,양파,1576752,0.019259198149106517
202108상순,24400,양파,1키로,상,911.857142857142,735.5,676.666666666666,977.857142857142,919.952380952381,2021,상순,2021-08-01,양파,양파,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,854.0989112182439,25186466.0,2021,양파,1576752,0.015973638213238352
202108중순,24400,양파,1키로,상,873.888888888888,911.857142857142,683.375,1002.11111111111,870.467592592592,2021,중순,2021-08-11,양파,양파,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,312.49261744966424,0.7671566236328358,,,854.0989112182439,28861880.09999999,2021,양파,1576752,0.018304641503546524
202108하순,24400,양파,1키로,상,874.0,873.888888888888,735.5,1009.33333333333,899.374074074074,2021,하순,2021-08-21,양파,양파,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,409.6416107382548,0.7891359821164957,,,854.0989112182439,27603237.4,2021,양파,1576752,0.01750639123971303
202109상순,24400,양파,1키로,상,959.666666666666,874.0,911.857142857142,1102.44444444444,925.699074074074,2021,상순,2021-09-01,양파,양파,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,433.8765100671139,0.7991500369549148,,,854.0989112182439,32293805.79999999,2021,양파,1576752,0.02048122076268176
202109중순,24400,양파,1키로,상,907.857142857142,959.666666666666,873.888888888888,1043.875,914.53611111111,2021,중순,2021-09-11,양파,양파,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,432.7073825503354,0.8123929427886262,,,854.0989112182439,27237832.8,2021,양파,1576752,0.01727464610794849
202109하순,24400,양파,1키로,상,854.833333333333,907.857142857142,874.0,1063.44444444444,903.644444444444,2021,하순,2021-09-21,양파,양파,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,431.4550335570468,0.8157936685051168,,,854.0989112182439,21232516.75999999,2021,양파,1576752,0.013465983718428763
202110상순,24400,양파,1키로,상,892.875,854.833333333333,959.666666666666,1245.16666666666,1010.06018518518,2021,상순,2021-10-01,양파,양파,10,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,427.67785234899304,0.8209070396151309,,,854.0989112182439,24094791.0,2021,양파,1576752,0.01528128139364973
202110중순,24400,양파,1키로,상,900.333333333333,892.875,907.857142857142,1169.125,933.449074074074,2021,중순,2021-10-11,양파,양파,10,11,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,430.78791946308706,0.8074274393886984,,,854.0989112182439,29710942.5,2021,양파,1576752,0.01884312973758714
202110하순,24400,양파,1키로,상,937.333333333333,900.333333333333,854.833333333333,1221.1,933.074074074074,2021,하순,2021-10-21,양파,양파,10,21,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,414.86174496644276,0.7935982339955849,,,854.0989112182439,28950570.8,2021,양파,1576752,0.0183608904888023
202111상순,24400,양파,1키로,상,907.333333333333,937.333333333333,892.875,1283.375,979.703703703703,2021,상순,2021-11-01,양파,양파,11,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,419.2120805369126,0.7778842027028442,,,854.0989112182439,32182601.3,2021,양파,1576752,0.020410693184470356
202111중순,24400,양파,1키로,상,908.666666666666,907.333333333333,900.333333333333,1296.44444444444,975.958333333333,2021,중순,2021-11-11,양파,양파,11,11,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,294.52348993288575,0.7527948406311248,,,854.0989112182439,31130022.8,2021,양파,1576752,0.019743131957340152
202111하순,24400,양파,1키로,상,855.0,908.666666666666,937.333333333333,1333.5,952.703703703703,2021,하순,2021-11-21,양파,양파,11,21,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,293.3395973154361,0.7117659519907237,,,854.0989112182439,26507739.799999997,2021,양파,1576752,0.01681161006930703
202112상순,24400,양파,1키로,상,816.333333333333,855.0,907.333333333333,1294.22222222222,986.458333333333,2021,상순,2021-12-01,양파,양파,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,854.0989112182439,31188734.4,2021,양파,1576752,0.0197803677433103
202112중순,24400,양파,1키로,상,734.875,816.333333333333,908.666666666666,1289.875,960.249999999999,2021,중순,2021-12-11,양파,양파,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,854.0989112182439,26078210.6,2021,양파,1576752,0.016539196144986657
202112하순,24400,양파,1키로,상,695.1,734.875,855.0,1419.7,978.629629629629,2021,하순,2021-12-21,양파,양파,12,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,222.83624161073809,0.5440957886044591,,,854.0989112182439,30524331.99999999,2021,양파,1576752,0.019358993678143418
202201상순,24400,양파,1키로,상,658.0,695.1,816.333333333333,1571.16666666666,1103.04761904761,2022,상순,2022-01-01,양파,양파,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,115.53825503355688,0.4941362046498867,,,676.9509087820621,28378686.4,2022,양파,1195563,0.023736671676858518
202201중순,24400,양파,1키로,상,541.333333333333,658.0,734.875,1707.22222222222,1045.30555555555,2022,중순,2022-01-11,양파,양파,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,87.75302013422805,0.4432921350776849,,,676.9509087820621,35420801.99999999,2022,양파,1195563,0.029626880390242916
202201하순,24400,양파,1키로,상,524.0,541.333333333333,695.1,1691.44444444444,1083.00925925925,2022,하순,2022-01-21,양파,양파,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,74.3382550335569,0.4122852993524857,,,676.9509087820621,32141633.99999999,2022,양파,1195563,0.02688409895588939
202202상순,24400,양파,1키로,상,528.166666666666,524.0,658.0,1752.11111111111,1110.08796296296,2022,상순,2022-02-01,양파,양파,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,52.315436241610605,0.3762888269243239,,,676.9509087820621,25567979.2,2022,양파,1195563,0.021385723044289595
202202중순,24400,양파,1키로,상,438.75,528.166666666666,541.333333333333,2001.42857142857,1139.68981481481,2022,중순,2022-02-11,양파,양파,2,11,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,46.158389261744844,0.34494888944977276,,,676.9509087820621,29244711.8,2022,양파,1195563,0.024461037854132322
202202하순,24400,양파,1키로,상,391.428571428571,438.75,524.0,2021.16666666666,1254.67261904761,2022,하순,2022-02-21,양파,양파,2,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,33.85771812080525,0.32354595743350933,,,676.9509087820621,26024369.199999988,2022,양파,1195563,0.021767459514889627
202203상순,24400,양파,1키로,상,450.444444444444,391.428571428571,528.166666666666,1825.0,1127.48148148148,2022,상순,2022-03-01,양파,양파,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,676.9509087820621,37415789.8,2022,양파,1195563,0.031295540092826556
202203중순,24400,양파,1키로,상,416.125,450.444444444444,438.75,1973.22222222222,1032.5324074074,2022,중순,2022-03-11,양파,양파,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,676.9509087820621,29619710.59999999,2022,양파,1195563,0.02477469660737242
202203하순,24400,양파,1키로,상,392.9,416.125,391.428571428571,1555.55555555555,1147.29629629629,2022,하순,2022-03-21,양파,양파,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,63.94496644295288,0.3196959077989331,,,676.9509087820621,43229220.0,2022,양파,1195563,0.03615804436905458
202204상순,24400,양파,1키로,상,492.0,392.9,450.444444444444,1348.88888888888,1145.4074074074,2022,상순,2022-04-01,양파,양파,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,52.126174496644175,0.3261654031837801,,,676.9509087820621,37458691.49999999,2022,양파,1195563,0.03133142419094602
202204중순,24400,양파,1키로,상,624.555555555555,492.0,416.125,944.75,968.180555555555,2022,중순,2022-04-11,양파,양파,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,56.00939597315424,0.3397144039735098,,,676.9509087820621,44230639.0,2022,양파,1195563,0.03699565727611176
202204하순,24400,양파,1키로,상,702.777777777777,624.555555555555,392.9,715.333333333333,815.379629629629,2022,하순,2022-04-21,양파,양파,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,83.26308724832201,0.36527922303156424,,,676.9509087820621,41724668.9,2022,양파,1195563,0.0348995986827963
202205상순,24400,양파,1키로,상,551.25,702.777777777777,492.0,660.75,805.935185185185,2022,상순,2022-05-01,양파,양파,5,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,80.6456375838925,0.393721851259705,,,676.9509087820621,50782962.199999996,2022,양파,1195563,0.04247619088245454
202205중순,24400,양파,1키로,상,530.111111111111,551.25,624.555555555555,522.888888888888,656.648148148148,2022,중순,2022-05-11,양파,양파,5,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,81.02416107382537,0.41977852581243896,,,676.9509087820621,49997903.4,2022,양파,1195563,0.04181954727605321
202205하순,24400,양파,1키로,상,721.444444444444,530.111111111111,702.777777777777,548.888888888888,603.762962962962,2022,하순,2022-05-21,양파,양파,5,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,80.60536912751665,0.4636960981121312,,,676.9509087820621,40519376.09999999,2022,양파,1195563,0.03389146042492113
202206상순,24400,양파,1키로,상,1282.0,721.444444444444,551.25,575.888888888888,622.824074074074,2022,상순,2022-06-01,양파,양파,6,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,94.81476510067102,0.49293924466338246,,,676.9509087820621,46703479.599999994,2022,양파,1195563,0.03906400549364609
202206중순,24400,양파,1키로,상,1304.0,1282.0,530.111111111111,694.625,711.726851851851,2022,중순,2022-06-11,양파,양파,6,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,100.79328859060388,0.5307616155548881,,,676.9509087820621,39463134.6,2022,양파,1195563,0.033007992552462735
202206하순,24400,양파,1키로,상,1439.33333333333,1304.0,721.444444444444,687.666666666666,706.814814814814,2022,하순,2022-06-21,양파,양파,6,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,192.40805369127497,0.5940208065208065,,,676.9509087820621,36122070.79999999,2022,양파,1195563,0.030213439860551045
202207상순,24400,양파,1키로,상,1450.125,1439.33333333333,1282.0,676.666666666666,679.458333333333,2022,상순,2022-07-01,양파,양파,7,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,200.34496644295285,0.644832792572842,,,676.9509087820621,26927334.6,2022,양파,1195563,0.022522723269288194
202207중순,24400,양파,1키로,상,1311.11111111111,1450.125,1304.0,683.375,730.972222222222,2022,중순,2022-07-11,양파,양파,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,253.9087248322146,0.6901153597164295,,,676.9509087820621,30720622.900000002,2022,양파,1195563,0.0256955282992197
202207하순,24400,양파,1키로,상,1317.0,1311.11111111111,1439.33333333333,735.5,811.507407407407,2022,하순,2022-07-21,양파,양파,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,263.71946308724813,0.7218539880819604,,,676.9509087820621,28118118.4,2022,양파,1195563,0.0235187258220604
202208상순,24400,양파,1키로,상,1449.44444444444,1317.0,1450.125,911.857142857142,933.529761904762,2022,상순,2022-08-01,양파,양파,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,318.62013422818774,0.7595871132456498,,,676.9509087820621,26387285.2,2022,양파,1195563,0.022071011899832967
202208중순,24400,양파,1키로,상,1510.66666666666,1449.44444444444,1311.11111111111,873.888888888888,893.208333333333,2022,중순,2022-08-11,양파,양파,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,385.48993288590583,0.7858957300108866,,,676.9509087820621,33103581.4,2022,양파,1195563,0.027688696789713297
202208하순,24400,양파,1키로,상,1262.88888888888,1510.66666666666,1317.0,874.0,897.744444444444,2022,하순,2022-08-21,양파,양파,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,405.52751677852325,0.7993958402444785,,,676.9509087820621,37007797.6,2022,양파,1195563,0.030954284801386463
202209상순,24400,양파,1키로,상,1501.125,1262.88888888888,1449.44444444444,959.666666666666,950.662037037037,2022,상순,2022-09-01,양파,양파,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,443.27919463087227,0.8122025712053411,,,676.9509087820621,26456339.4,2022,양파,1195563,0.022128770629402213
202209중순,24400,양파,1키로,상,1377.57142857142,1501.125,1510.66666666666,907.857142857142,905.355158730158,2022,중순,2022-09-11,양파,양파,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,448.9355704697984,0.82330722574625,,,676.9509087820621,24039876.2,2022,양파,1195563,0.020107577936085343
202209하순,24400,양파,1키로,상,1437.88888888888,1377.57142857142,1262.88888888888,854.833333333333,878.625925925925,2022,하순,2022-09-21,양파,양파,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,448.4201342281877,0.8235561888928472,,,676.9509087820621,31314857.8,2022,양파,1195563,0.026192561830702357
202210상순,24400,양파,1키로,상,1513.375,1437.88888888888,1501.125,892.875,981.976851851851,2022,상순,2022-10-01,양파,양파,10,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,482.904697986577,0.8160899384303639,,,676.9509087820621,23784636.2,2022,양파,1195563,0.01989408855911399
202210중순,24400,양파,1키로,상,1528.88888888888,1513.375,1377.57142857142,900.333333333333,925.819444444444,2022,중순,2022-10-11,양파,양파,10,11,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,468.3798657718119,0.802213239299332,,,676.9509087820621,31126403.4,2022,양파,1195563,0.026034933667234597
202210하순,24400,양파,1키로,상,1508.55555555555,1528.88888888888,1437.88888888888,937.333333333333,929.0,2022,하순,2022-10-21,양파,양파,10,21,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,463.8255033557045,0.789579406332705,,,676.9509087820621,26677477.4,2022,양파,1195563,0.02231373620628942
202211상순,24400,양파,1키로,상,1485.44444444444,1508.55555555555,1513.375,907.333333333333,948.592592592592,2022,상순,2022-11-01,양파,양파,11,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,371.7409395973153,0.7624092221323183,,,676.9509087820621,32668469.8,2022,양파,1195563,0.02732475812650609
202211중순,24400,양파,1키로,상,1440.75,1485.44444444444,1528.88888888888,908.666666666666,936.680555555555,2022,중순,2022-11-11,양파,양파,11,11,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,373.5087248322146,0.7361729826488476,,,676.9509087820621,25855935.8,2022,양파,1195563,0.02162657743673901
