YYYYMMSOON,품목코드 ,품목명_x,품종코드 ,품종명,등급명,유통단계별 무게 ,유통단계별 단위 ,평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON,year,soon,date,품목-품종,month,original_day,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_1,day_11,day_21,품목(품종)명,단수,총반입량(kg),년도,품목명_y,생산량(톤),반입량_생산량비
201808상순,214.0,상추,2.0,청,상품,g,100.0,969.0,,700.0,1694.0,1162.66666666666,2018,상순,2018-08-01,상추-청,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,상추(청),,,,,,
201808상순,214.0,상추,2.0,청,상품,g,100.0,969.0,,700.0,1694.0,1162.66666666666,2018,상순,2018-08-01,상추-청,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,상추(청),,,,,,
201808상순,214.0,상추,2.0,청,상품,g,100.0,969.0,,700.0,1694.0,1162.66666666666,2018,상순,2018-08-01,상추-청,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,상추(청),,,,,,
201808중순,214.0,상추,2.0,청,상품,g,100.0,1223.0,,1046.0,1668.0,1157.66666666666,2018,중순,2018-08-11,상추-청,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,상추(청),,,,,,
201808중순,214.0,상추,2.0,청,상품,g,100.0,1223.0,,1046.0,1668.0,1157.66666666666,2018,중순,2018-08-11,상추-청,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,상추(청),,,,,,
201808중순,214.0,상추,2.0,청,상품,g,100.0,1223.0,,1046.0,1668.0,1157.66666666666,2018,중순,2018-08-11,상추-청,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,상추(청),,,,,,
201808중순,214.0,상추,2.0,청,상품,g,100.0,1223.0,,1046.0,1668.0,1157.66666666666,2018,중순,2018-08-11,상추-청,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,상추(청),,,,,,
201808중순,214.0,상추,2.0,청,상품,g,100.0,1223.0,,1046.0,1668.0,1157.66666666666,2018,중순,2018-08-11,상추-청,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,상추(청),,,,,,
201808중순,214.0,상추,2.0,청,상품,g,100.0,1223.0,,1046.0,1668.0,1157.66666666666,2018,중순,2018-08-11,상추-청,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,상추(청),,,,,,
201808중순,214.0,상추,2.0,청,상품,g,100.0,1223.0,,1046.0,1668.0,1157.66666666666,2018,중순,2018-08-11,상추-청,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,상추(청),,,,,,
201808중순,214.0,상추,2.0,청,상품,g,100.0,1223.0,,1046.0,1668.0,1157.66666666666,2018,중순,2018-08-11,상추-청,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,상추(청),,,,,,
201808중순,214.0,상추,2.0,청,상품,g,100.0,1223.0,,1046.0,1668.0,1157.66666666666,2018,중순,2018-08-11,상추-청,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,상추(청),,,,,,
201808중순,214.0,상추,2.0,청,상품,g,100.0,1223.0,,1046.0,1668.0,1157.66666666666,2018,중순,2018-08-11,상추-청,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,상추(청),,,,,,
201808중순,214.0,상추,2.0,청,상품,g,100.0,1223.0,,1046.0,1668.0,1157.66666666666,2018,중순,2018-08-11,상추-청,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,상추(청),,,,,,
201808중순,214.0,상추,2.0,청,상품,g,100.0,1223.0,,1046.0,1668.0,1157.66666666666,2018,중순,2018-08-11,상추-청,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,상추(청),,,,,,
201808중순,214.0,상추,2.0,청,상품,g,100.0,1223.0,,1046.0,1668.0,1157.66666666666,2018,중순,2018-08-11,상추-청,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,상추(청),,,,,,
201808중순,214.0,상추,2.0,청,상품,g,100.0,1223.0,,1046.0,1668.0,1157.66666666666,2018,중순,2018-08-11,상추-청,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,상추(청),,,,,,
201808중순,214.0,상추,2.0,청,상품,g,100.0,1223.0,,1046.0,1668.0,1157.66666666666,2018,중순,2018-08-11,상추-청,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,상추(청),,,,,,
201808중순,214.0,상추,2.0,청,상품,g,100.0,1223.0,,1046.0,1668.0,1157.66666666666,2018,중순,2018-08-11,상추-청,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,상추(청),,,,,,
201808중순,214.0,상추,2.0,청,상품,g,100.0,1223.0,,1046.0,1668.0,1157.66666666666,2018,중순,2018-08-11,상추-청,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,상추(청),,,,,,
201808중순,214.0,상추,2.0,청,상품,g,100.0,1223.0,,1046.0,1668.0,1157.66666666666,2018,중순,2018-08-11,상추-청,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,상추(청),,,,,,
201808중순,214.0,상추,2.0,청,상품,g,100.0,1223.0,,1046.0,1668.0,1157.66666666666,2018,중순,2018-08-11,상추-청,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,상추(청),,,,,,
201808중순,214.0,상추,2.0,청,상품,g,100.0,1223.0,,1046.0,1668.0,1157.66666666666,2018,중순,2018-08-11,상추-청,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,상추(청),,,,,,
201808중순,214.0,상추,2.0,청,상품,g,100.0,1223.0,,1046.0,1668.0,1157.66666666666,2018,중순,2018-08-11,상추-청,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,상추(청),,,,,,
201808중순,214.0,상추,2.0,청,상품,g,100.0,1223.0,,1046.0,1668.0,1157.66666666666,2018,중순,2018-08-11,상추-청,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,상추(청),,,,,,
201808중순,214.0,상추,2.0,청,상품,g,100.0,1223.0,,1046.0,1668.0,1157.66666666666,2018,중순,2018-08-11,상추-청,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201808하순,214.0,상추,2.0,청,상품,g,100.0,1556.0,,977.0,1638.0,1162.33333333333,2018,하순,2018-08-21,상추-청,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809상순,214.0,상추,2.0,청,상품,g,100.0,1908.0,,969.0,1561.0,1239.33333333333,2018,상순,2018-09-01,상추-청,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809중순,214.0,상추,2.0,청,상품,g,100.0,2071.0,,1223.0,1288.0,1181.33333333333,2018,중순,2018-09-11,상추-청,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,상추(청),,,,,,
201809하순,214.0,상추,2.0,청,상품,g,100.0,1634.0,,1556.0,942.0,958.333333333333,2018,하순,2018-09-21,상추-청,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,상추(청),,,,,,
201809하순,214.0,상추,2.0,청,상품,g,100.0,1634.0,,1556.0,942.0,958.333333333333,2018,하순,2018-09-21,상추-청,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,상추(청),,,,,,
201809하순,214.0,상추,2.0,청,상품,g,100.0,1634.0,,1556.0,942.0,958.333333333333,2018,하순,2018-09-21,상추-청,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,상추(청),,,,,,
201809하순,214.0,상추,2.0,청,상품,g,100.0,1634.0,,1556.0,942.0,958.333333333333,2018,하순,2018-09-21,상추-청,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,상추(청),,,,,,
201809하순,214.0,상추,2.0,청,상품,g,100.0,1634.0,,1556.0,942.0,958.333333333333,2018,하순,2018-09-21,상추-청,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,상추(청),,,,,,
201809하순,214.0,상추,2.0,청,상품,g,100.0,1634.0,,1556.0,942.0,958.333333333333,2018,하순,2018-09-21,상추-청,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,상추(청),,,,,,
201809하순,214.0,상추,2.0,청,상품,g,100.0,1634.0,,1556.0,942.0,958.333333333333,2018,하순,2018-09-21,상추-청,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,상추(청),,,,,,
201809하순,214.0,상추,2.0,청,상품,g,100.0,1634.0,,1556.0,942.0,958.333333333333,2018,하순,2018-09-21,상추-청,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,상추(청),,,,,,
201809하순,214.0,상추,2.0,청,상품,g,100.0,1634.0,,1556.0,942.0,958.333333333333,2018,하순,2018-09-21,상추-청,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,상추(청),,,,,,
201809하순,214.0,상추,2.0,청,상품,g,100.0,1634.0,,1556.0,942.0,958.333333333333,2018,하순,2018-09-21,상추-청,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,상추(청),,,,,,
201809하순,214.0,상추,2.0,청,상품,g,100.0,1634.0,,1556.0,942.0,958.333333333333,2018,하순,2018-09-21,상추-청,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,상추(청),,,,,,
