YYYYMMSOON,가락시장 품목코드(5자리),품목(품종)명,거래단위,등급(특 5% 상 35% 중 40% 하 20%),평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON,year,soon,date,품목-품종,품목명_x,month,original_day,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_1,day_11,day_21,순 강수량,순 평균기온,주산지 순 강수량,주산지 순 평균기온,단수,총반입량(kg),년도,품목명_y,생산량(톤),반입량_생산량비
202009상순,15205,감자 수미,20키로상자,상,29065.1111111111,30142.6666666666,27167.5714285714,17472.125,25125.0138888888,2020,상순,2020-09-01,감자 수미,감자 수미,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,772.6469798657715,0.7957498659648096,,,,,,,,
202009중순,15205,감자 수미,20키로상자,상,30463.625,29065.1111111111,29195.1111111111,17827.0,25032.3314814814,2020,중순,2020-09-11,감자 수미,감자 수미,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,756.3194630872481,0.8013028507923278,,,,,,,,
202009하순,15205,감자 수미,20키로상자,상,32092.7777777777,30463.625,30142.6666666666,16790.875,25670.5608465608,2020,하순,2020-09-21,감자 수미,감자 수미,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,737.546308724832,0.8047288011475919,,,,,,,,
202010상순,15205,감자 수미,20키로상자,상,30682.3333333333,32092.7777777777,29065.1111111111,16971.6666666666,25920.5592592592,2020,상순,2020-10-01,감자 수미,감자 수미,10,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,736.794630872483,0.8031187617241966,,,,,,,,
202010중순,15205,감자 수미,20키로상자,상,27132.75,30682.3333333333,30463.625,18049.625,25901.1574074074,2020,중순,2020-10-11,감자 수미,감자 수미,10,11,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,732.4201342281877,0.7916453409604094,,,,,,,,
202010하순,15205,감자 수미,20키로상자,상,28129.3,27132.75,32092.7777777777,16343.6,25829.5814814814,2020,하순,2020-10-21,감자 수미,감자 수미,10,21,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,705.1892617449662,0.7773952954675845,,,,,,,,
202011상순,15205,감자 수미,20키로상자,상,28878.875,28129.3,30682.3333333333,19046.625,27781.1712962962,2020,상순,2020-11-01,감자 수미,감자 수미,11,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,662.3006711409394,0.7592318978873601,,,,,,,,
202011중순,15205,감자 수미,20키로상자,상,28705.3333333333,28878.875,27132.75,19557.1111111111,28977.2592592592,2020,중순,2020-11-11,감자 수미,감자 수미,11,11,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,656.3892617449662,0.7437240511211946,,,,,,,,
202011하순,15205,감자 수미,20키로상자,상,28987.25,28705.3333333333,28129.3,20174.5555555555,30899.287037037,2020,하순,2020-11-21,감자 수미,감자 수미,11,21,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,602.6738255033555,0.7213762766088347,,,,,,,,
202012상순,15205,감자 수미,20키로상자,상,28334.0,28987.25,28878.875,20087.875,30608.2731481481,2020,상순,2020-12-01,감자 수미,감자 수미,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,481.6120805369127,0.692037037037037,,,,,,,,
202012중순,15205,감자 수미,20키로상자,상,27792.625,28334.0,28705.3333333333,18996.0,31817.0416666666,2020,중순,2020-12-11,감자 수미,감자 수미,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,256.97583892617433,0.6293172960623573,,,,,,,,
202012하순,15205,감자 수미,20키로상자,상,29702.2,27792.625,28987.25,23131.5555555555,32817.6148148148,2020,하순,2020-12-21,감자 수미,감자 수미,12,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,238.66845637583882,0.5681069680359117,,,,,,,,
202101상순,15205,감자 수미,20키로상자,상,40769.1666666666,29702.2,28334.0,25534.5714285714,32968.8095238095,2021,상순,2021-01-01,감자 수미,감자 수미,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,184.59328859060392,0.46390383210466885,,,,,,,,
202101중순,15205,감자 수미,20키로상자,상,42077.3333333333,40769.1666666666,27792.625,31222.625,33322.3425925925,2021,중순,2021-01-11,감자 수미,감자 수미,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,36.846979865771694,0.39450395901257557,,,,,,,,
202101하순,15205,감자 수미,20키로상자,상,38563.3333333333,42077.3333333333,29702.2,25292.625,33510.0185185185,2021,하순,2021-01-21,감자 수미,감자 수미,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,38.264429530201205,0.3689954051796156,,,,,,,,
202102상순,15205,감자 수미,20키로상자,상,44619.1111111111,38563.3333333333,40769.1666666666,32808.625,35970.4379629629,2021,상순,2021-02-01,감자 수미,감자 수미,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,41.00939597315421,0.34613133739912516,,,,,,,,
202102중순,15205,감자 수미,20키로상자,상,37598.1428571428,44619.1111111111,42077.3333333333,31611.1111111111,34875.9351851851,2021,중순,2021-02-11,감자 수미,감자 수미,2,11,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,43.026845637583726,0.32902503561978413,,,,,,,,
202102하순,15205,감자 수미,20키로상자,상,46297.3333333333,37598.1428571428,38563.3333333333,47156.75,39999.1071428571,2021,하순,2021-02-21,감자 수미,감자 수미,2,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,45.194630872483046,0.3228359494006225,,,,,,,,
202103상순,15205,감자 수미,20키로상자,상,41993.2222222222,46297.3333333333,44619.1111111111,39013.875,42276.912037037,2021,상순,2021-03-01,감자 수미,감자 수미,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,65.01476510067096,0.3163278713140754,,,,,,,,
202103중순,15205,감자 수미,20키로상자,상,44973.8888888888,41993.2222222222,37598.1428571428,42721.7777777777,45073.0509259259,2021,중순,2021-03-11,감자 수미,감자 수미,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,70.76375838926157,0.31567836455277204,,,,,,,,
202103하순,15205,감자 수미,20키로상자,상,50238.6666666666,44973.8888888888,46297.3333333333,44674.3333333333,49147.5111111111,2021,하순,2021-03-21,감자 수미,감자 수미,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,69.83221476510049,0.31350385271953896,,,,,,,,
202104상순,15205,감자 수미,20키로상자,상,52161.5555555555,50238.6666666666,41993.2222222222,41647.0,46562.0277777777,2021,상순,2021-04-01,감자 수미,감자 수미,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,83.64161073825484,0.3222495083787318,,,,,,,,
202104중순,15205,감자 수미,20키로상자,상,49735.625,52161.5555555555,44973.8888888888,45116.75,44204.2129629629,2021,중순,2021-04-11,감자 수미,감자 수미,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,93.98523489932865,0.3361039297992012,,,,,,,,
202104하순,15205,감자 수미,20키로상자,상,39849.5555555555,49735.625,50238.6666666666,49584.4444444444,43029.4814814814,2021,하순,2021-04-21,감자 수미,감자 수미,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,97.5973154362414,0.3616800112375333,,,,,,,,
202105상순,15205,감자 수미,20키로상자,상,35688.375,39849.5555555555,52161.5555555555,48522.75,44544.1388888889,2021,상순,2021-05-01,감자 수미,감자 수미,5,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,108.66040268456355,0.38397377336226246,,,,,,,,
202105중순,15205,감자 수미,20키로상자,상,30354.8888888888,35688.375,49735.625,43740.4444444444,45513.4675925925,2021,중순,2021-05-11,감자 수미,감자 수미,5,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,130.23221476510048,0.4337778326542371,,,,,,,,
202105하순,15205,감자 수미,20키로상자,상,26344.8888888888,30354.8888888888,39849.5555555555,28288.2222222222,31011.7666666666,2021,하순,2021-05-21,감자 수미,감자 수미,5,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,138.96375838926156,0.471813725490196,,,,,,,,
202106상순,15205,감자 수미,20키로상자,상,20955.6666666666,26344.8888888888,35688.375,27899.2222222222,24757.9907407407,2021,상순,2021-06-01,감자 수미,감자 수미,6,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,137.89530201342262,0.507266391627625,,,,,,,,
202106중순,15205,감자 수미,20키로상자,상,18250.875,20955.6666666666,30354.8888888888,25177.1111111111,22015.4305555555,2021,중순,2021-06-11,감자 수미,감자 수미,6,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,150.46711409395954,0.5428287206451841,,,,,,,,
202106하순,15205,감자 수미,20키로상자,상,19178.3333333333,18250.875,26344.8888888888,20325.5,21098.5833333333,2021,하순,2021-06-21,감자 수미,감자 수미,6,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,154.5771812080535,0.5883736302850023,,,,,,,,
202107상순,15205,감자 수미,20키로상자,상,20931.2222222222,19178.3333333333,20955.6666666666,19618.4444444444,20241.2037037037,2021,상순,2021-07-01,감자 수미,감자 수미,7,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,277.7275167785233,0.6350754030161205,,,,,,,,
202107중순,15205,감자 수미,20키로상자,상,20168.75,20931.2222222222,18250.875,20345.875,21403.7361111111,2021,중순,2021-07-11,감자 수미,감자 수미,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,268.3731543624159,0.679864903707962,,,,,,,,
202107하순,15205,감자 수미,20키로상자,상,23343.8,20168.75,19178.3333333333,22674.9,23434.8185185185,2021,하순,2021-07-21,감자 수미,감자 수미,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,
202108상순,15205,감자 수미,20키로상자,상,28258.0,23343.8,20931.2222222222,27167.5714285714,25682.7738095238,2021,상순,2021-08-01,감자 수미,감자 수미,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,,,,,,
202108중순,15205,감자 수미,20키로상자,상,29960.0,28258.0,20168.75,29195.1111111111,27594.074074074,2021,중순,2021-08-11,감자 수미,감자 수미,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,312.49261744966424,0.7671566236328358,,,,,,,,
202108하순,15205,감자 수미,20키로상자,상,28987.1111111111,29960.0,23343.8,30142.6666666666,28767.8962962963,2021,하순,2021-08-21,감자 수미,감자 수미,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,409.6416107382548,0.7891359821164957,,,,,,,,
202109상순,15205,감자 수미,20키로상자,상,29590.0,28987.1111111111,28258.0,29065.1111111111,28106.125,2021,상순,2021-09-01,감자 수미,감자 수미,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,433.8765100671139,0.7991500369549148,,,,,,,,
202109중순,15205,감자 수미,20키로상자,상,31365.1428571428,29590.0,29960.0,30463.625,28510.6231481481,2021,중순,2021-09-11,감자 수미,감자 수미,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,432.7073825503354,0.8123929427886262,,,,,,,,
202109하순,15205,감자 수미,20키로상자,상,30398.0,31365.1428571428,28987.1111111111,32092.7777777777,29588.6296296296,2021,하순,2021-09-21,감자 수미,감자 수미,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,431.4550335570468,0.8157936685051168,,,,,,,,
202110상순,15205,감자 수미,20키로상자,상,28628.375,30398.0,29590.0,30682.3333333333,29318.0777777777,2021,상순,2021-10-01,감자 수미,감자 수미,10,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,427.67785234899304,0.8209070396151309,,,,,,,,
202110중순,15205,감자 수미,20키로상자,상,29441.5555555555,28628.375,31365.1428571428,27132.75,28189.9907407407,2021,중순,2021-10-11,감자 수미,감자 수미,10,11,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,430.78791946308706,0.8074274393886984,,,,,,,,
202110하순,15205,감자 수미,20키로상자,상,28299.8888888888,29441.5555555555,30398.0,28129.3,28143.2481481481,2021,하순,2021-10-21,감자 수미,감자 수미,10,21,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,414.86174496644276,0.7935982339955849,,,,,,,,
202111상순,15205,감자 수미,20키로상자,상,30181.4444444444,28299.8888888888,28628.375,28878.875,29376.9212962962,2021,상순,2021-11-01,감자 수미,감자 수미,11,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,419.2120805369126,0.7778842027028442,,,,,,,,
202111중순,15205,감자 수미,20키로상자,상,33761.3333333333,30181.4444444444,29441.5555555555,28705.3333333333,30634.7777777777,2021,중순,2021-11-11,감자 수미,감자 수미,11,11,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,294.52348993288575,0.7527948406311248,,,,,,,,
202111하순,15205,감자 수미,20키로상자,상,36023.875,33761.3333333333,28299.8888888888,28987.25,32139.787037037,2021,하순,2021-11-21,감자 수미,감자 수미,11,21,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,293.3395973154361,0.7117659519907237,,,,,,,,
202112상순,15205,감자 수미,20키로상자,상,35233.6666666666,36023.875,30181.4444444444,28334.0,31688.6435185185,2021,상순,2021-12-01,감자 수미,감자 수미,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,,,,,,
202112중순,15205,감자 수미,20키로상자,상,32679.125,35233.6666666666,33761.3333333333,27792.625,33251.9166666666,2021,중순,2021-12-11,감자 수미,감자 수미,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,,,,,,
202112하순,15205,감자 수미,20키로상자,상,42440.6,32679.125,36023.875,29702.2,34313.1814814814,2021,하순,2021-12-21,감자 수미,감자 수미,12,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,222.83624161073809,0.5440957886044591,,,,,,,,
202201상순,15205,감자 수미,20키로상자,상,41487.5714285714,42440.6,35233.6666666666,40769.1666666666,37747.5317460317,2022,상순,2022-01-01,감자 수미,감자 수미,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,115.53825503355688,0.4941362046498867,,,,,,,,
202201중순,15205,감자 수미,20키로상자,상,41723.3333333333,41487.5714285714,32679.125,42077.3333333333,37570.1944444444,2022,중순,2022-01-11,감자 수미,감자 수미,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,87.75302013422805,0.4432921350776849,,,,,,,,
202201하순,15205,감자 수미,20키로상자,상,42772.875,41723.3333333333,42440.6,38563.3333333333,37221.7222222222,2022,하순,2022-01-21,감자 수미,감자 수미,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,74.3382550335569,0.4122852993524857,,,,,,,,
202202상순,15205,감자 수미,20키로상자,상,45327.1666666666,42772.875,41487.5714285714,44619.1111111111,40062.512037037,2022,상순,2022-02-01,감자 수미,감자 수미,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,52.315436241610605,0.3762888269243239,,,,,,,,
202202중순,15205,감자 수미,20키로상자,상,45113.875,45327.1666666666,41723.3333333333,37598.1428571428,37186.8994708994,2022,중순,2022-02-11,감자 수미,감자 수미,2,11,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,46.158389261744844,0.34494888944977276,,,,,,,,
202202하순,15205,감자 수미,20키로상자,상,50586.0,45113.875,42772.875,46297.3333333333,44946.8373015873,2022,하순,2022-02-21,감자 수미,감자 수미,2,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,33.85771812080525,0.32354595743350933,,,,,,,,
202203상순,15205,감자 수미,20키로상자,상,49159.1111111111,50586.0,45327.1666666666,41993.2222222222,43635.6157407407,2022,상순,2022-03-01,감자 수미,감자 수미,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,,,,,,
202203중순,15205,감자 수미,20키로상자,상,50587.125,49159.1111111111,45113.875,44973.8888888888,48378.2222222222,2022,중순,2022-03-11,감자 수미,감자 수미,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,,,,,,
202203하순,15205,감자 수미,20키로상자,상,67062.9,50587.125,50586.0,50238.6666666666,53220.0,2022,하순,2022-03-21,감자 수미,감자 수미,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,63.94496644295288,0.3196959077989331,,,,,,,,
202204상순,15205,감자 수미,20키로상자,상,67194.25,67062.9,49159.1111111111,52161.5555555555,51344.2962962962,2022,상순,2022-04-01,감자 수미,감자 수미,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,52.126174496644175,0.3261654031837801,,,,,,,,
202204중순,15205,감자 수미,20키로상자,상,61094.7777777777,67194.25,50587.125,49735.625,48832.125,2022,중순,2022-04-11,감자 수미,감자 수미,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,56.00939597315424,0.3397144039735098,,,,,,,,
202204하순,15205,감자 수미,20키로상자,상,72730.6666666666,61094.7777777777,67062.9,39849.5555555555,43756.6666666666,2022,하순,2022-04-21,감자 수미,감자 수미,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,83.26308724832201,0.36527922303156424,,,,,,,,
202205상순,15205,감자 수미,20키로상자,상,72345.125,72730.6666666666,67194.25,35688.375,44544.1388888889,2022,상순,2022-05-01,감자 수미,감자 수미,5,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,80.6456375838925,0.393721851259705,,,,,,,,
202205중순,15205,감자 수미,20키로상자,상,53828.0,72345.125,61094.7777777777,30354.8888888888,45513.4675925926,2022,중순,2022-05-11,감자 수미,감자 수미,5,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,81.02416107382537,0.41977852581243896,,,,,,,,
202205하순,15205,감자 수미,20키로상자,상,44992.1111111111,53828.0,72730.6666666666,26344.8888888888,31011.7666666666,2022,하순,2022-05-21,감자 수미,감자 수미,5,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,80.60536912751665,0.4636960981121312,,,,,,,,
202206상순,15205,감자 수미,20키로상자,상,35504.8888888888,44992.1111111111,72345.125,20955.6666666666,24757.9907407407,2022,상순,2022-06-01,감자 수미,감자 수미,6,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,94.81476510067102,0.49293924466338246,,,,,,,,
202206중순,15205,감자 수미,20키로상자,상,36619.0,35504.8888888888,53828.0,18250.875,22015.4305555555,2022,중순,2022-06-11,감자 수미,감자 수미,6,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,100.79328859060388,0.5307616155548881,,,,,,,,
202206하순,15205,감자 수미,20키로상자,상,35295.2222222222,36619.0,44992.1111111111,19178.3333333333,21124.6111111111,2022,하순,2022-06-21,감자 수미,감자 수미,6,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,192.40805369127497,0.5940208065208065,,,,,,,,
202207상순,15205,감자 수미,20키로상자,상,31390.75,35295.2222222222,35504.8888888888,20931.2222222222,21763.7222222222,2022,상순,2022-07-01,감자 수미,감자 수미,7,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,200.34496644295285,0.644832792572842,,,,,,,,
202207중순,15205,감자 수미,20키로상자,상,35205.6666666666,31390.75,36619.0,20168.75,21555.5046296296,2022,중순,2022-07-11,감자 수미,감자 수미,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,253.9087248322146,0.6901153597164295,,,,,,,,
202207하순,15205,감자 수미,20키로상자,상,34771.0,35205.6666666666,35295.2222222222,23343.8,24622.1222222222,2022,하순,2022-07-21,감자 수미,감자 수미,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,263.71946308724813,0.7218539880819604,,,,,,,,
202208상순,15205,감자 수미,20키로상자,상,37765.7777777777,34771.0,31390.75,28258.0,28942.4821428571,2022,상순,2022-08-01,감자 수미,감자 수미,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,318.62013422818774,0.7595871132456498,,,,,,,,
202208중순,15205,감자 수미,20키로상자,상,38959.7777777777,37765.7777777777,35205.6666666666,29960.0,31310.3703703703,2022,중순,2022-08-11,감자 수미,감자 수미,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,385.48993288590583,0.7858957300108866,,,,,,,,
202208하순,15205,감자 수미,20키로상자,상,38485.4444444444,38959.7777777777,34771.0,28987.1111111111,31883.8592592592,2022,하순,2022-08-21,감자 수미,감자 수미,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,405.52751677852325,0.7993958402444785,,,,,,,,
202209상순,15205,감자 수미,20키로상자,상,40017.5,38485.4444444444,37765.7777777777,29590.0,30931.4953703703,2022,상순,2022-09-01,감자 수미,감자 수미,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,443.27919463087227,0.8122025712053411,,,,,,,,
202209중순,15205,감자 수미,20키로상자,상,39841.0,40017.5,38959.7777777777,31365.1428571428,31969.0707671957,2022,중순,2022-09-11,감자 수미,감자 수미,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,448.9355704697984,0.82330722574625,,,,,,,,
202209하순,15205,감자 수미,20키로상자,상,36873.2222222222,39841.0,38485.4444444444,30398.0,32701.3333333333,2022,하순,2022-09-21,감자 수미,감자 수미,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,448.4201342281877,0.8235561888928472,,,,,,,,
202210상순,15205,감자 수미,20키로상자,상,37901.375,36873.2222222222,40017.5,28628.375,32193.7027777777,2022,상순,2022-10-01,감자 수미,감자 수미,10,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,482.904697986577,0.8160899384303639,,,,,,,,
202210중순,15205,감자 수미,20키로상자,상,40007.4444444444,37901.375,39841.0,29441.5555555555,30863.1759259259,2022,중순,2022-10-11,감자 수미,감자 수미,10,11,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,468.3798657718119,0.802213239299332,,,,,,,,
202210하순,15205,감자 수미,20키로상자,상,37984.1111111111,40007.4444444444,36873.2222222222,28299.8888888888,30110.137037037,2022,하순,2022-10-21,감자 수미,감자 수미,10,21,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,463.8255033557045,0.789579406332705,,,,,,,,
202211상순,15205,감자 수미,20키로상자,상,40469.7777777777,37984.1111111111,37901.375,30181.4444444444,31422.9212962962,2022,상순,2022-11-01,감자 수미,감자 수미,11,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,371.7409395973153,0.7624092221323183,,,,,,,,
202211중순,15205,감자 수미,20키로상자,상,41064.0,40469.7777777777,40007.4444444444,33761.3333333333,32711.9305555555,2022,중순,2022-11-11,감자 수미,감자 수미,11,11,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,373.5087248322146,0.7361729826488476,,,,,,,,
202211하순,15205,감자 수미,20키로상자,상,42789.8888888888,41064.0,37984.1111111111,36023.875,34652.1527777777,2022,하순,2022-11-21,감자 수미,감자 수미,11,21,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,346.0926174496642,0.6899629488420291,,,,,,,,
202212상순,15205,감자 수미,20키로상자,상,39267.2222222222,42789.8888888888,40469.7777777777,35233.6666666666,33793.3472222222,2022,상순,2022-12-01,감자 수미,감자 수미,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,315.22013422818776,0.6362520111779151,,,,,,,,
202212중순,15205,감자 수미,20키로상자,상,39878.25,39267.2222222222,41064.0,32679.125,34402.5833333333,2022,중순,2022-12-11,감자 수미,감자 수미,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,247.46040268456358,0.5517783335069987,,,,,,,,
202212하순,15205,감자 수미,20키로상자,상,47069.5,39878.25,42789.8888888888,42440.6,38349.4148148148,2022,하순,2022-12-21,감자 수미,감자 수미,12,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,183.6872483221475,0.5037940962785565,,,,,,,,
