YYYYMMSOON,품목코드 ,품목명,품종코드 ,품종명,등급명,유통단계별 무게 ,유통단계별 단위 ,평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON,year,soon,date,품목-품종,original_month,original_day,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_1,day_11,day_21,품목(품종)명,단수
201905상순,411.0,사과,5.0,후지,상품,개,10.0,24884.0,,24550.0,19074.0,20859.3333333333,2019,상순,2019-05-01,사과-후지,3,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
201905상순,411.0,사과,5.0,후지,상품,개,10.0,24884.0,,24550.0,19074.0,20859.3333333333,2019,상순,2019-05-01,사과-후지,3,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
201905상순,411.0,사과,5.0,후지,상품,개,10.0,24884.0,,24550.0,19074.0,20859.3333333333,2019,상순,2019-05-01,사과-후지,3,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
201905상순,411.0,사과,5.0,후지,상품,개,10.0,24884.0,,24550.0,19074.0,20859.3333333333,2019,상순,2019-05-01,사과-후지,3,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
201905상순,411.0,사과,5.0,후지,상품,개,10.0,24884.0,,24550.0,19074.0,20859.3333333333,2019,상순,2019-05-01,사과-후지,3,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
201905상순,411.0,사과,5.0,후지,상품,개,10.0,24884.0,,24550.0,19074.0,20859.3333333333,2019,상순,2019-05-01,사과-후지,3,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
201905상순,411.0,사과,5.0,후지,상품,개,10.0,24884.0,,24550.0,19074.0,20859.3333333333,2019,상순,2019-05-01,사과-후지,3,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
201905상순,411.0,사과,5.0,후지,상품,개,10.0,24884.0,,24550.0,19074.0,20859.3333333333,2019,상순,2019-05-01,사과-후지,3,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
201905상순,411.0,사과,5.0,후지,상품,개,10.0,24884.0,,24550.0,19074.0,20859.3333333333,2019,상순,2019-05-01,사과-후지,3,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
201905상순,411.0,사과,5.0,후지,상품,개,10.0,24884.0,,24550.0,19074.0,20859.3333333333,2019,상순,2019-05-01,사과-후지,3,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
201905상순,411.0,사과,5.0,후지,상품,개,10.0,24884.0,,24550.0,19074.0,20859.3333333333,2019,상순,2019-05-01,사과-후지,3,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
201905상순,411.0,사과,5.0,후지,상품,개,10.0,24884.0,,24550.0,19074.0,20859.3333333333,2019,상순,2019-05-01,사과-후지,3,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
201905상순,411.0,사과,5.0,후지,상품,개,10.0,24884.0,,24550.0,19074.0,20859.3333333333,2019,상순,2019-05-01,사과-후지,3,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
201905상순,411.0,사과,5.0,후지,상품,개,10.0,24884.0,,24550.0,19074.0,20859.3333333333,2019,상순,2019-05-01,사과-후지,3,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
201905상순,411.0,사과,5.0,후지,상품,개,10.0,24884.0,,24550.0,19074.0,20859.3333333333,2019,상순,2019-05-01,사과-후지,3,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
201905상순,411.0,사과,5.0,후지,상품,개,10.0,24884.0,,24550.0,19074.0,20859.3333333333,2019,상순,2019-05-01,사과-후지,3,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
201905상순,411.0,사과,5.0,후지,상품,개,10.0,24884.0,,24550.0,19074.0,20859.3333333333,2019,상순,2019-05-01,사과-후지,3,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
201905중순,411.0,사과,5.0,후지,상품,개,10.0,24801.0,,24522.0,18943.0,20961.3333333333,2019,중순,2019-05-11,사과-후지,3,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
201905중순,411.0,사과,5.0,후지,상품,개,10.0,24801.0,,24522.0,18943.0,20961.3333333333,2019,중순,2019-05-11,사과-후지,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
201905중순,411.0,사과,5.0,후지,상품,개,10.0,24801.0,,24522.0,18943.0,20961.3333333333,2019,중순,2019-05-11,사과-후지,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
201905중순,411.0,사과,5.0,후지,상품,개,10.0,24801.0,,24522.0,18943.0,20961.3333333333,2019,중순,2019-05-11,사과-후지,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
201905중순,411.0,사과,5.0,후지,상품,개,10.0,24801.0,,24522.0,18943.0,20961.3333333333,2019,중순,2019-05-11,사과-후지,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
201905중순,411.0,사과,5.0,후지,상품,개,10.0,24801.0,,24522.0,18943.0,20961.3333333333,2019,중순,2019-05-11,사과-후지,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
201905중순,411.0,사과,5.0,후지,상품,개,10.0,24801.0,,24522.0,18943.0,20961.3333333333,2019,중순,2019-05-11,사과-후지,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
201905중순,411.0,사과,5.0,후지,상품,개,10.0,24801.0,,24522.0,18943.0,20961.3333333333,2019,중순,2019-05-11,사과-후지,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
201905중순,411.0,사과,5.0,후지,상품,개,10.0,24801.0,,24522.0,18943.0,20961.3333333333,2019,중순,2019-05-11,사과-후지,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
201905중순,411.0,사과,5.0,후지,상품,개,10.0,24801.0,,24522.0,18943.0,20961.3333333333,2019,중순,2019-05-11,사과-후지,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
201905중순,411.0,사과,5.0,후지,상품,개,10.0,24801.0,,24522.0,18943.0,20961.3333333333,2019,중순,2019-05-11,사과-후지,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
201905중순,411.0,사과,5.0,후지,상품,개,10.0,24801.0,,24522.0,18943.0,20961.3333333333,2019,중순,2019-05-11,사과-후지,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
201905중순,411.0,사과,5.0,후지,상품,개,10.0,24801.0,,24522.0,18943.0,20961.3333333333,2019,중순,2019-05-11,사과-후지,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
201905중순,411.0,사과,5.0,후지,상품,개,10.0,24801.0,,24522.0,18943.0,20961.3333333333,2019,중순,2019-05-11,사과-후지,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
201905중순,411.0,사과,5.0,후지,상품,개,10.0,24801.0,,24522.0,18943.0,20961.3333333333,2019,중순,2019-05-11,사과-후지,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
201905중순,411.0,사과,5.0,후지,상품,개,10.0,24801.0,,24522.0,18943.0,20961.3333333333,2019,중순,2019-05-11,사과-후지,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
201905중순,411.0,사과,5.0,후지,상품,개,10.0,24801.0,,24522.0,18943.0,20961.3333333333,2019,중순,2019-05-11,사과-후지,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
201905중순,411.0,사과,5.0,후지,상품,개,10.0,24801.0,,24522.0,18943.0,20961.3333333333,2019,중순,2019-05-11,사과-후지,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
201905중순,411.0,사과,5.0,후지,상품,개,10.0,24801.0,,24522.0,18943.0,20961.3333333333,2019,중순,2019-05-11,사과-후지,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
201905중순,411.0,사과,5.0,후지,상품,개,10.0,24801.0,,24522.0,18943.0,20961.3333333333,2019,중순,2019-05-11,사과-후지,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
201905중순,411.0,사과,5.0,후지,상품,개,10.0,24801.0,,24522.0,18943.0,20961.3333333333,2019,중순,2019-05-11,사과-후지,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
201905중순,411.0,사과,5.0,후지,상품,개,10.0,24801.0,,24522.0,18943.0,20961.3333333333,2019,중순,2019-05-11,사과-후지,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
201905중순,411.0,사과,5.0,후지,상품,개,10.0,24801.0,,24522.0,18943.0,20961.3333333333,2019,중순,2019-05-11,사과-후지,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201905하순,411.0,사과,5.0,후지,상품,개,10.0,24563.0,,25049.0,18681.0,21147.6666666666,2019,하순,2019-05-21,사과-후지,4,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,사과(후지),
201906상순,411.0,사과,5.0,후지,상품,개,10.0,25007.0,,24884.0,19018.0,21271.0,2019,상순,2019-06-01,사과-후지,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,사과(후지),
201906상순,411.0,사과,5.0,후지,상품,개,10.0,25007.0,,24884.0,19018.0,21271.0,2019,상순,2019-06-01,사과-후지,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,사과(후지),
201906상순,411.0,사과,5.0,후지,상품,개,10.0,25007.0,,24884.0,19018.0,21271.0,2019,상순,2019-06-01,사과-후지,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,사과(후지),
201906상순,411.0,사과,5.0,후지,상품,개,10.0,25007.0,,24884.0,19018.0,21271.0,2019,상순,2019-06-01,사과-후지,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,사과(후지),
201906상순,411.0,사과,5.0,후지,상품,개,10.0,25007.0,,24884.0,19018.0,21271.0,2019,상순,2019-06-01,사과-후지,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,사과(후지),
201906상순,411.0,사과,5.0,후지,상품,개,10.0,25007.0,,24884.0,19018.0,21271.0,2019,상순,2019-06-01,사과-후지,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,사과(후지),
201906상순,411.0,사과,5.0,후지,상품,개,10.0,25007.0,,24884.0,19018.0,21271.0,2019,상순,2019-06-01,사과-후지,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,사과(후지),
201906상순,411.0,사과,5.0,후지,상품,개,10.0,25007.0,,24884.0,19018.0,21271.0,2019,상순,2019-06-01,사과-후지,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,사과(후지),
201906상순,411.0,사과,5.0,후지,상품,개,10.0,25007.0,,24884.0,19018.0,21271.0,2019,상순,2019-06-01,사과-후지,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,사과(후지),
201906상순,411.0,사과,5.0,후지,상품,개,10.0,25007.0,,24884.0,19018.0,21271.0,2019,상순,2019-06-01,사과-후지,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,사과(후지),
201906상순,411.0,사과,5.0,후지,상품,개,10.0,25007.0,,24884.0,19018.0,21271.0,2019,상순,2019-06-01,사과-후지,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,사과(후지),
201906상순,411.0,사과,5.0,후지,상품,개,10.0,25007.0,,24884.0,19018.0,21271.0,2019,상순,2019-06-01,사과-후지,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,사과(후지),
201906상순,411.0,사과,5.0,후지,상품,개,10.0,25007.0,,24884.0,19018.0,21271.0,2019,상순,2019-06-01,사과-후지,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,사과(후지),
201906상순,411.0,사과,5.0,후지,상품,개,10.0,25007.0,,24884.0,19018.0,21271.0,2019,상순,2019-06-01,사과-후지,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,사과(후지),
201906상순,411.0,사과,5.0,후지,상품,개,10.0,25007.0,,24884.0,19018.0,21271.0,2019,상순,2019-06-01,사과-후지,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,사과(후지),
201906상순,411.0,사과,5.0,후지,상품,개,10.0,25007.0,,24884.0,19018.0,21271.0,2019,상순,2019-06-01,사과-후지,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,사과(후지),
201906상순,411.0,사과,5.0,후지,상품,개,10.0,25007.0,,24884.0,19018.0,21271.0,2019,상순,2019-06-01,사과-후지,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,사과(후지),
201906상순,411.0,사과,5.0,후지,상품,개,10.0,25007.0,,24884.0,19018.0,21271.0,2019,상순,2019-06-01,사과-후지,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,사과(후지),
201906상순,411.0,사과,5.0,후지,상품,개,10.0,25007.0,,24884.0,19018.0,21271.0,2019,상순,2019-06-01,사과-후지,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,사과(후지),
201906상순,411.0,사과,5.0,후지,상품,개,10.0,25007.0,,24884.0,19018.0,21271.0,2019,상순,2019-06-01,사과-후지,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,사과(후지),
201906상순,411.0,사과,5.0,후지,상품,개,10.0,25007.0,,24884.0,19018.0,21271.0,2019,상순,2019-06-01,사과-후지,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,사과(후지),
201906상순,411.0,사과,5.0,후지,상품,개,10.0,25007.0,,24884.0,19018.0,21271.0,2019,상순,2019-06-01,사과-후지,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,사과(후지),
201906상순,411.0,사과,5.0,후지,상품,개,10.0,25007.0,,24884.0,19018.0,21271.0,2019,상순,2019-06-01,사과-후지,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,사과(후지),
201906중순,411.0,사과,5.0,후지,상품,개,10.0,25248.0,,24801.0,19762.0,21896.0,2019,중순,2019-06-11,사과-후지,4,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,사과(후지),
201906중순,411.0,사과,5.0,후지,상품,개,10.0,25248.0,,24801.0,19762.0,21896.0,2019,중순,2019-06-11,사과-후지,5,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,사과(후지),
201906중순,411.0,사과,5.0,후지,상품,개,10.0,25248.0,,24801.0,19762.0,21896.0,2019,중순,2019-06-11,사과-후지,5,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,사과(후지),
201906중순,411.0,사과,5.0,후지,상품,개,10.0,25248.0,,24801.0,19762.0,21896.0,2019,중순,2019-06-11,사과-후지,5,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,사과(후지),
201906중순,411.0,사과,5.0,후지,상품,개,10.0,25248.0,,24801.0,19762.0,21896.0,2019,중순,2019-06-11,사과-후지,5,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,사과(후지),
201906중순,411.0,사과,5.0,후지,상품,개,10.0,25248.0,,24801.0,19762.0,21896.0,2019,중순,2019-06-11,사과-후지,5,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,사과(후지),
201906중순,411.0,사과,5.0,후지,상품,개,10.0,25248.0,,24801.0,19762.0,21896.0,2019,중순,2019-06-11,사과-후지,5,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,사과(후지),
201906중순,411.0,사과,5.0,후지,상품,개,10.0,25248.0,,24801.0,19762.0,21896.0,2019,중순,2019-06-11,사과-후지,5,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,사과(후지),
201906중순,411.0,사과,5.0,후지,상품,개,10.0,25248.0,,24801.0,19762.0,21896.0,2019,중순,2019-06-11,사과-후지,5,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,사과(후지),
201906중순,411.0,사과,5.0,후지,상품,개,10.0,25248.0,,24801.0,19762.0,21896.0,2019,중순,2019-06-11,사과-후지,5,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,사과(후지),
201906중순,411.0,사과,5.0,후지,상품,개,10.0,25248.0,,24801.0,19762.0,21896.0,2019,중순,2019-06-11,사과-후지,5,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,사과(후지),
201906중순,411.0,사과,5.0,후지,상품,개,10.0,25248.0,,24801.0,19762.0,21896.0,2019,중순,2019-06-11,사과-후지,5,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,사과(후지),
201906중순,411.0,사과,5.0,후지,상품,개,10.0,25248.0,,24801.0,19762.0,21896.0,2019,중순,2019-06-11,사과-후지,5,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,사과(후지),
201906중순,411.0,사과,5.0,후지,상품,개,10.0,25248.0,,24801.0,19762.0,21896.0,2019,중순,2019-06-11,사과-후지,5,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,사과(후지),
201906중순,411.0,사과,5.0,후지,상품,개,10.0,25248.0,,24801.0,19762.0,21896.0,2019,중순,2019-06-11,사과-후지,5,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,사과(후지),
201906중순,411.0,사과,5.0,후지,상품,개,10.0,25248.0,,24801.0,19762.0,21896.0,2019,중순,2019-06-11,사과-후지,5,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,사과(후지),
201906중순,411.0,사과,5.0,후지,상품,개,10.0,25248.0,,24801.0,19762.0,21896.0,2019,중순,2019-06-11,사과-후지,5,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,사과(후지),
201906중순,411.0,사과,5.0,후지,상품,개,10.0,25248.0,,24801.0,19762.0,21896.0,2019,중순,2019-06-11,사과-후지,5,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,사과(후지),
201906중순,411.0,사과,5.0,후지,상품,개,10.0,25248.0,,24801.0,19762.0,21896.0,2019,중순,2019-06-11,사과-후지,5,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,사과(후지),
201906중순,411.0,사과,5.0,후지,상품,개,10.0,25248.0,,24801.0,19762.0,21896.0,2019,중순,2019-06-11,사과-후지,5,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,사과(후지),
201906중순,411.0,사과,5.0,후지,상품,개,10.0,25248.0,,24801.0,19762.0,21896.0,2019,중순,2019-06-11,사과-후지,5,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,사과(후지),
201906중순,411.0,사과,5.0,후지,상품,개,10.0,25248.0,,24801.0,19762.0,21896.0,2019,중순,2019-06-11,사과-후지,5,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,사과(후지),
201906중순,411.0,사과,5.0,후지,상품,개,10.0,25248.0,,24801.0,19762.0,21896.0,2019,중순,2019-06-11,사과-후지,5,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,사과(후지),
201906하순,411.0,사과,5.0,후지,상품,개,10.0,25287.0,,24563.0,19393.0,22429.0,2019,하순,2019-06-21,사과-후지,5,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,사과(후지),
201906하순,411.0,사과,5.0,후지,상품,개,10.0,25287.0,,24563.0,19393.0,22429.0,2019,하순,2019-06-21,사과-후지,5,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,사과(후지),
201906하순,411.0,사과,5.0,후지,상품,개,10.0,25287.0,,24563.0,19393.0,22429.0,2019,하순,2019-06-21,사과-후지,5,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,사과(후지),
201906하순,411.0,사과,5.0,후지,상품,개,10.0,25287.0,,24563.0,19393.0,22429.0,2019,하순,2019-06-21,사과-후지,5,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,사과(후지),
201906하순,411.0,사과,5.0,후지,상품,개,10.0,25287.0,,24563.0,19393.0,22429.0,2019,하순,2019-06-21,사과-후지,5,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,사과(후지),
201906하순,411.0,사과,5.0,후지,상품,개,10.0,25287.0,,24563.0,19393.0,22429.0,2019,하순,2019-06-21,사과-후지,5,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,사과(후지),
201906하순,411.0,사과,5.0,후지,상품,개,10.0,25287.0,,24563.0,19393.0,22429.0,2019,하순,2019-06-21,사과-후지,5,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,사과(후지),
201906하순,411.0,사과,5.0,후지,상품,개,10.0,25287.0,,24563.0,19393.0,22429.0,2019,하순,2019-06-21,사과-후지,5,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,사과(후지),
201906하순,411.0,사과,5.0,후지,상품,개,10.0,25287.0,,24563.0,19393.0,22429.0,2019,하순,2019-06-21,사과-후지,5,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,사과(후지),
201906하순,411.0,사과,5.0,후지,상품,개,10.0,25287.0,,24563.0,19393.0,22429.0,2019,하순,2019-06-21,사과-후지,5,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,사과(후지),
201906하순,411.0,사과,5.0,후지,상품,개,10.0,25287.0,,24563.0,19393.0,22429.0,2019,하순,2019-06-21,사과-후지,5,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,사과(후지),
