YYYYMMSOON,품목코드 ,품목명_x,품종코드 ,품종명,등급명,유통단계별 무게 ,유통단계별 단위 ,평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON,year,soon,date,품목-품종,month,original_day,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_1,day_11,day_21,품목(품종)명,순 강수량,순 평균기온,주산지 순 강수량,주산지 순 평균기온,단수,총반입량(kg),년도,품목명_y,생산량(톤),반입량_생산량비
201903중순,241.0,건고추,0.0,화건,상품,kg,30.0,588600.0,,581725.0,575000.0,375208.333333333,2019,중순,2019-03-11,건고추-화건,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),10.387919463087222,0.3191470691470691,,,,,,,,
201903중순,241.0,건고추,0.0,화건,상품,kg,30.0,588600.0,,581725.0,575000.0,375208.333333333,2019,중순,2019-03-11,건고추-화건,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),10.387919463087222,0.3191470691470691,,,,,,,,
201903중순,241.0,건고추,0.0,화건,상품,kg,30.0,588600.0,,581725.0,575000.0,375208.333333333,2019,중순,2019-03-11,건고추-화건,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),10.387919463087222,0.3191470691470691,,,,,,,,
201903중순,241.0,건고추,0.0,화건,상품,kg,30.0,588600.0,,581725.0,575000.0,375208.333333333,2019,중순,2019-03-11,건고추-화건,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),10.387919463087222,0.3191470691470691,,,,,,,,
201903중순,241.0,건고추,0.0,화건,상품,kg,30.0,588600.0,,581725.0,575000.0,375208.333333333,2019,중순,2019-03-11,건고추-화건,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),10.387919463087222,0.3191470691470691,,,,,,,,
201903중순,241.0,건고추,0.0,화건,상품,kg,30.0,588600.0,,581725.0,575000.0,375208.333333333,2019,중순,2019-03-11,건고추-화건,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),10.387919463087222,0.3191470691470691,,,,,,,,
201903중순,241.0,건고추,0.0,화건,상품,kg,30.0,588600.0,,581725.0,575000.0,375208.333333333,2019,중순,2019-03-11,건고추-화건,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),10.387919463087222,0.3191470691470691,,,,,,,,
201903중순,241.0,건고추,0.0,화건,상품,kg,30.0,588600.0,,581725.0,575000.0,375208.333333333,2019,중순,2019-03-11,건고추-화건,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),10.387919463087222,0.3191470691470691,,,,,,,,
201903중순,241.0,건고추,0.0,화건,상품,kg,30.0,588600.0,,581725.0,575000.0,375208.333333333,2019,중순,2019-03-11,건고추-화건,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),10.387919463087222,0.3191470691470691,,,,,,,,
201903중순,241.0,건고추,0.0,화건,상품,kg,30.0,588600.0,,581725.0,575000.0,375208.333333333,2019,중순,2019-03-11,건고추-화건,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),10.387919463087222,0.3191470691470691,,,,,,,,
201903중순,241.0,건고추,0.0,화건,상품,kg,30.0,588600.0,,581725.0,575000.0,375208.333333333,2019,중순,2019-03-11,건고추-화건,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),10.387919463087222,0.3191470691470691,,,,,,,,
201903중순,241.0,건고추,0.0,화건,상품,kg,30.0,588600.0,,581725.0,575000.0,375208.333333333,2019,중순,2019-03-11,건고추-화건,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),10.387919463087222,0.3191470691470691,,,,,,,,
201903중순,241.0,건고추,0.0,화건,상품,kg,30.0,588600.0,,581725.0,575000.0,375208.333333333,2019,중순,2019-03-11,건고추-화건,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),10.387919463087222,0.3191470691470691,,,,,,,,
201903하순,241.0,건고추,0.0,화건,상품,kg,30.0,585743.0,,588600.0,575000.0,372333.333333333,2019,하순,2019-03-21,건고추-화건,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),11.144966442952992,0.33124338624338623,,,,,,,,
201903하순,241.0,건고추,0.0,화건,상품,kg,30.0,585743.0,,588600.0,575000.0,372333.333333333,2019,하순,2019-03-21,건고추-화건,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),11.144966442952992,0.33124338624338623,,,,,,,,
201903하순,241.0,건고추,0.0,화건,상품,kg,30.0,585743.0,,588600.0,575000.0,372333.333333333,2019,하순,2019-03-21,건고추-화건,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),11.144966442952992,0.33124338624338623,,,,,,,,
201903하순,241.0,건고추,0.0,화건,상품,kg,30.0,585743.0,,588600.0,575000.0,372333.333333333,2019,하순,2019-03-21,건고추-화건,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),11.144966442952992,0.33124338624338623,,,,,,,,
201903하순,241.0,건고추,0.0,화건,상품,kg,30.0,585743.0,,588600.0,575000.0,372333.333333333,2019,하순,2019-03-21,건고추-화건,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),11.144966442952992,0.33124338624338623,,,,,,,,
201903하순,241.0,건고추,0.0,화건,상품,kg,30.0,585743.0,,588600.0,575000.0,372333.333333333,2019,하순,2019-03-21,건고추-화건,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),11.144966442952992,0.33124338624338623,,,,,,,,
201903하순,241.0,건고추,0.0,화건,상품,kg,30.0,585743.0,,588600.0,575000.0,372333.333333333,2019,하순,2019-03-21,건고추-화건,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),11.144966442952992,0.33124338624338623,,,,,,,,
201903하순,241.0,건고추,0.0,화건,상품,kg,30.0,585743.0,,588600.0,575000.0,372333.333333333,2019,하순,2019-03-21,건고추-화건,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),11.144966442952992,0.33124338624338623,,,,,,,,
201903하순,241.0,건고추,0.0,화건,상품,kg,30.0,585743.0,,588600.0,575000.0,372333.333333333,2019,하순,2019-03-21,건고추-화건,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),11.144966442952992,0.33124338624338623,,,,,,,,
201903하순,241.0,건고추,0.0,화건,상품,kg,30.0,585743.0,,588600.0,575000.0,372333.333333333,2019,하순,2019-03-21,건고추-화건,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),11.144966442952992,0.33124338624338623,,,,,,,,
201903하순,241.0,건고추,0.0,화건,상품,kg,30.0,585743.0,,588600.0,575000.0,372333.333333333,2019,하순,2019-03-21,건고추-화건,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),11.144966442952992,0.33124338624338623,,,,,,,,
201903하순,241.0,건고추,0.0,화건,상품,kg,30.0,585743.0,,588600.0,575000.0,372333.333333333,2019,하순,2019-03-21,건고추-화건,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),11.144966442952992,0.33124338624338623,,,,,,,,
201903하순,241.0,건고추,0.0,화건,상품,kg,30.0,585743.0,,588600.0,575000.0,372333.333333333,2019,하순,2019-03-21,건고추-화건,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),11.144966442952992,0.33124338624338623,,,,,,,,
201903하순,241.0,건고추,0.0,화건,상품,kg,30.0,585743.0,,588600.0,575000.0,372333.333333333,2019,하순,2019-03-21,건고추-화건,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),11.144966442952992,0.33124338624338623,,,,,,,,
201903하순,241.0,건고추,0.0,화건,상품,kg,30.0,585743.0,,588600.0,575000.0,372333.333333333,2019,하순,2019-03-21,건고추-화건,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),11.144966442952992,0.33124338624338623,,,,,,,,
201903하순,241.0,건고추,0.0,화건,상품,kg,30.0,585743.0,,588600.0,575000.0,372333.333333333,2019,하순,2019-03-21,건고추-화건,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),11.144966442952992,0.33124338624338623,,,,,,,,
201903하순,241.0,건고추,0.0,화건,상품,kg,30.0,585743.0,,588600.0,575000.0,372333.333333333,2019,하순,2019-03-21,건고추-화건,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),11.144966442952992,0.33124338624338623,,,,,,,,
201903하순,241.0,건고추,0.0,화건,상품,kg,30.0,585743.0,,588600.0,575000.0,372333.333333333,2019,하순,2019-03-21,건고추-화건,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),11.144966442952992,0.33124338624338623,,,,,,,,
201903하순,241.0,건고추,0.0,화건,상품,kg,30.0,585743.0,,588600.0,575000.0,372333.333333333,2019,하순,2019-03-21,건고추-화건,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),11.144966442952992,0.33124338624338623,,,,,,,,
201903하순,241.0,건고추,0.0,화건,상품,kg,30.0,585743.0,,588600.0,575000.0,372333.333333333,2019,하순,2019-03-21,건고추-화건,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),11.144966442952992,0.33124338624338623,,,,,,,,
201903하순,241.0,건고추,0.0,화건,상품,kg,30.0,585743.0,,588600.0,575000.0,372333.333333333,2019,하순,2019-03-21,건고추-화건,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),11.144966442952992,0.33124338624338623,,,,,,,,
201903하순,241.0,건고추,0.0,화건,상품,kg,30.0,585743.0,,588600.0,575000.0,372333.333333333,2019,하순,2019-03-21,건고추-화건,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),11.144966442952992,0.33124338624338623,,,,,,,,
201903하순,241.0,건고추,0.0,화건,상품,kg,30.0,585743.0,,588600.0,575000.0,372333.333333333,2019,하순,2019-03-21,건고추-화건,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),11.144966442952992,0.33124338624338623,,,,,,,,
201904상순,241.0,건고추,0.0,화건,상품,kg,30.0,578600.0,,588600.0,575000.0,371000.0,2019,상순,2019-04-01,건고추-화건,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,건고추(화건),13.267114093959702,0.3373666406453291,,,,,,,,
201904상순,241.0,건고추,0.0,화건,상품,kg,30.0,578600.0,,588600.0,575000.0,371000.0,2019,상순,2019-04-01,건고추-화건,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,건고추(화건),13.267114093959702,0.3373666406453291,,,,,,,,
201904상순,241.0,건고추,0.0,화건,상품,kg,30.0,578600.0,,588600.0,575000.0,371000.0,2019,상순,2019-04-01,건고추-화건,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,건고추(화건),13.267114093959702,0.3373666406453291,,,,,,,,
201904상순,241.0,건고추,0.0,화건,상품,kg,30.0,578600.0,,588600.0,575000.0,371000.0,2019,상순,2019-04-01,건고추-화건,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,건고추(화건),13.267114093959702,0.3373666406453291,,,,,,,,
201904상순,241.0,건고추,0.0,화건,상품,kg,30.0,578600.0,,588600.0,575000.0,371000.0,2019,상순,2019-04-01,건고추-화건,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,건고추(화건),13.267114093959702,0.3373666406453291,,,,,,,,
201904상순,241.0,건고추,0.0,화건,상품,kg,30.0,578600.0,,588600.0,575000.0,371000.0,2019,상순,2019-04-01,건고추-화건,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,건고추(화건),13.267114093959702,0.3373666406453291,,,,,,,,
201904상순,241.0,건고추,0.0,화건,상품,kg,30.0,578600.0,,588600.0,575000.0,371000.0,2019,상순,2019-04-01,건고추-화건,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,건고추(화건),13.267114093959702,0.3373666406453291,,,,,,,,
201904상순,241.0,건고추,0.0,화건,상품,kg,30.0,578600.0,,588600.0,575000.0,371000.0,2019,상순,2019-04-01,건고추-화건,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,건고추(화건),13.267114093959702,0.3373666406453291,,,,,,,,
201904상순,241.0,건고추,0.0,화건,상품,kg,30.0,578600.0,,588600.0,575000.0,371000.0,2019,상순,2019-04-01,건고추-화건,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,건고추(화건),13.267114093959702,0.3373666406453291,,,,,,,,
201904상순,241.0,건고추,0.0,화건,상품,kg,30.0,578600.0,,588600.0,575000.0,371000.0,2019,상순,2019-04-01,건고추-화건,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,건고추(화건),13.267114093959702,0.3373666406453291,,,,,,,,
201904상순,241.0,건고추,0.0,화건,상품,kg,30.0,578600.0,,588600.0,575000.0,371000.0,2019,상순,2019-04-01,건고추-화건,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,건고추(화건),13.267114093959702,0.3373666406453291,,,,,,,,
201904상순,241.0,건고추,0.0,화건,상품,kg,30.0,578600.0,,588600.0,575000.0,371000.0,2019,상순,2019-04-01,건고추-화건,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,건고추(화건),13.267114093959702,0.3373666406453291,,,,,,,,
201904상순,241.0,건고추,0.0,화건,상품,kg,30.0,578600.0,,588600.0,575000.0,371000.0,2019,상순,2019-04-01,건고추-화건,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,건고추(화건),13.267114093959702,0.3373666406453291,,,,,,,,
201904상순,241.0,건고추,0.0,화건,상품,kg,30.0,578600.0,,588600.0,575000.0,371000.0,2019,상순,2019-04-01,건고추-화건,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,건고추(화건),13.267114093959702,0.3373666406453291,,,,,,,,
201904상순,241.0,건고추,0.0,화건,상품,kg,30.0,578600.0,,588600.0,575000.0,371000.0,2019,상순,2019-04-01,건고추-화건,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,건고추(화건),13.267114093959702,0.3373666406453291,,,,,,,,
201904상순,241.0,건고추,0.0,화건,상품,kg,30.0,578600.0,,588600.0,575000.0,371000.0,2019,상순,2019-04-01,건고추-화건,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,건고추(화건),13.267114093959702,0.3373666406453291,,,,,,,,
201904상순,241.0,건고추,0.0,화건,상품,kg,30.0,578600.0,,588600.0,575000.0,371000.0,2019,상순,2019-04-01,건고추-화건,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,건고추(화건),13.267114093959702,0.3373666406453291,,,,,,,,
201904상순,241.0,건고추,0.0,화건,상품,kg,30.0,578600.0,,588600.0,575000.0,371000.0,2019,상순,2019-04-01,건고추-화건,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,건고추(화건),13.267114093959702,0.3373666406453291,,,,,,,,
201904상순,241.0,건고추,0.0,화건,상품,kg,30.0,578600.0,,588600.0,575000.0,371000.0,2019,상순,2019-04-01,건고추-화건,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,건고추(화건),13.267114093959702,0.3373666406453291,,,,,,,,
201904상순,241.0,건고추,0.0,화건,상품,kg,30.0,578600.0,,588600.0,575000.0,371000.0,2019,상순,2019-04-01,건고추-화건,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,건고추(화건),13.267114093959702,0.3373666406453291,,,,,,,,
201904상순,241.0,건고추,0.0,화건,상품,kg,30.0,578600.0,,588600.0,575000.0,371000.0,2019,상순,2019-04-01,건고추-화건,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,건고추(화건),13.267114093959702,0.3373666406453291,,,,,,,,
201904상순,241.0,건고추,0.0,화건,상품,kg,30.0,578600.0,,588600.0,575000.0,371000.0,2019,상순,2019-04-01,건고추-화건,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,건고추(화건),13.267114093959702,0.3373666406453291,,,,,,,,
201904상순,241.0,건고추,0.0,화건,상품,kg,30.0,578600.0,,588600.0,575000.0,371000.0,2019,상순,2019-04-01,건고추-화건,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,건고추(화건),13.267114093959702,0.3373666406453291,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904중순,241.0,건고추,0.0,화건,상품,kg,30.0,577171.0,,588600.0,575000.0,368143.0,2019,중순,2019-04-11,건고추-화건,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,건고추(화건),11.492617449664403,0.34896745766310977,,,,,,,,
201904하순,241.0,건고추,0.0,화건,상품,kg,30.0,573600.0,,585743.0,575000.0,363762.0,2019,하순,2019-04-21,건고추-화건,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),12.90335570469796,0.3667916938464883,,,,,,,,
201904하순,241.0,건고추,0.0,화건,상품,kg,30.0,573600.0,,585743.0,575000.0,363762.0,2019,하순,2019-04-21,건고추-화건,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),12.90335570469796,0.3667916938464883,,,,,,,,
201904하순,241.0,건고추,0.0,화건,상품,kg,30.0,573600.0,,585743.0,575000.0,363762.0,2019,하순,2019-04-21,건고추-화건,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),12.90335570469796,0.3667916938464883,,,,,,,,
201904하순,241.0,건고추,0.0,화건,상품,kg,30.0,573600.0,,585743.0,575000.0,363762.0,2019,하순,2019-04-21,건고추-화건,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),12.90335570469796,0.3667916938464883,,,,,,,,
201904하순,241.0,건고추,0.0,화건,상품,kg,30.0,573600.0,,585743.0,575000.0,363762.0,2019,하순,2019-04-21,건고추-화건,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),12.90335570469796,0.3667916938464883,,,,,,,,
201904하순,241.0,건고추,0.0,화건,상품,kg,30.0,573600.0,,585743.0,575000.0,363762.0,2019,하순,2019-04-21,건고추-화건,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),12.90335570469796,0.3667916938464883,,,,,,,,
201904하순,241.0,건고추,0.0,화건,상품,kg,30.0,573600.0,,585743.0,575000.0,363762.0,2019,하순,2019-04-21,건고추-화건,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),12.90335570469796,0.3667916938464883,,,,,,,,
201904하순,241.0,건고추,0.0,화건,상품,kg,30.0,573600.0,,585743.0,575000.0,363762.0,2019,하순,2019-04-21,건고추-화건,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),12.90335570469796,0.3667916938464883,,,,,,,,
201904하순,241.0,건고추,0.0,화건,상품,kg,30.0,573600.0,,585743.0,575000.0,363762.0,2019,하순,2019-04-21,건고추-화건,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),12.90335570469796,0.3667916938464883,,,,,,,,
201904하순,241.0,건고추,0.0,화건,상품,kg,30.0,573600.0,,585743.0,575000.0,363762.0,2019,하순,2019-04-21,건고추-화건,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),12.90335570469796,0.3667916938464883,,,,,,,,
201904하순,241.0,건고추,0.0,화건,상품,kg,30.0,573600.0,,585743.0,575000.0,363762.0,2019,하순,2019-04-21,건고추-화건,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),12.90335570469796,0.3667916938464883,,,,,,,,
201904하순,241.0,건고추,0.0,화건,상품,kg,30.0,573600.0,,585743.0,575000.0,363762.0,2019,하순,2019-04-21,건고추-화건,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),12.90335570469796,0.3667916938464883,,,,,,,,
201904하순,241.0,건고추,0.0,화건,상품,kg,30.0,573600.0,,585743.0,575000.0,363762.0,2019,하순,2019-04-21,건고추-화건,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),12.90335570469796,0.3667916938464883,,,,,,,,
201904하순,241.0,건고추,0.0,화건,상품,kg,30.0,573600.0,,585743.0,575000.0,363762.0,2019,하순,2019-04-21,건고추-화건,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),12.90335570469796,0.3667916938464883,,,,,,,,
201904하순,241.0,건고추,0.0,화건,상품,kg,30.0,573600.0,,585743.0,575000.0,363762.0,2019,하순,2019-04-21,건고추-화건,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,건고추(화건),12.90335570469796,0.3667916938464883,,,,,,,,
