YYYYMMSOON,품목코드 ,품목명_x,품종코드 ,품종명,등급명,유통단계별 무게 ,유통단계별 단위 ,평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON,year,soon,date,품목-품종,month,original_day,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_1,day_11,day_21,품목(품종)명,순 강수량,순 평균기온,주산지 순 강수량,주산지 순 평균기온,단수,총반입량(kg),년도,품목명_y,생산량(톤),반입량_생산량비,품목명,original_month
201812상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,124100.0,,,,251033.333333332,2018,상순,2018-12-01,깐마늘(국산)-깐마늘(국산),12.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,깐마늘(국산),81.28187919463085,0.6707072730915647,,,,,,,,,,
201812상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,124100.0,,,,208906.666666666,2018,상순,2018-12-01,깐마늘(국산)-깐마늘(국산),12.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,깐마늘(국산),81.28187919463085,0.6707072730915647,,,,,,,,,,
201812상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,124100.0,,,,169586.6666666666,2018,상순,2018-12-01,깐마늘(국산)-깐마늘(국산),12.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,깐마늘(국산),81.28187919463085,0.6707072730915647,,,,,,,,,,
201812상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,124100.0,,,,131486.6666666666,2018,상순,2018-12-01,깐마늘(국산)-깐마늘(국산),12.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,깐마늘(국산),81.28187919463085,0.6707072730915647,,,,,,,,,,
201812상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,124100.0,,,,20540.0,2018,상순,2018-12-01,깐마늘(국산)-깐마늘(국산),12.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,깐마늘(국산),81.28187919463085,0.6707072730915647,,,,,,,,,,
201812상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,124100.0,,,,27693.3333333332,2018,상순,2018-12-01,깐마늘(국산)-깐마늘(국산),12.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,깐마늘(국산),81.28187919463085,0.6707072730915647,,,,,,,,,,
201812상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,124100.0,,,,373586.666666666,2018,상순,2018-12-01,깐마늘(국산)-깐마늘(국산),12.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,깐마늘(국산),81.28187919463085,0.6707072730915647,,,,,,,,,,
201812상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,124100.0,,,,38433.3333333332,2018,상순,2018-12-01,깐마늘(국산)-깐마늘(국산),12.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,깐마늘(국산),81.28187919463085,0.6707072730915647,,,,,,,,,,
201812상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,124100.0,,,,47946.6666666666,2018,상순,2018-12-01,깐마늘(국산)-깐마늘(국산),12.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,깐마늘(국산),81.28187919463085,0.6707072730915647,,,,,,,,,,
201812상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,124100.0,,,,285013.33333333203,2018,상순,2018-12-01,깐마늘(국산)-깐마늘(국산),12.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,깐마늘(국산),81.28187919463085,0.6707072730915647,,,,,,,,,,
201812상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,124100.0,,,,10440.0,2018,상순,2018-12-01,깐마늘(국산)-깐마늘(국산),12.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,깐마늘(국산),81.28187919463085,0.6707072730915647,,,,,,,,,,
201812상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,124100.0,,,,14400.0,2018,상순,2018-12-01,깐마늘(국산)-깐마늘(국산),12.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,깐마늘(국산),81.28187919463085,0.6707072730915647,,,,,,,,,,
201812상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,124100.0,,,,9593.33333333332,2018,상순,2018-12-01,깐마늘(국산)-깐마늘(국산),12.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,깐마늘(국산),81.28187919463085,0.6707072730915647,,,,,,,,,,
201812상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,124100.0,,,,29033.3333333332,2018,상순,2018-12-01,깐마늘(국산)-깐마늘(국산),12.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,깐마늘(국산),81.28187919463085,0.6707072730915647,,,,,,,,,,
201812상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,124100.0,,,,37713.3333333332,2018,상순,2018-12-01,깐마늘(국산)-깐마늘(국산),12.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,깐마늘(국산),81.28187919463085,0.6707072730915647,,,,,,,,,,
201812상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,124100.0,,,,54346.6666666666,2018,상순,2018-12-01,깐마늘(국산)-깐마늘(국산),12.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,깐마늘(국산),81.28187919463085,0.6707072730915647,,,,,,,,,,
201812상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,124100.0,,,,57933.333333333205,2018,상순,2018-12-01,깐마늘(국산)-깐마늘(국산),12.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,깐마늘(국산),81.28187919463085,0.6707072730915647,,,,,,,,,,
201812상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,124100.0,,,,37860.0,2018,상순,2018-12-01,깐마늘(국산)-깐마늘(국산),12.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,깐마늘(국산),81.28187919463085,0.6707072730915647,,,,,,,,,,
201812상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,124100.0,,,,85506.6666666666,2018,상순,2018-12-01,깐마늘(국산)-깐마늘(국산),12.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,깐마늘(국산),81.28187919463085,0.6707072730915647,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,3813.33333333332,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,5393.33333333332,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,250893.333333332,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,226066.666666666,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,208520.0,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,181873.3333333332,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,131360.0,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,174453.3333333332,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,23153.3333333332,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,20386.6666666666,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,28853.3333333332,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,28633.3333333332,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,376813.333333332,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,39866.6666666666,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,48820.0,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,288413.33333333203,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,14986.66666666666,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,9920.0,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,11086.66666666666,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,38553.3333333332,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,29133.3333333332,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,56860.0,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,97106.6666666666,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,59746.6666666666,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,123187.5,,,,37860.0,2018,중순,2018-12-11,깐마늘(국산)-깐마늘(국산),12.0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,깐마늘(국산),80.31543624161071,0.6186241938635919,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,3860.0,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,5373.33333333332,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,225946.666666666,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,181873.3333333332,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,208493.333333332,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,250780.0,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,131460.0,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,177460.0,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,28266.6666666666,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,22520.0,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,29580.0,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,20293.3333333332,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,370886.666666666,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,41653.333333333205,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,50393.333333333205,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,283886.666666666,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,13086.66666666666,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,12080.0,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,18066.66666666666,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,38540.0,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,29153.3333333332,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,58340.0,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,37766.6666666666,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,67080.0,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201812하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,119917.0,,,,107913.3333333332,2018,하순,2018-12-21,깐마늘(국산)-깐마늘(국산),12.0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,깐마늘(국산),79.37583892617445,0.5416747431672805,,,,,,,,,,
201901상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,117500.0,,,,5333.33333333332,2019,상순,2019-01-01,깐마늘(국산)-깐마늘(국산),1.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,깐마늘(국산),30.102013422818768,0.4453487541943313,,,,,,,,,,
201901상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,117500.0,,,,3893.33333333332,2019,상순,2019-01-01,깐마늘(국산)-깐마늘(국산),1.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,깐마늘(국산),30.102013422818768,0.4453487541943313,,,,,,,,,,
201901상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,117500.0,,,,,2019,상순,2019-01-01,깐마늘(국산)-깐마늘(국산),1.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,깐마늘(국산),30.102013422818768,0.4453487541943313,,,,,,,,,,
201901상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,117500.0,,,,181200.0,2019,상순,2019-01-01,깐마늘(국산)-깐마늘(국산),1.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,깐마늘(국산),30.102013422818768,0.4453487541943313,,,,,,,,,,
201901상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,117500.0,,,,251146.666666666,2019,상순,2019-01-01,깐마늘(국산)-깐마늘(국산),1.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,깐마늘(국산),30.102013422818768,0.4453487541943313,,,,,,,,,,
201901상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,117500.0,,,,226220.0,2019,상순,2019-01-01,깐마늘(국산)-깐마늘(국산),1.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,깐마늘(국산),30.102013422818768,0.4453487541943313,,,,,,,,,,
201901상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,117500.0,,,,208853.333333332,2019,상순,2019-01-01,깐마늘(국산)-깐마늘(국산),1.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,깐마늘(국산),30.102013422818768,0.4453487541943313,,,,,,,,,,
201901상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,117500.0,,,,131580.0,2019,상순,2019-01-01,깐마늘(국산)-깐마늘(국산),1.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,깐마늘(국산),30.102013422818768,0.4453487541943313,,,,,,,,,,
201901상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,117500.0,,,,175286.6666666666,2019,상순,2019-01-01,깐마늘(국산)-깐마늘(국산),1.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,깐마늘(국산),30.102013422818768,0.4453487541943313,,,,,,,,,,
201901상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,117500.0,,,,28373.3333333332,2019,상순,2019-01-01,깐마늘(국산)-깐마늘(국산),1.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,깐마늘(국산),30.102013422818768,0.4453487541943313,,,,,,,,,,
201901상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,117500.0,,,,22566.6666666666,2019,상순,2019-01-01,깐마늘(국산)-깐마늘(국산),1.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,깐마늘(국산),30.102013422818768,0.4453487541943313,,,,,,,,,,
201901상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,117500.0,,,,372640.0,2019,상순,2019-01-01,깐마늘(국산)-깐마늘(국산),1.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,깐마늘(국산),30.102013422818768,0.4453487541943313,,,,,,,,,,
201901상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,117500.0,,,,,2019,상순,2019-01-01,깐마늘(국산)-깐마늘(국산),1.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,깐마늘(국산),30.102013422818768,0.4453487541943313,,,,,,,,,,
201901상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,117500.0,,,,43140.0,2019,상순,2019-01-01,깐마늘(국산)-깐마늘(국산),1.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,깐마늘(국산),30.102013422818768,0.4453487541943313,,,,,,,,,,
201901상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,117500.0,,,,51513.333333333205,2019,상순,2019-01-01,깐마늘(국산)-깐마늘(국산),1.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,깐마늘(국산),30.102013422818768,0.4453487541943313,,,,,,,,,,
201901상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,117500.0,,,,,2019,상순,2019-01-01,깐마늘(국산)-깐마늘(국산),1.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,깐마늘(국산),30.102013422818768,0.4453487541943313,,,,,,,,,,
