,YYYYMMSOON,가락시장 품목코드(5자리),품목(품종)명,거래단위,등급(특 5% 상 35% 중 40% 하 20%),평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON
264,202205상순,24400,양파,1키로,상,551.25,702.777777777777,492.0,660.75,805.935185185185
265,202205중순,24400,양파,1키로,상,530.111111111111,551.25,624.555555555555,522.888888888888,656.648148148148
266,202205하순,24400,양파,1키로,상,721.444444444444,530.111111111111,702.777777777777,548.888888888888,603.762962962962
267,202206상순,24400,양파,1키로,상,1282.0,721.444444444444,551.25,575.888888888888,622.824074074074
268,202206중순,24400,양파,1키로,상,1304.0,1282.0,530.111111111111,694.625,711.726851851851
269,202206하순,24400,양파,1키로,상,1439.33333333333,1304.0,721.444444444444,687.666666666666,706.814814814814
270,202207상순,24400,양파,1키로,상,1450.125,1439.33333333333,1282.0,676.666666666666,679.458333333333
271,202207중순,24400,양파,1키로,상,1311.11111111111,1450.125,1304.0,683.375,730.972222222222
272,202207하순,24400,양파,1키로,상,1317.0,1311.11111111111,1439.33333333333,735.5,811.507407407407
273,202208상순,24400,양파,1키로,상,1449.44444444444,1317.0,1450.125,911.857142857142,933.529761904762
274,202208중순,24400,양파,1키로,상,1510.66666666666,1449.44444444444,1311.11111111111,873.888888888888,893.208333333333
275,202208하순,24400,양파,1키로,상,1262.88888888888,1510.66666666666,1317.0,874.0,897.744444444444
276,202209상순,24400,양파,1키로,상,1501.125,1262.88888888888,1449.44444444444,959.666666666666,950.662037037037
277,202209중순,24400,양파,1키로,상,1377.57142857142,1501.125,1510.66666666666,907.857142857142,905.355158730158
278,202209하순,24400,양파,1키로,상,1437.88888888888,1377.57142857142,1262.88888888888,854.833333333333,878.625925925925
279,202210상순,24400,양파,1키로,상,1513.375,1437.88888888888,1501.125,892.875,981.976851851851
280,202210중순,24400,양파,1키로,상,1528.88888888888,1513.375,1377.57142857142,900.333333333333,925.819444444444
281,202210하순,24400,양파,1키로,상,1508.55555555555,1528.88888888888,1437.88888888888,937.333333333333,929.0
282,202211상순,24400,양파,1키로,상,1485.44444444444,1508.55555555555,1513.375,907.333333333333,948.592592592592
283,202211중순,24400,양파,1키로,상,1440.75,1485.44444444444,1528.88888888888,908.666666666666,936.680555555555
284,202211하순,24400,양파,1키로,상,1436.44444444444,1440.75,1508.55555555555,855.0,908.592592592592
285,202212상순,24400,양파,1키로,상,1438.11111111111,1436.44444444444,1485.44444444444,816.333333333333,925.902777777777
286,202212중순,24400,양파,1키로,상,1399.25,1438.11111111111,1440.75,734.875,871.291666666666
287,202212하순,24400,양파,1키로,상,1423.9,1399.25,1436.44444444444,695.1,867.662962962963
288,202101상순,15205,감자 수미,20키로상자,상,40769.1666666666,29702.2,28334.0,25534.5714285714,32968.8095238095
289,202101중순,15205,감자 수미,20키로상자,상,42077.3333333333,40769.1666666666,27792.625,31222.625,33322.3425925925
290,202101하순,15205,감자 수미,20키로상자,상,38563.3333333333,42077.3333333333,29702.2,25292.625,33510.0185185185
291,202102상순,15205,감자 수미,20키로상자,상,44619.1111111111,38563.3333333333,40769.1666666666,32808.625,35970.4379629629
292,202102중순,15205,감자 수미,20키로상자,상,37598.1428571428,44619.1111111111,42077.3333333333,31611.1111111111,34875.9351851851
293,202102하순,15205,감자 수미,20키로상자,상,46297.3333333333,37598.1428571428,38563.3333333333,47156.75,39999.1071428571
294,202103상순,15205,감자 수미,20키로상자,상,41993.2222222222,46297.3333333333,44619.1111111111,39013.875,42276.912037037
295,202103중순,15205,감자 수미,20키로상자,상,44973.8888888888,41993.2222222222,37598.1428571428,42721.7777777777,45073.0509259259
296,202103하순,15205,감자 수미,20키로상자,상,50238.6666666666,44973.8888888888,46297.3333333333,44674.3333333333,49147.5111111111
297,202104상순,15205,감자 수미,20키로상자,상,52161.5555555555,50238.6666666666,41993.2222222222,41647.0,46562.0277777777
298,202104중순,15205,감자 수미,20키로상자,상,49735.625,52161.5555555555,44973.8888888888,45116.75,44204.2129629629
299,202104하순,15205,감자 수미,20키로상자,상,39849.5555555555,49735.625,50238.6666666666,49584.4444444444,43029.4814814814
300,202105상순,15205,감자 수미,20키로상자,상,35688.375,39849.5555555555,52161.5555555555,48522.75,44544.1388888889
301,202105중순,15205,감자 수미,20키로상자,상,30354.8888888888,35688.375,49735.625,43740.4444444444,45513.4675925925
302,202105하순,15205,감자 수미,20키로상자,상,26344.8888888888,30354.8888888888,39849.5555555555,28288.2222222222,31011.7666666666
303,202106상순,15205,감자 수미,20키로상자,상,20955.6666666666,26344.8888888888,35688.375,27899.2222222222,24757.9907407407
304,202106중순,15205,감자 수미,20키로상자,상,18250.875,20955.6666666666,30354.8888888888,25177.1111111111,22015.4305555555
305,202106하순,15205,감자 수미,20키로상자,상,19178.3333333333,18250.875,26344.8888888888,20325.5,21098.5833333333
306,202107상순,15205,감자 수미,20키로상자,상,20931.2222222222,19178.3333333333,20955.6666666666,19618.4444444444,20241.2037037037
307,202107중순,15205,감자 수미,20키로상자,상,20168.75,20931.2222222222,18250.875,20345.875,21403.7361111111
308,202107하순,15205,감자 수미,20키로상자,상,23343.8,20168.75,19178.3333333333,22674.9,23434.8185185185
309,202108상순,15205,감자 수미,20키로상자,상,28258.0,23343.8,20931.2222222222,27167.5714285714,25682.7738095238
310,202108중순,15205,감자 수미,20키로상자,상,29960.0,28258.0,20168.75,29195.1111111111,27594.074074074
311,202108하순,15205,감자 수미,20키로상자,상,28987.1111111111,29960.0,23343.8,30142.6666666666,28767.8962962963
312,202109상순,15205,감자 수미,20키로상자,상,29590.0,28987.1111111111,28258.0,29065.1111111111,28106.125
313,202109중순,15205,감자 수미,20키로상자,상,31365.1428571428,29590.0,29960.0,30463.625,28510.6231481481
314,202109하순,15205,감자 수미,20키로상자,상,30398.0,31365.1428571428,28987.1111111111,32092.7777777777,29588.6296296296
315,202110상순,15205,감자 수미,20키로상자,상,28628.375,30398.0,29590.0,30682.3333333333,29318.0777777777
316,202110중순,15205,감자 수미,20키로상자,상,29441.5555555555,28628.375,31365.1428571428,27132.75,28189.9907407407
317,202110하순,15205,감자 수미,20키로상자,상,28299.8888888888,29441.5555555555,30398.0,28129.3,28143.2481481481
318,202111상순,15205,감자 수미,20키로상자,상,30181.4444444444,28299.8888888888,28628.375,28878.875,29376.9212962962
319,202111중순,15205,감자 수미,20키로상자,상,33761.3333333333,30181.4444444444,29441.5555555555,28705.3333333333,30634.7777777777
320,202111하순,15205,감자 수미,20키로상자,상,36023.875,33761.3333333333,28299.8888888888,28987.25,32139.787037037
321,202112상순,15205,감자 수미,20키로상자,상,35233.6666666666,36023.875,30181.4444444444,28334.0,31688.6435185185
322,202112중순,15205,감자 수미,20키로상자,상,32679.125,35233.6666666666,33761.3333333333,27792.625,33251.9166666666
323,202112하순,15205,감자 수미,20키로상자,상,42440.6,32679.125,36023.875,29702.2,34313.1814814814
324,202201상순,15205,감자 수미,20키로상자,상,41487.5714285714,42440.6,35233.6666666666,40769.1666666666,37747.5317460317
325,202201중순,15205,감자 수미,20키로상자,상,41723.3333333333,41487.5714285714,32679.125,42077.3333333333,37570.1944444444
326,202201하순,15205,감자 수미,20키로상자,상,42772.875,41723.3333333333,42440.6,38563.3333333333,37221.7222222222
327,202202상순,15205,감자 수미,20키로상자,상,45327.1666666666,42772.875,41487.5714285714,44619.1111111111,40062.512037037
328,202202중순,15205,감자 수미,20키로상자,상,45113.875,45327.1666666666,41723.3333333333,37598.1428571428,37186.8994708994
329,202202하순,15205,감자 수미,20키로상자,상,50586.0,45113.875,42772.875,46297.3333333333,44946.8373015873
330,202203상순,15205,감자 수미,20키로상자,상,49159.1111111111,50586.0,45327.1666666666,41993.2222222222,43635.6157407407
331,202203중순,15205,감자 수미,20키로상자,상,50587.125,49159.1111111111,45113.875,44973.8888888888,48378.2222222222
332,202203하순,15205,감자 수미,20키로상자,상,67062.9,50587.125,50586.0,50238.6666666666,53220.0
333,202204상순,15205,감자 수미,20키로상자,상,67194.25,67062.9,49159.1111111111,52161.5555555555,51344.2962962962
334,202204중순,15205,감자 수미,20키로상자,상,61094.7777777777,67194.25,50587.125,49735.625,48832.125
335,202204하순,15205,감자 수미,20키로상자,상,72730.6666666666,61094.7777777777,67062.9,39849.5555555555,43756.6666666666
336,202205상순,15205,감자 수미,20키로상자,상,72345.125,72730.6666666666,67194.25,35688.375,44544.1388888889
337,202205중순,15205,감자 수미,20키로상자,상,53828.0,72345.125,61094.7777777777,30354.8888888888,45513.4675925926
338,202205하순,15205,감자 수미,20키로상자,상,44992.1111111111,53828.0,72730.6666666666,26344.8888888888,31011.7666666666
339,202206상순,15205,감자 수미,20키로상자,상,35504.8888888888,44992.1111111111,72345.125,20955.6666666666,24757.9907407407
340,202206중순,15205,감자 수미,20키로상자,상,36619.0,35504.8888888888,53828.0,18250.875,22015.4305555555
341,202206하순,15205,감자 수미,20키로상자,상,35295.2222222222,36619.0,44992.1111111111,19178.3333333333,21124.6111111111
342,202207상순,15205,감자 수미,20키로상자,상,31390.75,35295.2222222222,35504.8888888888,20931.2222222222,21763.7222222222
343,202207중순,15205,감자 수미,20키로상자,상,35205.6666666666,31390.75,36619.0,20168.75,21555.5046296296
344,202207하순,15205,감자 수미,20키로상자,상,34771.0,35205.6666666666,35295.2222222222,23343.8,24622.1222222222
345,202208상순,15205,감자 수미,20키로상자,상,37765.7777777777,34771.0,31390.75,28258.0,28942.4821428571
346,202208중순,15205,감자 수미,20키로상자,상,38959.7777777777,37765.7777777777,35205.6666666666,29960.0,31310.3703703703
347,202208하순,15205,감자 수미,20키로상자,상,38485.4444444444,38959.7777777777,34771.0,28987.1111111111,31883.8592592592
348,202209상순,15205,감자 수미,20키로상자,상,40017.5,38485.4444444444,37765.7777777777,29590.0,30931.4953703703
349,202209중순,15205,감자 수미,20키로상자,상,39841.0,40017.5,38959.7777777777,31365.1428571428,31969.0707671957
350,202209하순,15205,감자 수미,20키로상자,상,36873.2222222222,39841.0,38485.4444444444,30398.0,32701.3333333333
351,202210상순,15205,감자 수미,20키로상자,상,37901.375,36873.2222222222,40017.5,28628.375,32193.7027777777
352,202210중순,15205,감자 수미,20키로상자,상,40007.4444444444,37901.375,39841.0,29441.5555555555,30863.1759259259
353,202210하순,15205,감자 수미,20키로상자,상,37984.1111111111,40007.4444444444,36873.2222222222,28299.8888888888,30110.137037037
354,202211상순,15205,감자 수미,20키로상자,상,40469.7777777777,37984.1111111111,37901.375,30181.4444444444,31422.9212962962
355,202211중순,15205,감자 수미,20키로상자,상,41064.0,40469.7777777777,40007.4444444444,33761.3333333333,32711.9305555555
356,202211하순,15205,감자 수미,20키로상자,상,42789.8888888888,41064.0,37984.1111111111,36023.875,34652.1527777777
357,202212상순,15205,감자 수미,20키로상자,상,39267.2222222222,42789.8888888888,40469.7777777777,35233.6666666666,33793.3472222222
358,202212중순,15205,감자 수미,20키로상자,상,39878.25,39267.2222222222,41064.0,32679.125,34402.5833333333
359,202212하순,15205,감자 수미,20키로상자,상,47069.5,39878.25,42789.8888888888,42440.6,38349.4148148148
360,201901상순,24501,대파(일반),1키로단,상,1500.85714285714,1412.0,1827.375,1685.28571428571,1525.07671957671
361,201901중순,24501,대파(일반),1키로단,상,1188.5,1500.85714285714,1530.66666666666,1624.88888888888,1410.84722222222
362,201901하순,24501,대파(일반),1키로단,상,1170.7,1188.5,1412.0,1834.33333333333,1665.97777777777
363,201902상순,24501,대파(일반),1키로단,상,1156.4,1170.7,1500.85714285714,2530.11111111111,2000.625
364,201902중순,24501,대파(일반),1키로단,상,1170.33333333333,1156.4,1188.5,1537.83333333333,1746.77182539682
365,201902하순,24501,대파(일반),1키로단,상,953.142857142857,1170.33333333333,1170.7,1444.28571428571,1785.41269841269
366,201903상순,24501,대파(일반),1키로단,상,914.375,953.142857142857,1156.4,1426.0,1711.01851851851
367,201903중순,24501,대파(일반),1키로단,상,851.222222222222,914.375,1170.33333333333,1309.125,1605.66666666666
368,201903하순,24501,대파(일반),1키로단,상,698.444444444444,851.222222222222,953.142857142857,1121.2,1445.88888888888
369,201904상순,24501,대파(일반),1키로단,상,842.111111111111,698.444444444444,914.375,914.125,1450.37037037037
370,201904중순,24501,대파(일반),1키로단,상,829.666666666666,842.111111111111,851.222222222222,787.444444444444,1248.47685185185
371,201904하순,24501,대파(일반),1키로단,상,894.625,829.666666666666,698.444444444444,1001.75,1293.62037037037
372,201905상순,24501,대파(일반),1키로단,상,1187.22222222222,894.625,842.111111111111,1254.0,1481.23611111111
373,201905중순,24501,대파(일반),1키로단,상,1414.375,1187.22222222222,829.666666666666,883.625,1308.06018518518
374,201905하순,24501,대파(일반),1키로단,상,1718.9,1414.375,894.625,1385.3,1504.39629629629
375,201906상순,24501,대파(일반),1키로단,상,1756.125,1718.9,1187.22222222222,1237.0,1329.88888888888
376,201906중순,24501,대파(일반),1키로단,상,1439.77777777777,1756.125,1414.375,1148.88888888888,1219.08796296296
377,201906하순,24501,대파(일반),1키로단,상,1370.875,1439.77777777777,1718.9,1288.88888888888,1173.29629629629
378,201907상순,24501,대파(일반),1키로단,상,1561.66666666666,1370.875,1756.125,1323.625,1250.70833333333
379,201907중순,24501,대파(일반),1키로단,상,1563.55555555555,1561.66666666666,1439.77777777777,1202.77777777777,1229.62962962962
380,201907하순,24501,대파(일반),1키로단,상,1582.88888888888,1563.55555555555,1370.875,1399.88888888888,1318.44444444444
381,201908상순,24501,대파(일반),1키로단,상,1908.625,1582.88888888888,1561.66666666666,1608.75,1640.08333333333
382,201908중순,24501,대파(일반),1키로단,상,1623.625,1908.625,1563.55555555555,1843.125,1699.26388888888
383,201908하순,24501,대파(일반),1키로단,상,1334.9,1623.625,1582.88888888888,2981.1,1983.42592592592
384,201909상순,24501,대파(일반),1키로단,상,1732.0,1334.9,1908.625,2997.375,1824.9074074074
385,201909중순,24501,대파(일반),1키로단,상,1701.14285714285,1732.0,1623.625,2670.66666666666,1928.11574074074
386,201909하순,24501,대파(일반),1키로단,상,1683.875,1701.14285714285,1334.9,2904.0,1818.67195767195
387,201910상순,24501,대파(일반),1키로단,상,1734.11111111111,1683.875,1732.0,2809.44444444444,2004.43055555555
388,201910중순,24501,대파(일반),1키로단,상,1503.25,1734.11111111111,1701.14285714285,1848.77777777777,1542.68981481481
389,201910하순,24501,대파(일반),1키로단,상,1576.8,1503.25,1683.875,1907.77777777777,1512.51111111111
390,201911상순,24501,대파(일반),1키로단,상,1468.0,1576.8,1734.11111111111,1852.44444444444,1504.18981481481
391,201911중순,24501,대파(일반),1키로단,상,1571.33333333333,1468.0,1503.25,1827.75,1637.625
392,201911하순,24501,대파(일반),1키로단,상,1425.33333333333,1571.33333333333,1576.8,1606.22222222222,1741.73148148148
393,201912상순,24501,대파(일반),1키로단,상,1494.25,1425.33333333333,1468.0,1827.375,1848.23611111111
394,201912중순,24501,대파(일반),1키로단,상,1333.0,1494.25,1571.33333333333,1530.66666666666,1631.10185185185
395,201912하순,24501,대파(일반),1키로단,상,1405.66666666666,1333.0,1425.33333333333,1412.0,1630.84444444444
396,202001상순,24501,대파(일반),1키로단,상,1406.28571428571,1405.66666666666,1494.25,1500.85714285714,1669.4365079365
397,202001중순,24501,대파(일반),1키로단,상,1084.625,1406.28571428571,1333.0,1188.5,1486.38888888888
398,202001하순,24501,대파(일반),1키로단,상,926.375,1084.625,1405.66666666666,1170.7,1692.84444444444
399,202002상순,24501,대파(일반),1키로단,상,1106.125,926.375,1406.28571428571,1156.4,2000.625
400,202002중순,24501,대파(일반),1키로단,상,924.555555555555,1106.125,1084.625,1170.33333333333,1746.77182539682
401,202002하순,24501,대파(일반),1키로단,상,922.125,924.555555555555,926.375,953.142857142857,1785.41269841269
402,202003상순,24501,대파(일반),1키로단,상,807.375,922.125,1106.125,914.375,1711.01851851851
403,202003중순,24501,대파(일반),1키로단,상,788.0,807.375,924.555555555555,851.222222222222,1605.66666666666
404,202003하순,24501,대파(일반),1키로단,상,766.111111111111,788.0,922.125,698.444444444444,1445.88888888888
405,202004상순,24501,대파(일반),1키로단,상,823.333333333333,766.111111111111,807.375,842.111111111111,1449.74537037037
406,202004중순,24501,대파(일반),1키로단,상,905.375,823.333333333333,788.0,829.666666666666,1262.55092592592
407,202004하순,24501,대파(일반),1키로단,상,1138.22222222222,905.375,766.111111111111,894.625,1293.62037037037
408,202005상순,24501,대파(일반),1키로단,상,1324.875,1138.22222222222,823.333333333333,1187.22222222222,1481.23611111111
409,202005중순,24501,대파(일반),1키로단,상,1449.11111111111,1324.875,905.375,1414.375,1484.97685185185
410,202005하순,24501,대파(일반),1키로단,상,1503.0,1449.11111111111,1138.22222222222,1718.9,1627.51111111111
411,202006상순,24501,대파(일반),1키로단,상,1363.88888888888,1503.0,1324.875,1756.125,1502.96759259259
412,202006중순,24501,대파(일반),1키로단,상,1622.88888888888,1363.88888888888,1449.11111111111,1439.77777777777,1322.13888888888
413,202006하순,24501,대파(일반),1키로단,상,1555.0,1622.88888888888,1503.0,1370.875,1310.77314814814
414,202007상순,24501,대파(일반),1키로단,상,1448.22222222222,1555.0,1363.88888888888,1561.66666666666,1413.34722222222
415,202007중순,24501,대파(일반),1키로단,상,1758.0,1448.22222222222,1622.88888888888,1563.55555555555,1351.18518518518
416,202007하순,24501,대파(일반),1키로단,상,1718.3,1758.0,1555.0,1582.88888888888,1518.07407407407
417,202008상순,24501,대파(일반),1키로단,상,2950.85714285714,1718.3,1448.22222222222,1908.625,1801.70833333333
418,202008중순,24501,대파(일반),1키로단,상,2571.66666666666,2950.85714285714,1758.0,1623.625,1746.54629629629
419,202008하순,24501,대파(일반),1키로단,상,2312.44444444444,2571.66666666666,1718.3,1334.9,1983.42592592592
420,202009상순,24501,대파(일반),1키로단,상,2712.77777777777,2312.44444444444,2950.85714285714,1732.0,1824.9074074074
421,202009중순,24501,대파(일반),1키로단,상,2425.875,2712.77777777777,2571.66666666666,1701.14285714285,1928.11574074074
422,202009하순,24501,대파(일반),1키로단,상,2661.0,2425.875,2312.44444444444,1683.875,1824.77843915343
423,202010상순,24501,대파(일반),1키로단,상,2905.0,2661.0,2712.77777777777,1734.11111111111,2004.43055555555
424,202010중순,24501,대파(일반),1키로단,상,2530.5,2905.0,2425.875,1503.25,1608.21759259259
425,202010하순,24501,대파(일반),1키로단,상,2776.7,2530.5,2661.0,1576.8,1635.59259259259
426,202011상순,24501,대파(일반),1키로단,상,2771.125,2776.7,2905.0,1468.0,1620.18981481481
427,202011중순,24501,대파(일반),1키로단,상,2803.66666666666,2771.125,2530.5,1571.33333333333,1722.36111111111
428,202011하순,24501,대파(일반),1키로단,상,2259.25,2803.66666666666,2776.7,1425.33333333333,1741.73148148148
429,202012상순,24501,대파(일반),1키로단,상,1782.88888888888,2259.25,2771.125,1494.25,1828.78703703703
430,202012중순,24501,대파(일반),1키로단,상,1913.375,1782.88888888888,2803.66666666666,1333.0,1631.10185185185
431,202012하순,24501,대파(일반),1키로단,상,1782.9,1913.375,2259.25,1405.66666666666,1630.84444444444
432,202101상순,24501,대파(일반),1키로단,상,2759.5,1782.9,1782.88888888888,1406.28571428571,1669.4365079365
433,202101중순,24501,대파(일반),1키로단,상,3285.33333333333,2759.5,1913.375,1084.625,1486.38888888888
434,202101하순,24501,대파(일반),1키로단,상,3452.22222222222,3285.33333333333,1782.9,926.375,1692.84444444444
435,202102상순,24501,대파(일반),1키로단,상,4306.55555555555,3452.22222222222,2759.5,1106.125,1935.46666666666
436,202102중순,24501,대파(일반),1키로단,상,4670.14285714285,4306.55555555555,3285.33333333333,924.555555555555,1609.93055555555
437,202102하순,24501,대파(일반),1키로단,상,5488.83333333333,4670.14285714285,3452.22222222222,922.125,1562.23809523809
438,202103상순,24501,대파(일반),1키로단,상,5175.88888888888,5488.83333333333,4306.55555555555,807.375,1555.97685185185
439,202103중순,24501,대파(일반),1키로단,상,4386.22222222222,5175.88888888888,4670.14285714285,788.0,1441.4074074074
440,202103하순,24501,대파(일반),1키로단,상,4440.88888888888,4386.22222222222,5488.83333333333,766.111111111111,1310.37037037037
441,202104상순,24501,대파(일반),1키로단,상,4296.22222222222,4440.88888888888,5175.88888888888,823.333333333333,1261.41203703703
442,202104중순,24501,대파(일반),1키로단,상,4370.0,4296.22222222222,4386.22222222222,905.375,1087.71759259259
443,202104하순,24501,대파(일반),1키로단,상,3715.22222222222,4370.0,4440.88888888888,1138.22222222222,1134.6574074074
444,202105상순,24501,대파(일반),1키로단,상,3749.0,3715.22222222222,4296.22222222222,1324.875,1367.73611111111
445,202105중순,24501,대파(일반),1키로단,상,2249.44444444444,3749.0,4370.0,1449.11111111111,1414.79166666666
446,202105하순,24501,대파(일반),1키로단,상,1445.55555555555,2249.44444444444,3715.22222222222,1503.0,1535.73333333333
447,202106상순,24501,대파(일반),1키로단,상,1183.11111111111,1445.55555555555,3749.0,1363.88888888888,1372.22222222222
448,202106중순,24501,대파(일반),1키로단,상,1052.75,1183.11111111111,2249.44444444444,1622.88888888888,1322.13888888888
449,202106하순,24501,대파(일반),1키로단,상,850.333333333333,1052.75,1445.55555555555,1555.0,1310.77314814814
450,202107상순,24501,대파(일반),1키로단,상,1022.22222222222,850.333333333333,1183.11111111111,1448.22222222222,1375.5324074074
451,202107중순,24501,대파(일반),1키로단,상,884.375,1022.22222222222,1052.75,1758.0,1351.18518518518
452,202107하순,24501,대파(일반),1키로단,상,844.3,884.375,850.333333333333,1718.3,1518.07407407407
453,202108상순,24501,대파(일반),1키로단,상,1382.28571428571,844.3,1022.22222222222,2950.85714285714,1801.70833333333
454,202108중순,24501,대파(일반),1키로단,상,1165.11111111111,1382.28571428571,884.375,2571.66666666666,1849.0
455,202108하순,24501,대파(일반),1키로단,상,1342.22222222222,1165.11111111111,844.3,2312.44444444444,2075.68518518518
456,202109상순,24501,대파(일반),1키로단,상,1490.33333333333,1342.22222222222,1382.28571428571,2712.77777777777,2138.64814814814
457,202109중순,24501,대파(일반),1키로단,상,1849.71428571428,1490.33333333333,1165.11111111111,2425.875,2138.0324074074
458,202109하순,24501,대파(일반),1키로단,상,1274.16666666666,1849.71428571428,1342.22222222222,2661.0,2119.58796296296
459,202110상순,24501,대파(일반),1키로단,상,1316.375,1274.16666666666,1490.33333333333,2905.0,2339.35648148148
460,202110중순,24501,대파(일반),1키로단,상,1427.55555555555,1316.375,1849.71428571428,2530.5,1755.1574074074
461,202110하순,24501,대파(일반),1키로단,상,1601.33333333333,1427.55555555555,1274.16666666666,2776.7,1850.04444444444
462,202111상순,24501,대파(일반),1키로단,상,1582.77777777777,1601.33333333333,1316.375,2771.125,1818.11111111111
463,202111중순,24501,대파(일반),1키로단,상,1754.22222222222,1582.77777777777,1427.55555555555,2803.66666666666,1934.81944444444
464,202111하순,24501,대파(일반),1키로단,상,1460.25,1754.22222222222,1601.33333333333,2259.25,1774.89814814814
465,202112상순,24501,대파(일반),1키로단,상,1619.0,1460.25,1582.77777777777,1782.88888888888,1728.37962962962
466,202112중순,24501,대파(일반),1키로단,상,1217.125,1619.0,1754.22222222222,1913.375,1677.64351851851
467,202112하순,24501,대파(일반),1키로단,상,1322.2,1217.125,1460.25,1782.9,1581.41111111111
468,202201상순,24501,대파(일반),1키로단,상,1246.57142857142,1322.2,1619.0,2759.5,1761.57142857142
469,202201중순,24501,대파(일반),1키로단,상,1278.22222222222,1246.57142857142,1217.125,3285.33333333333,1581.87037037037
470,202201하순,24501,대파(일반),1키로단,상,1416.25,1278.22222222222,1322.2,3452.22222222222,1692.84444444444
471,202202상순,24501,대파(일반),1키로단,상,1214.5,1416.25,1246.57142857142,4306.55555555555,1935.46666666666
472,202202중순,24501,대파(일반),1키로단,상,1222.625,1214.5,1278.22222222222,4670.14285714285,1609.93055555555
473,202202하순,24501,대파(일반),1키로단,상,1412.28571428571,1222.625,1416.25,5488.83333333333,1581.7619047619
474,202203상순,24501,대파(일반),1키로단,상,1747.66666666666,1412.28571428571,1214.5,5175.88888888888,1738.75462962962
475,202203중순,24501,대파(일반),1키로단,상,1501.25,1747.66666666666,1222.625,4386.22222222222,1556.57407407407
476,202203하순,24501,대파(일반),1키로단,상,1309.8,1501.25,1412.28571428571,4440.88888888888,1454.37037037037
477,202204상순,24501,대파(일반),1키로단,상,1129.375,1309.8,1747.66666666666,4296.22222222222,1292.91203703703
478,202204중순,24501,대파(일반),1키로단,상,1140.55555555555,1129.375,1501.25,4370.0,1087.71759259259
479,202204하순,24501,대파(일반),1키로단,상,1168.33333333333,1140.55555555555,1309.8,3715.22222222222,1134.6574074074
480,202205상순,24501,대파(일반),1키로단,상,1409.25,1168.33333333333,1129.375,3749.0,1367.73611111111
481,202205중순,24501,대파(일반),1키로단,상,1325.33333333333,1409.25,1140.55555555555,2249.44444444444,1414.79166666666
482,202205하순,24501,대파(일반),1키로단,상,1557.22222222222,1325.33333333333,1168.33333333333,1445.55555555555,1444.61851851851
483,202206상순,24501,대파(일반),1키로단,상,1563.33333333333,1557.22222222222,1409.25,1183.11111111111,1279.25925925925
484,202206중순,24501,대파(일반),1키로단,상,1429.75,1563.33333333333,1325.33333333333,1052.75,1239.76388888888
485,202206하순,24501,대파(일반),1키로단,상,1620.88888888888,1429.75,1557.22222222222,850.333333333333,1206.06944444444
486,202207상순,24501,대파(일반),1키로단,상,1765.125,1620.88888888888,1563.33333333333,1022.22222222222,1281.86574074074
487,202207중순,24501,대파(일반),1키로단,상,1938.88888888888,1765.125,1429.75,884.375,1351.18518518518
488,202207하순,24501,대파(일반),1키로단,상,1698.77777777777,1938.88888888888,1620.88888888888,844.3,1518.07407407407
489,202208상순,24501,대파(일반),1키로단,상,2197.55555555555,1698.77777777777,1765.125,1382.28571428571,1801.70833333333
490,202208중순,24501,대파(일반),1키로단,상,2024.55555555555,2197.55555555555,1938.88888888888,1165.11111111111,1849.0
491,202208하순,24501,대파(일반),1키로단,상,1631.22222222222,2024.55555555555,1698.77777777777,1342.22222222222,1927.72222222222
492,202209상순,24501,대파(일반),1키로단,상,2060.75,1631.22222222222,2197.55555555555,1490.33333333333,2081.09259259259
493,202209중순,24501,대파(일반),1키로단,상,1660.28571428571,2060.75,2024.55555555555,1849.71428571428,2035.93716931216
494,202209하순,24501,대파(일반),1키로단,상,1694.66666666666,1660.28571428571,1631.22222222222,1274.16666666666,2003.47685185185
495,202210상순,24501,대파(일반),1키로단,상,2097.375,1694.66666666666,2060.75,1316.375,2229.51851851851
496,202210중순,24501,대파(일반),1키로단,상,1736.11111111111,2097.375,1660.28571428571,1427.55555555555,1593.19444444444
497,202210하순,24501,대파(일반),1키로단,상,1709.11111111111,1736.11111111111,1694.66666666666,1601.33333333333,1695.3037037037
498,202211상순,24501,대파(일반),1키로단,상,1867.22222222222,1709.11111111111,2097.375,1582.77777777777,1634.4074074074
499,202211중순,24501,대파(일반),1키로단,상,1927.5,1867.22222222222,1736.11111111111,1754.22222222222,1717.76851851851
500,202211하순,24501,대파(일반),1키로단,상,1645.0,1927.5,1709.11111111111,1460.25,1508.56481481481
501,202212상순,24501,대파(일반),1키로단,상,1597.44444444444,1645.0,1867.22222222222,1619.0,1658.92129629629
502,202212중순,24501,대파(일반),1키로단,상,1782.375,1597.44444444444,1927.5,1217.125,1484.18518518518
503,202212하순,24501,대파(일반),1키로단,상,2045.2,1782.375,1645.0,1322.2,1455.66666666666
