,year,month,순,시점,품목명,품종명,거래단위,등급,평년 평균가격(원),평균가격(원),n_holiday,계절,평년 평균가격(원)_whole,거래단위_num,평년 평균가격(원)_local,fill_source,순_num,plot_date
185,2018,12,중순,201812중순,사과,후지,10 개,상품,0.033667640574026506,0.024133517917072578,1.0,겨울,0.006523678343856613,3.0,0.0,original,2,2018-12-02
1091,2018,12,중순,201812중순,배추,배추,10키로망대,상,0.00738371937571912,0.0034939006480764635,1.0,겨울,0.0,10.0,0.0,original,2,2018-12-02
336,2018,12,중순,201812중순,감자,감자 수미,20키로상자,상,0.04058977910312056,0.04677783831559278,1.0,겨울,0.017896069103735316,20.0,0.0,original,2,2018-12-02
337,2018,12,하순,201812하순,감자,감자 수미,20키로상자,상,0.04279122755070332,0.04696501594814795,3.0,겨울,0.03019777137962357,20.0,0.0,original,3,2018-12-03
639,2018,12,하순,201812하순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.13203620665932603,0.13203620665932603,3.0,겨울,,20.0,0.0,average,3,2018-12-03
186,2018,12,하순,201812하순,사과,후지,10 개,상품,0.03391944578287681,0.02377008646133751,3.0,겨울,0.006907366254643696,3.0,0.0,original,3,2018-12-03
1092,2018,12,하순,201812하순,배추,배추,10키로망대,상,0.007695617565767587,0.0031794422253837167,3.0,겨울,0.0,10.0,0.0,original,3,2018-12-03
35,2018,12,하순,201812하순,건고추,화건,30 kg,상품,0.6427732742549556,0.6634668906088502,3.0,겨울,,30.0,,original,3,2018-12-03
488,2018,12,하순,201812하순,배,신고,10 개,상품,0.049240480674368876,0.03966717484882491,3.0,겨울,0.006922089525128108,5.0,0.0,original,3,2018-12-03
790,2018,12,하순,201812하순,무,무,20키로상자,상,0.00789312734056424,0.00789312734056424,3.0,겨울,0.0,20.0,0.0,average,3,2018-12-03
1394,2018,12,하순,201812하순,대파,대파(일반),1키로단,상,0.0025321219139205803,0.0011290800274592666,3.0,겨울,0.0023511062612594467,1.0,0.0,original,3,2018-12-03
1243,2018,12,하순,201812하순,양파,양파,1키로,상,0.0016470628960278987,0.0002873330084011469,3.0,겨울,0.0,1.0,0.0,original,3,2018-12-03
941,2018,12,하순,201812하순,상추,청,100 g,상품,0.0015169728435619656,0.0003757053988534429,3.0,겨울,0.004505839600959212,0.1,0.0,original,3,2018-12-03
187,2019,01,상순,201901상순,사과,후지,10 개,상품,0.03466648651334642,0.024409681637236003,2.0,겨울,0.006968881802268533,3.0,0.0,original,1,2019-01-01
1395,2019,01,상순,201901상순,대파,대파(일반),1키로단,상,0.0025544718085532994,0.0012272365039973493,2.0,겨울,0.0028018589080746163,1.0,0.0,original,1,2019-01-01
489,2019,01,상순,201901상순,배,신고,10 개,상품,0.04981164858712703,0.03967932605251211,2.0,겨울,0.007179094194263172,5.0,0.0,original,1,2019-01-01
1093,2019,01,상순,201901상순,배추,배추,10키로망대,상,0.008051964076640989,0.0028026321716496227,2.0,겨울,0.0,10.0,0.0,original,1,2019-01-01
338,2019,01,상순,201901상순,감자,감자 수미,20키로상자,상,0.04384438890071557,0.04643523749475,2.0,겨울,0.003279375137361099,20.0,0.0,original,1,2019-01-01
640,2019,01,상순,201901상순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.12936625581278605,0.12936625581278605,2.0,겨울,,20.0,0.0,average,1,2019-01-01
791,2019,01,상순,201901상순,무,무,20키로상자,상,0.008107658332068972,0.008107658332068972,2.0,겨울,0.0,20.0,0.0,average,1,2019-01-01
36,2019,01,상순,201901상순,건고추,화건,30 kg,상품,0.639283734220997,0.6605472877592825,2.0,겨울,,30.0,,original,1,2019-01-01
942,2019,01,상순,201901상순,상추,청,100 g,상품,0.0016319880830812027,0.00040884504527305393,2.0,겨울,0.0036782666184535175,0.1,0.0,original,1,2019-01-01
1244,2019,01,상순,201901상순,양파,양파,1키로,상,0.001769386229389672,0.0003667103519681189,2.0,겨울,0.0,1.0,0.0,original,1,2019-01-01
943,2019,01,중순,201901중순,상추,청,100 g,상품,0.001515297864345666,0.00042210090384089824,2.0,겨울,0.00243413234227184,0.1,0.0,original,2,2019-01-02
339,2019,01,중순,201901중순,감자,감자 수미,20키로상자,상,0.04288636947200241,0.043104446591838985,2.0,겨울,0.0032591247205584714,20.0,0.0,original,2,2019-01-02
641,2019,01,중순,201901중순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.12942148855681873,0.12942148855681873,2.0,겨울,,20.0,0.0,average,2,2019-01-02
188,2019,01,중순,201901중순,사과,후지,10 개,상품,0.0349249916390621,0.025699918537839525,2.0,겨울,0.006310227488135131,3.0,0.0,original,2,2019-01-02
1396,2019,01,중순,201901중순,대파,대파(일반),1키로단,상,0.002363139774596183,0.0008821896616331645,2.0,겨울,0.003166224956522853,1.0,0.0,original,2,2019-01-02
490,2019,01,중순,201901중순,배,신고,10 개,상품,0.04978205728763918,0.0404382239555212,2.0,겨울,0.006065437369437348,5.0,0.0,original,2,2019-01-02
792,2019,01,중순,201901중순,무,무,20키로상자,상,0.007082479424882303,0.007082479424882303,2.0,겨울,0.0,20.0,0.0,average,2,2019-01-02
1245,2019,01,중순,201901중순,양파,양파,1키로,상,0.0016683025630345853,0.00021290688581710376,2.0,겨울,0.0,1.0,0.0,original,2,2019-01-02
37,2019,01,중순,201901중순,건고추,화건,30 kg,상품,0.6378482770326284,0.6556790737002416,2.0,겨울,,30.0,,original,2,2019-01-02
1094,2019,01,중순,201901중순,배추,배추,10키로망대,상,0.00784447824180285,0.0026877480640616377,2.0,겨울,0.0,10.0,0.0,original,2,2019-01-02
1095,2019,01,하순,201901하순,배추,배추,10키로망대,상,0.009591303210134891,0.0026440037307877513,1.0,겨울,0.0,10.0,0.0,original,3,2019-01-03
340,2019,01,하순,201901하순,감자,감자 수미,20키로상자,상,0.048268409588002874,0.04429346948900261,1.0,겨울,0.003456745901041008,20.0,0.0,original,3,2019-01-03
1397,2019,01,하순,201901하순,대파,대파(일반),1키로단,상,0.0027904781525946894,0.0008625268047575288,1.0,겨울,0.002959622156230614,1.0,0.0,original,3,2019-01-03
944,2019,01,하순,201901하순,상추,청,100 g,상품,0.0014298739243143886,0.0004099497001537076,1.0,겨울,0.0028391141308735583,0.1,0.0,original,3,2019-01-03
491,2019,01,하순,201901하순,배,신고,10 개,상품,0.05089815177210006,0.04267294077908364,1.0,겨울,0.005699178017172994,5.0,0.0,original,3,2019-01-03
38,2019,01,하순,201901하순,건고추,화건,30 kg,상품,0.6364921021938322,0.6417913525406633,1.0,겨울,,30.0,,original,3,2019-01-03
793,2019,01,하순,201901하순,무,무,20키로상자,상,0.00812010937065234,0.00812010937065234,1.0,겨울,0.0,20.0,0.0,average,3,2019-01-03
642,2019,01,하순,201901하순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.12947672130085142,0.12947672130085142,1.0,겨울,,20.0,0.0,average,3,2019-01-03
189,2019,01,하순,201901하순,사과,후지,10 개,상품,0.036190717600179015,0.027356900858820074,1.0,겨울,0.006414936238575119,3.0,0.0,original,3,2019-01-03
1246,2019,01,하순,201901하순,양파,양파,1키로,상,0.0017078894560864676,0.0002040420303998579,1.0,겨울,0.0,1.0,0.0,original,3,2019-01-03
39,2019,02,상순,201902상순,건고추,화건,30 kg,상품,0.6364921021938322,0.6387226212822074,5.0,겨울,,30.0,,original,1,2019-02-01
190,2019,02,상순,201902상순,사과,후지,10 개,상품,0.03690537539913355,0.02835550887093102,5.0,겨울,0.006520636419265292,3.0,0.0,original,1,2019-02-01
1096,2019,02,상순,201902상순,배추,배추,10키로망대,상,0.010585314751769721,0.0031426449439148317,5.0,겨울,0.0,10.0,0.0,original,1,2019-02-01
341,2019,02,상순,201902상순,감자,감자 수미,20키로상자,상,0.053610578995028524,0.04680412910175235,5.0,겨울,0.0035314709048474436,20.0,0.0,original,1,2019-02-01
492,2019,02,상순,201902상순,배,신고,10 개,상품,0.0515279439574287,0.04405265472502011,5.0,겨울,0.004870260372633789,5.0,0.0,original,1,2019-02-01
794,2019,02,상순,201902상순,무,무,20키로상자,상,0.008290336687761076,0.008290336687761076,5.0,겨울,0.0,20.0,0.0,average,1,2019-02-01
1398,2019,02,상순,201902상순,대파,대파(일반),1키로단,상,0.003351005294609304,0.0008467302399641809,5.0,겨울,0.00369099385565918,1.0,0.0,original,1,2019-02-01
643,2019,02,상순,201902상순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.12947672130085142,0.12947672130085142,5.0,겨울,,20.0,0.0,average,1,2019-02-01
1247,2019,02,상순,201902상순,양파,양파,1키로,상,0.0017631327520907156,0.00024358867512726024,5.0,겨울,0.0,1.0,,original,1,2019-02-01
945,2019,02,상순,201902상순,상추,청,100 g,상품,0.0014589068973969155,0.0004165776294376298,5.0,겨울,0.0027004391923190056,0.1,0.0,original,1,2019-02-01
1248,2019,02,중순,201902중순,양파,양파,1키로,상,0.0017315330284498802,0.00028217795229142924,1.0,겨울,0.0,1.0,0.0,original,2,2019-02-02
1097,2019,02,중순,201902중순,배추,배추,10키로망대,상,0.010776457353553575,0.0026348473692214425,1.0,겨울,0.0,10.0,0.0,original,2,2019-02-02
946,2019,02,중순,201902중순,상추,청,100 g,상품,0.001436573841179587,0.0003823333281373651,1.0,겨울,0.0022278569129631524,0.1,0.0,original,2,2019-02-02
493,2019,02,중순,201902중순,배,신고,10 개,상품,0.050977434121671515,0.042043287497111025,1.0,겨울,0.004632740566935329,5.0,0.0,original,2,2019-02-02
795,2019,02,중순,201902중순,무,무,20키로상자,상,0.009091800625504689,0.009091800625504689,1.0,겨울,0.0,20.0,0.0,average,2,2019-02-02
644,2019,02,중순,201902중순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.12947672130085142,0.12947672130085142,1.0,겨울,,20.0,0.0,average,2,2019-02-02
1399,2019,02,중순,201902중순,대파,대파(일반),1키로단,상,0.002925806503157315,0.0008621217646346188,1.0,겨울,0.003593421611549624,1.0,0.0,original,2,2019-02-02
40,2019,02,중순,201902중순,건고추,화건,30 kg,상품,0.6309088381394993,0.6421746677842501,1.0,겨울,,30.0,,original,2,2019-02-02
191,2019,02,중순,201902중순,사과,후지,10 개,상품,0.037410102469645094,0.026877480640616368,1.0,겨울,0.006059939945635594,3.0,0.0,original,2,2019-02-02
342,2019,02,중순,201902중순,감자,감자 수미,20키로상자,상,0.0509867284838573,0.0463530371442658,1.0,겨울,0.003337194058749965,20.0,0.0,original,2,2019-02-02
192,2019,02,하순,201902하순,사과,후지,10 개,상품,0.03619630086423346,0.026383699908964164,1.0,겨울,0.006202032456802852,3.0,0.0,original,3,2019-02-03
947,2019,02,하순,201902하순,상추,청,100 g,상품,0.0012595843706572681,0.0003525076463597152,1.0,겨울,0.0020083657366369643,0.1,0.0,original,3,2019-02-03
796,2019,02,하순,201902하순,무,무,20키로상자,상,0.008884388521008618,0.008884388521008618,1.0,겨울,0.0,20.0,0.0,average,3,2019-02-03
494,2019,02,하순,201902하순,배,신고,10 개,상품,0.052023737805453364,0.04224764865003196,1.0,겨울,0.005357573153981776,5.0,0.0,original,3,2019-02-03
1400,2019,02,하순,201902하순,대파,대파(일반),1키로단,상,0.0029905291623585676,0.0006222012450793114,1.0,겨울,0.0040976042528108984,1.0,0.0,original,3,2019-02-03
343,2019,02,하순,201902하순,감자,감자 수미,20키로상자,상,0.05380316394002639,0.04528702765023049,1.0,겨울,0.010682224712217152,20.0,0.0,original,3,2019-02-03
645,2019,02,하순,201902하순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.12947672130085142,0.12947672130085142,1.0,겨울,,20.0,0.0,average,3,2019-02-03
1249,2019,02,하순,201902하순,양파,양파,1키로,상,0.0017280069313298672,0.00022484110372416563,1.0,겨울,0.0,1.0,0.0,original,3,2019-02-03
1098,2019,02,하순,201902하순,배추,배추,10키로망대,상,0.011634379049445035,0.002313427867360119,1.0,겨울,0.0,10.0,0.0,original,3,2019-02-03
41,2019,02,하순,201902하순,건고추,화건,30 kg,상품,0.6309088381394993,0.6497691700887444,1.0,겨울,,30.0,,original,3,2019-02-03
1099,2019,03,상순,201903상순,배추,배추,10키로망대,상,0.011911808560049529,0.0023092656855776637,3.0,봄,0.0,10.0,0.0,original,1,2019-03-01
797,2019,03,상순,201903상순,무,무,20키로상자,상,0.008399780370061841,0.008399780370061841,3.0,봄,0.0,20.0,0.0,average,1,2019-03-01
193,2019,03,상순,201903상순,사과,후지,10 개,상품,0.036359332174619896,0.0261108501534427,3.0,봄,0.006621258274664017,3.0,0.0,original,1,2019-03-01
42,2019,03,상순,201903상순,건고추,화건,30 kg,상품,0.6309088381394993,0.6497691700887444,3.0,봄,,30.0,,original,1,2019-03-01
948,2019,03,상순,201903상순,상추,청,100 g,상품,0.0010697533928099834,0.00035361230124036886,3.0,봄,0.002273489812714262,0.1,0.0,original,1,2019-03-01
1401,2019,03,상순,201903상순,대파,대파(일반),1키로단,상,0.0028659204572221656,0.000579376142473969,3.0,봄,0.0026060503846587597,1.0,0.0,original,1,2019-03-01
344,2019,03,상순,201903상순,감자,감자 수미,20키로상자,상,0.05749363058134858,0.05469130971687573,3.0,봄,0.0036300445092445326,20.0,0.0,original,1,2019-03-01
1250,2019,03,상순,201903상순,양파,양파,1키로,상,0.0016681086996993665,0.00030763104183315857,3.0,봄,0.0,1.0,0.0,original,1,2019-03-01
646,2019,03,상순,201903상순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.12947672130085142,0.12947672130085142,3.0,봄,,20.0,0.0,average,1,2019-03-01
495,2019,03,상순,201903상순,배,신고,10 개,상품,0.05284615260065645,0.04207311317888868,3.0,봄,0.006864535567146118,5.0,0.0,original,1,2019-03-01
1402,2019,03,중순,201903중순,대파,대파(일반),1키로단,상,0.0026894582949716465,0.0005096141182749079,1.0,봄,0.0021205116309148363,1.0,0.0,original,2,2019-03-02
345,2019,03,중순,201903중순,감자,감자 수미,20키로상자,상,0.06124392455571018,0.06301957902584414,1.0,봄,0.005103568449264023,20.0,0.0,original,2,2019-03-02
647,2019,03,중순,201903중순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.13306684966297594,0.13306684966297594,1.0,봄,,20.0,0.0,average,2,2019-03-02
496,2019,03,중순,201903중순,배,신고,10 개,상품,0.05222696861703099,0.04235259086369406,1.0,봄,0.006520047223782683,5.0,0.0,original,2,2019-03-02
798,2019,03,중순,201903중순,무,무,20키로상자,상,0.008015498553454436,0.008015498553454436,1.0,봄,0.0,20.0,0.0,average,2,2019-03-02
1100,2019,03,중순,201903중순,배추,배추,10키로망대,상,0.011552517763619865,0.002325175784344848,1.0,봄,0.0,10.0,0.0,original,2,2019-03-02
1251,2019,03,중순,201903중순,양파,양파,1키로,상,0.0014946010146775952,0.0003064803596658107,1.0,봄,0.0,1.0,0.0,original,2,2019-03-02
194,2019,03,중순,201903중순,사과,후지,10 개,상품,0.03590876276543531,0.026634456566872553,1.0,봄,0.006453044486971472,3.0,0.0,original,2,2019-03-02
949,2019,03,중순,201903중순,상추,청,100 g,상품,0.0010289955652133616,0.00036024023052429107,1.0,봄,0.0019132498507275354,0.1,0.0,original,2,2019-03-02
43,2019,03,중순,201903중순,건고추,화건,30 kg,상품,0.6284661601157296,0.6497691700887444,1.0,봄,,30.0,,original,2,2019-03-02
497,2019,03,하순,201903하순,배,신고,10 개,상품,0.05215717781635195,0.0424685796261627,2.0,봄,0.0066957313431925975,5.0,0.0,original,3,2019-03-03
195,2019,03,하순,201903하순,사과,후지,10 개,상품,0.03558828340871672,0.02696143441154605,2.0,봄,0.006551459389220221,3.0,0.0,original,3,2019-03-03
799,2019,03,하순,201903하순,무,무,20키로상자,상,0.006936864432211682,0.006936864432211682,2.0,봄,0.0,20.0,0.0,average,3,2019-03-03
950,2019,03,하순,201903하순,상추,청,100 g,상품,0.00099717096010367,0.0003591355756436374,2.0,봄,0.0018460370996738035,0.1,0.0,original,3,2019-03-03
44,2019,03,하순,201903하순,건고추,화건,30 kg,상품,0.6236505948688684,0.6466131710947167,2.0,봄,,30.0,,original,3,2019-03-03
1403,2019,03,하순,201903하순,대파,대파(일반),1키로단,상,0.0024218338379673357,0.00034084740039725894,2.0,봄,0.002105318470525047,1.0,0.0,original,3,2019-03-03
1252,2019,03,하순,201903하순,양파,양파,1키로,상,0.0015241008106713302,0.0004115453127590957,2.0,봄,0.0,1.0,0.0,original,3,2019-03-03
346,2019,03,하순,201903하순,감자,감자 수미,20키로상자,상,0.0677795973014968,0.07109239689366138,2.0,봄,0.003939458970628809,20.0,0.0,original,3,2019-03-03
1101,2019,03,하순,201903하순,배추,배추,10키로망대,상,0.010968570379804022,0.002312288144070562,2.0,봄,0.0,10.0,0.0,original,3,2019-03-03
648,2019,03,하순,201903하순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.13555232314444676,0.13555232314444676,2.0,봄,,20.0,0.0,average,3,2019-03-03
347,2019,04,상순,201904상순,감자,감자 수미,20키로상자,상,0.06569021892164456,0.0660964110867582,1.0,봄,0.004364789887497881,20.0,0.0,original,1,2019-04-01
649,2019,04,상순,201904상순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.13506903663416076,0.13506903663416076,1.0,봄,,20.0,0.0,average,1,2019-04-01
951,2019,04,상순,201904상순,상추,청,100 g,상품,0.001026203933186195,0.0003679728146888669,1.0,봄,0.0019076543442686483,0.1,0.0,original,1,2019-04-01
800,2019,04,상순,201904상순,무,무,20키로상자,상,0.007494346928648254,0.007494346928648254,1.0,봄,0.0,20.0,0.0,average,1,2019-04-01
196,2019,04,상순,201904상순,사과,후지,10 개,상품,0.034593904080640156,0.026688584656024587,1.0,봄,0.006705195085820928,3.0,0.0,original,1,2019-04-01
1253,2019,04,상순,201904상순,양파,양파,1키로,상,0.0015824831417994595,0.0006803446670514881,1.0,봄,0.0,1.0,0.0,original,1,2019-04-01
45,2019,04,상순,201904상순,건고추,화건,30 kg,상품,0.6214172892471362,0.6387226212822074,1.0,봄,,30.0,,original,1,2019-04-01
1102,2019,04,상순,201904상순,배추,배추,10키로망대,상,0.010173180133530588,0.002293509011099449,1.0,봄,0.0,10.0,0.0,original,1,2019-04-01
1404,2019,04,상순,201904상순,대파,대파(일반),1키로단,상,0.002429340226307063,0.0004995494849178409,1.0,봄,0.0025748372445033208,1.0,0.0,original,1,2019-04-01
498,2019,04,상순,201904상순,배,신고,10 개,상품,0.05113879045284182,0.042490672723775776,1.0,봄,0.0067065508721580215,5.0,0.0,original,1,2019-04-01
1103,2019,04,중순,201904중순,배추,배추,10키로망대,상,0.009866061837875294,0.0025303961132840712,1.0,봄,0.0,10.0,0.0,original,2,2019-04-02
348,2019,04,중순,201904중순,감자,감자 수미,20키로상자,상,0.0701174603989937,0.05661810399245595,1.0,봄,0.005176389488147285,20.0,0.0,original,2,2019-04-02
499,2019,04,중순,201904중순,배,신고,10 개,상품,0.05080770289441989,0.04236916068690387,1.0,봄,0.0070719348146787014,5.0,0.0,original,2,2019-04-02
1254,2019,04,중순,201904중순,양파,양파,1키로,상,0.001397048984394963,0.0006448729714393939,1.0,봄,0.0,1.0,0.0,original,2,2019-04-02
801,2019,04,중순,201904중순,무,무,20키로상자,상,0.008573103789322179,0.008573103789322179,1.0,봄,0.0,20.0,0.0,average,2,2019-04-02
46,2019,04,중순,201904중순,건고추,화건,30 kg,상품,0.6166318736261683,0.6371440694577531,1.0,봄,,30.0,,original,2,2019-04-02
650,2019,04,중순,201904중순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.13460563391172653,0.13460563391172653,1.0,봄,,20.0,0.0,average,2,2019-04-02
197,2019,04,중순,201904중순,사과,후지,10 개,상품,0.0348250512124895,0.026657654319366283,1.0,봄,0.006890589442895569,3.0,0.0,original,2,2019-04-02
1405,2019,04,중순,201904중순,대파,대파(일반),1키로단,상,0.0020911727788829517,0.0004858026686252609,1.0,봄,0.0017780645906284836,1.0,0.0,original,2,2019-04-02
952,2019,04,중순,201904중순,상추,청,100 g,상품,0.0010334621764568276,0.00038564729277932615,1.0,봄,0.002069087975046922,0.1,0.0,original,2,2019-04-02
651,2019,04,하순,201904하순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.13444766826379306,0.13444766826379306,2.0,봄,,20.0,0.0,average,3,2019-04-03
1104,2019,04,하순,201904하순,배추,배추,10키로망대,상,0.010601439750098059,0.002489324431124217,2.0,봄,0.0,10.0,0.0,original,3,2019-04-03
802,2019,04,하순,201904하순,무,무,20키로상자,상,0.009817466827520785,0.009817466827520785,2.0,봄,0.0,20.0,0.0,average,3,2019-04-03
1255,2019,04,하순,201904하순,양파,양파,1키로,상,0.001360827558842485,0.00037487690769295265,2.0,봄,0.0,1.0,0.0,original,3,2019-04-03
198,2019,04,하순,201904하순,사과,후지,10 개,상품,0.035122639186585446,0.02723980744147078,2.0,봄,0.007204687621328424,3.0,0.0,original,3,2019-04-03
1406,2019,04,하순,201904하순,대파,대파(일반),1키로단,상,0.002166787234152107,0.0005575592085810585,2.0,봄,0.0019347906411234835,1.0,0.0,original,3,2019-04-03
500,2019,04,하순,201904하순,배,신고,10 개,상품,0.051202439663061206,0.042439858599265703,2.0,봄,0.007195448592995636,5.0,0.0,original,3,2019-04-03
349,2019,04,하순,201904하순,감자,감자 수미,20키로상자,상,0.06967702616497437,0.045783648923004454,2.0,봄,0.004566038069712524,20.0,0.0,original,3,2019-04-03
953,2019,04,하순,201904하순,상추,청,100 g,상품,0.001028437238807929,0.0003591355756436374,2.0,봄,0.001981526522977645,0.1,0.0,original,3,2019-04-03
47,2019,04,하순,201904하순,건고추,화건,30 kg,상품,0.60929378967956,0.6331993468789389,2.0,봄,,30.0,,original,3,2019-04-03
199,2019,05,상순,201905상순,사과,후지,10 개,상품,0.034938949799197865,0.027057539386162923,2.0,봄,0.0074187347048571255,3.0,0.0,original,1,2019-05-01
501,2019,05,상순,201905상순,배,신고,10 개,상품,0.051807107160145346,0.0432153263254846,2.0,봄,0.007018767734651231,5.0,0.0,original,1,2019-05-01
803,2019,05,상순,201905상순,무,무,20키로상자,상,0.010352457323192924,0.010352457323192924,2.0,봄,0.0,20.0,0.0,average,1,2019-05-01
350,2019,05,상순,201905상순,감자,감자 수미,20키로상자,상,0.07186007465568472,0.0473603596559908,2.0,봄,0.005878399790753587,20.0,0.0,original,1,2019-05-01
1256,2019,05,상순,201905상순,양파,양파,1키로,상,0.0012621201030819423,0.0003709185610372761,2.0,봄,0.0,1.0,0.0,original,1,2019-05-01
954,2019,05,상순,201905상순,상추,청,100 g,상품,0.001054120253457855,0.0004165776294376298,2.0,봄,0.002086238172667264,0.1,0.0,original,1,2019-05-01
1105,2019,05,상순,201905상순,배추,배추,10키로망대,상,0.00932468684247372,0.0027664240394504156,2.0,봄,0.0,10.0,0.0,original,1,2019-05-01
1407,2019,05,상순,201905상순,대파,대파(일반),1키로단,상,0.0024810397005434926,0.000880778158174549,2.0,봄,0.00307189485693575,1.0,0.0,original,1,2019-05-01
48,2019,05,상순,201905상순,건고추,화건,30 kg,상품,0.6080174555167398,0.6331993468789389,2.0,봄,,30.0,,original,1,2019-05-01
652,2019,05,상순,201905상순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.13444766826379306,0.13444766826379306,2.0,봄,,20.0,0.0,average,1,2019-05-01
1106,2019,05,중순,201905중순,배추,배추,10키로망대,상,0.01047530450967062,0.0033470889459518154,2.0,봄,0.0,10.0,0.0,original,2,2019-05-02
804,2019,05,중순,201905중순,무,무,20키로상자,상,0.009567538660772885,0.009567538660772885,2.0,봄,0.0,20.0,0.0,average,2,2019-05-02
1408,2019,05,중순,201905중순,대파,대파(일반),1키로단,상,0.0021909736238541282,0.001131703582800819,2.0,봄,0.0020627095450143494,1.0,0.0,original,2,2019-05-02
1257,2019,05,중순,201905중순,양파,양파,1키로,상,0.0010655659447692347,0.00010906932703565593,2.0,봄,0.0,1.0,0.0,original,2,2019-05-02
502,2019,05,중순,201905중순,배,신고,10 개,상품,0.05244639089436623,0.04371463033154008,2.0,봄,0.007088792063393229,5.0,0.0,original,2,2019-05-02
653,2019,05,중순,201905중순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.13444766826379306,0.13444766826379306,2.0,봄,,20.0,0.0,average,2,2019-05-02
351,2019,05,중순,201905중순,감자,감자 수미,20키로상자,상,0.07456325847478992,0.04737283305068488,2.0,봄,0.006161469287318305,20.0,0.0,original,2,2019-05-02
200,2019,05,중순,201905중순,사과,후지,10 개,상품,0.035109797679260424,0.026965853031068666,2.0,봄,0.007879122820334972,3.0,0.0,original,2,2019-05-02
955,2019,05,중순,201905중순,상추,청,100 g,상품,0.001107719588379441,0.0005204151882190777,2.0,봄,0.0016677378691703632,0.1,0.0,original,2,2019-05-02
49,2019,05,중순,201905중순,건고추,화건,30 kg,상품,0.6057841498950058,0.6331993468789389,2.0,봄,,30.0,,original,2,2019-05-02
654,2019,05,하순,201905하순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.1305195155081885,0.1305195155081885,1.0,봄,,20.0,0.0,average,3,2019-05-03
1107,2019,05,하순,201905하순,배추,배추,10키로망대,상,0.008636149413853428,0.0037053561401198263,1.0,봄,0.0,10.0,0.0,original,3,2019-05-03
201,2019,05,하순,201905하순,사과,후지,10 개,상품,0.035421902139897515,0.026702945169473084,1.0,봄,0.008418954772254796,3.0,0.0,original,3,2019-05-03
1258,2019,05,하순,201905하순,양파,양파,1키로,상,0.0010055210416782593,0.00011997779398211118,1.0,봄,0.0,1.0,0.0,original,3,2019-05-03
352,2019,05,하순,201905하순,감자,감자 수미,20키로상자,상,0.05560105915759826,0.032473993662472216,1.0,봄,0.004469623709842693,20.0,0.0,original,3,2019-05-03
805,2019,05,하순,201905하순,무,무,20키로상자,상,0.008784780212341673,0.008784780212341673,1.0,봄,0.0,20.0,0.0,average,3,2019-05-03
1409,2019,05,하순,201905하순,대파,대파(일반),1키로단,상,0.0025198325293743183,0.0014680986103318874,1.0,봄,0.0020380213000565327,1.0,0.0,original,3,2019-05-03
50,2019,05,하순,201905하순,건고추,화건,30 kg,상품,0.6057841498950058,0.6325851587652954,1.0,봄,,30.0,,original,3,2019-05-03
956,2019,05,하순,201905하순,상추,청,100 g,상품,0.0010691950664045511,0.00045634520514116304,1.0,봄,0.0015698530102793247,0.1,0.0,original,3,2019-05-03
503,2019,05,하순,201905하순,배,신고,10 개,상품,0.05344188687525372,0.04365939758750739,1.0,봄,0.007862201345708964,5.0,0.0,original,3,2019-05-03
51,2019,06,상순,201906상순,건고추,화건,30 kg,상품,0.6063424763004402,0.6276760724756704,3.0,여름,,30.0,,original,1,2019-06-01
655,2019,06,상순,201906상순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.12691392197773482,0.12691392197773482,3.0,여름,,20.0,0.0,average,1,2019-06-01
202,2019,06,상순,201906상순,사과,후지,10 개,상품,0.03562848290990791,0.027193411936483326,3.0,여름,0.00845889343888092,3.0,0.0,original,1,2019-06-01
353,2019,06,상순,201906상순,감자,감자 수미,20키로상자,상,0.04231883843541299,0.02311226447990823,3.0,여름,0.00341538776421246,20.0,0.0,original,1,2019-06-01
1108,2019,06,상순,201906상순,배추,배추,10키로망대,상,0.007008244868065296,0.004959470826125973,3.0,여름,0.0,10.0,0.0,original,1,2019-06-01
504,2019,06,상순,201906상순,배,신고,10 개,상품,0.05443626620333011,0.043791956173185834,3.0,여름,0.008265276351446627,5.0,0.0,original,1,2019-06-01
1410,2019,06,상순,201906상순,대파,대파(일반),1키로단,상,0.002227536248876587,0.0015092193882642213,3.0,여름,0.001508784668718353,1.0,0.0,original,1,2019-06-01
1259,2019,06,상순,201906상순,양파,양파,1키로,상,0.0012096606845714499,8.241952803988544e-05,3.0,여름,0.0,1.0,0.0,original,1,2019-06-01
