YYYYMMSOON,지역 이름,주산지 품목명,주산지 품종명,순 평균상대습도,순 평균기온,순 평균풍속,순 최고기온,순 최저상대습도,순 최저기온,순 강수량,순 누적 일조시간,특보 코드,특보 명,특보 발효 순통계 개수
202004중순,F,감자,봄,0.7272727272727273,0.4999999999999999,0.1428571428571428,0.475,0.2584269662921348,0.5098039215686274,0.0201342281879194,0.0,00,특보없음,0.0
202004중순,BE,감자,봄,0.686868686868687,0.4999999999999999,0.2857142857142857,0.6000000000000001,0.1348314606741573,0.5098039215686274,0.0255033557046979,0.0,00,특보없음,0.0
202004중순,BF,감자,봄,0.7070707070707072,0.4999999999999999,0.1428571428571428,0.5750000000000001,0.1573033707865168,0.4705882352941176,0.0738255033557046,0.3969465648854962,D2,건조주의보,0.1818181818181818
202004중순,AY,감자,봄,0.6262626262626263,0.5238095238095237,0.2857142857142857,0.6000000000000001,0.1348314606741573,0.4901960784313725,0.0255033557046979,0.0,D2,건조주의보,0.6363636363636364
202004중순,A,감자,봄,0.5858585858585859,0.5238095238095237,0.1428571428571428,0.5750000000000001,0.1235955056179775,0.4705882352941176,0.0174496644295302,0.5343511450381679,D2,건조주의보,0.5454545454545454
202004중순,AS,감자,봄,0.6262626262626263,0.5238095238095237,0.2857142857142857,0.6000000000000001,0.1573033707865168,0.5686274509803921,0.0671140939597315,0.4274809160305343,D2,건조주의보,0.5454545454545454
202004중순,AS,감자,봄,0.6262626262626263,0.5238095238095237,0.2857142857142857,0.6000000000000001,0.1573033707865168,0.5686274509803921,0.0671140939597315,0.4274809160305343,W2,강풍주의보,0.1818181818181818
202004중순,AG,감자,봄,0.6464646464646465,0.4999999999999999,0.2857142857142857,0.55,0.146067415730337,0.4705882352941176,0.0268456375838926,0.5954198473282443,D2,건조주의보,0.6363636363636364
202004중순,B,감자,봄,0.6262626262626263,0.5238095238095237,0.1428571428571428,0.5750000000000001,0.1685393258426966,0.4901960784313725,0.0174496644295302,0.0,D2,건조주의보,0.6363636363636364
202004중순,AW,감자,봄,0.7272727272727273,0.4999999999999999,0.4285714285714285,0.525,0.2696629213483146,0.5490196078431373,0.0187919463087248,0.0,D2,건조주의보,0.1818181818181818
202004중순,AV,감자,고랭지,0.7474747474747475,0.4523809523809523,0.1428571428571428,0.5750000000000001,0.2359550561797752,0.4509803921568627,0.036241610738255,0.366412213740458,D2,건조주의보,0.5454545454545454
202004중순,AU,감자,고랭지,0.5757575757575758,0.4761904761904761,0.1428571428571428,0.5750000000000001,0.1011235955056179,0.4313725490196078,0.0201342281879194,0.0,D2,건조주의보,0.5454545454545454
202004중순,AT,감자,고랭지,0.595959595959596,0.5238095238095237,0.1428571428571428,0.6000000000000001,0.1235955056179775,0.4705882352941176,0.0174496644295302,0.4885496183206106,D2,건조주의보,0.5454545454545454
202004중순,R,감자,고랭지,0.7272727272727273,0.4047619047619047,0.1428571428571428,0.45,0.1573033707865168,0.4313725490196078,0.0604026845637583,0.3511450381679389,S2,대설주의보,0.0909090909090909
202004중순,BD,감자,가을,0.6464646464646465,0.5238095238095237,0.1428571428571428,0.5750000000000001,0.0674157303370786,0.4705882352941176,0.0590604026845637,0.4503816793893129,D2,건조주의보,0.0909090909090909
202004중순,E,건고추,-,0.5757575757575758,0.4999999999999999,0.1428571428571428,0.55,0.1011235955056179,0.4509803921568627,0.0174496644295302,0.0,D2,건조주의보,0.5454545454545454
202004중순,W,건고추,-,0.696969696969697,0.4523809523809523,0.1428571428571428,0.5,0.1573033707865168,0.4313725490196078,0.0402684563758389,0.4198473282442748,D2,건조주의보,0.1818181818181818
202004중순,J,건고추,-,0.6666666666666667,0.5238095238095237,0.1428571428571428,0.5750000000000001,0.1011235955056179,0.4509803921568627,0.0483221476510067,0.3893129770992366,D2,건조주의보,0.5454545454545454
202004중순,U,건고추,-,0.6060606060606061,0.4999999999999999,0.1428571428571428,0.55,0.0786516853932584,0.4509803921568627,0.0295302013422818,0.5038167938931297,D2,건조주의보,0.5454545454545454
202004중순,AA,건고추,-,0.787878787878788,0.4761904761904761,0.2857142857142857,0.475,0.1910112359550561,0.4509803921568627,0.0738255033557046,0.4351145038167939,W2,강풍주의보,0.0909090909090909
202004중순,Z,건고추,-,0.7474747474747475,0.4999999999999999,0.4285714285714285,0.55,0.1348314606741573,0.4705882352941176,0.0456375838926174,0.4885496183206106,W2,강풍주의보,0.0909090909090909
202004중순,G,건고추,-,0.6666666666666667,0.4999999999999999,0.1428571428571428,0.5750000000000001,0.1573033707865168,0.4901960784313725,0.0442953020134228,0.4580152671755725,W2,강풍주의보,0.0909090909090909
202004중순,G,건고추,-,0.6666666666666667,0.4999999999999999,0.1428571428571428,0.5750000000000001,0.1573033707865168,0.4901960784313725,0.0442953020134228,0.4580152671755725,D2,건조주의보,0.1818181818181818
202004중순,Y,건고추,-,0.686868686868687,0.4761904761904761,0.0,0.5750000000000001,0.0898876404494382,0.4313725490196078,0.021476510067114,0.0,D2,건조주의보,0.1818181818181818
202004중순,X,건고추,-,0.6464646464646465,0.4999999999999999,0.1428571428571428,0.55,0.0449438202247191,0.4705882352941176,0.021476510067114,0.0,D2,건조주의보,0.6363636363636364
202004중순,F,건고추,-,0.7272727272727273,0.4999999999999999,0.1428571428571428,0.475,0.2584269662921348,0.5098039215686274,0.0201342281879194,0.0,00,특보없음,0.0
202004중순,I,건고추,-,0.7171717171717172,0.4761904761904761,0.1428571428571428,0.525,0.1011235955056179,0.4313725490196078,0.0523489932885906,0.0,D2,건조주의보,0.1818181818181818
202004중순,V,건고추,-,0.7575757575757577,0.4523809523809523,0.1428571428571428,0.525,0.1685393258426966,0.3725490196078431,0.0402684563758389,0.0,D2,건조주의보,0.1818181818181818
202004중순,AS,건고추,-,0.6262626262626263,0.5238095238095237,0.2857142857142857,0.6000000000000001,0.1573033707865168,0.5686274509803921,0.0671140939597315,0.4274809160305343,W2,강풍주의보,0.1818181818181818
202004중순,H,건고추,-,0.6060606060606061,0.4761904761904761,0.1428571428571428,0.525,0.1348314606741573,0.4313725490196078,0.0375838926174496,0.4732824427480915,D2,건조주의보,0.6363636363636364
202004중순,AU,건고추,-,0.5757575757575758,0.4761904761904761,0.1428571428571428,0.5750000000000001,0.1011235955056179,0.4313725490196078,0.0201342281879194,0.0,D2,건조주의보,0.5454545454545454
202004중순,BH,건고추,-,0.5858585858585859,0.5238095238095237,0.1428571428571428,0.625,0.0786516853932584,0.4901960784313725,0.0174496644295302,0.0,D2,건조주의보,0.6363636363636364
202004중순,AS,건고추,-,0.6262626262626263,0.5238095238095237,0.2857142857142857,0.6000000000000001,0.1573033707865168,0.5686274509803921,0.0671140939597315,0.4274809160305343,D2,건조주의보,0.5454545454545454
202004중순,AB,대파,겨울대파,0.8383838383838385,0.4999999999999999,0.2857142857142857,0.55,0.247191011235955,0.4705882352941176,0.0416107382550335,0.0,W2,강풍주의보,0.0909090909090909
202004중순,AC,대파,겨울대파,0.787878787878788,0.4999999999999999,0.2857142857142857,0.525,0.1797752808988764,0.5294117647058824,0.0711409395973154,0.0,W2,강풍주의보,0.0909090909090909
202004중순,K,대파,겨울대파,0.7777777777777778,0.4999999999999999,0.2857142857142857,0.525,0.1348314606741573,0.4705882352941176,0.0630872483221476,0.0,00,특보없음,0.0
202004중순,AF,대파,겨울대파,0.7676767676767677,0.4999999999999999,0.2857142857142857,0.45,0.2247191011235955,0.4705882352941176,0.0818791946308724,0.4351145038167939,00,특보없음,0.0
202004중순,AI,마늘,난지형 남도,0.7676767676767677,0.4761904761904761,0.1428571428571428,0.475,0.1573033707865168,0.4705882352941176,0.1046979865771812,0.4427480916030534,D2,건조주의보,0.0909090909090909
202004중순,AI,마늘,난지형 남도,0.7676767676767677,0.4761904761904761,0.1428571428571428,0.475,0.1573033707865168,0.4705882352941176,0.1046979865771812,0.4427480916030534,W2,강풍주의보,0.0909090909090909
202004중순,AA,마늘,난지형 남도,0.787878787878788,0.4761904761904761,0.2857142857142857,0.475,0.1910112359550561,0.4509803921568627,0.0738255033557046,0.4351145038167939,W2,강풍주의보,0.0909090909090909
202004중순,AM,마늘,난지형 남도,0.7777777777777778,0.4999999999999999,0.2857142857142857,0.525,0.2359550561797752,0.4901960784313725,0.0630872483221476,0.0,W2,강풍주의보,0.0909090909090909
202004중순,AL,마늘,난지형 남도,0.7070707070707072,0.5238095238095237,0.4285714285714285,0.5,0.2247191011235955,0.5686274509803921,0.1127516778523489,0.4122137404580152,D2,건조주의보,0.0909090909090909
202004중순,K,마늘,난지형 남도,0.7777777777777778,0.4999999999999999,0.2857142857142857,0.525,0.1348314606741573,0.4705882352941176,0.0630872483221476,0.0,00,특보없음,0.0
202004중순,AO,마늘,난지형 대서,0.696969696969697,0.5238095238095237,0.1428571428571428,0.6000000000000001,0.1348314606741573,0.4705882352941176,0.0536912751677852,0.0,D2,건조주의보,0.0909090909090909
202004중순,AP,마늘,난지형 대서,0.6666666666666667,0.5238095238095237,0.1428571428571428,0.6000000000000001,0.0898876404494382,0.4509803921568627,0.0590604026845637,0.0,D2,건조주의보,0.1818181818181818
202004중순,J,마늘,난지형 대서,0.6666666666666667,0.5238095238095237,0.1428571428571428,0.5750000000000001,0.1011235955056179,0.4509803921568627,0.0483221476510067,0.3893129770992366,D2,건조주의보,0.5454545454545454
202004중순,B,마늘,난지형 대서,0.6262626262626263,0.5238095238095237,0.1428571428571428,0.5750000000000001,0.1685393258426966,0.4901960784313725,0.0174496644295302,0.0,D2,건조주의보,0.6363636363636364
202004중순,AG,마늘,난지형 대서,0.6464646464646465,0.4999999999999999,0.2857142857142857,0.55,0.146067415730337,0.4705882352941176,0.0268456375838926,0.5954198473282443,D2,건조주의보,0.6363636363636364
202004중순,D,마늘,난지형 남도,0.686868686868687,0.5714285714285714,0.4285714285714285,0.525,0.3033707865168539,0.607843137254902,0.1046979865771812,0.4045801526717557,D2,건조주의보,0.0909090909090909
202004중순,D,마늘,난지형 남도,0.686868686868687,0.5714285714285714,0.4285714285714285,0.525,0.3033707865168539,0.607843137254902,0.1046979865771812,0.4045801526717557,W2,강풍주의보,0.0909090909090909
202004중순,AJ,마늘,난지형 남도,0.7575757575757577,0.5714285714285714,0.1428571428571428,0.45,0.2696629213483146,0.607843137254902,0.1046979865771812,0.4732824427480915,D2,건조주의보,0.8181818181818182
202004중순,AJ,마늘,난지형 남도,0.7575757575757577,0.5714285714285714,0.1428571428571428,0.45,0.2696629213483146,0.607843137254902,0.1046979865771812,0.4732824427480915,R2,호우주의보,0.1818181818181818
202004중순,AJ,마늘,난지형 남도,0.7575757575757577,0.5714285714285714,0.1428571428571428,0.45,0.2696629213483146,0.607843137254902,0.1046979865771812,0.4732824427480915,W2,강풍주의보,0.3636363636363636
202004중순,AC,마늘,난지형 남도,0.787878787878788,0.4999999999999999,0.2857142857142857,0.525,0.1797752808988764,0.5294117647058824,0.0711409395973154,0.0,W2,강풍주의보,0.0909090909090909
202004중순,AL,마늘,난지형 남도,0.7070707070707072,0.5238095238095237,0.4285714285714285,0.5,0.2247191011235955,0.5686274509803921,0.1127516778523489,0.4122137404580152,W2,강풍주의보,0.0909090909090909
202004중순,AY,마늘,난지형 남도,0.6262626262626263,0.5238095238095237,0.2857142857142857,0.6000000000000001,0.1348314606741573,0.4901960784313725,0.0255033557046979,0.0,D2,건조주의보,0.6363636363636364
202004중순,AS,마늘,한지형,0.6262626262626263,0.5238095238095237,0.2857142857142857,0.6000000000000001,0.1573033707865168,0.5686274509803921,0.0671140939597315,0.4274809160305343,D2,건조주의보,0.5454545454545454
202004중순,AS,마늘,한지형,0.6262626262626263,0.5238095238095237,0.2857142857142857,0.6000000000000001,0.1573033707865168,0.5686274509803921,0.0671140939597315,0.4274809160305343,W2,강풍주의보,0.1818181818181818
202004중순,BJ,마늘,한지형,0.6363636363636365,0.4999999999999999,0.2857142857142857,0.525,0.1685393258426966,0.5686274509803921,0.0523489932885906,0.4885496183206106,D2,건조주의보,0.5454545454545454
202004중순,BJ,마늘,한지형,0.6363636363636365,0.4999999999999999,0.2857142857142857,0.525,0.1685393258426966,0.5686274509803921,0.0523489932885906,0.4885496183206106,W2,강풍주의보,0.1818181818181818
202004중순,BM,마늘,한지형,0.6161616161616162,0.5238095238095237,0.2857142857142857,0.5750000000000001,0.146067415730337,0.5490196078431373,0.0429530201342281,0.5267175572519084,D2,건조주의보,0.5454545454545454
202004중순,BM,마늘,한지형,0.6161616161616162,0.5238095238095237,0.2857142857142857,0.5750000000000001,0.146067415730337,0.5490196078431373,0.0429530201342281,0.5267175572519084,W2,강풍주의보,0.1818181818181818
202004중순,Q,마늘,한지형,0.6060606060606061,0.5238095238095237,0.2857142857142857,0.55,0.1235955056179775,0.5882352941176471,0.046979865771812,0.0,D2,건조주의보,0.5454545454545454
202004중순,F,마늘,난지형 대서,0.7272727272727273,0.4999999999999999,0.1428571428571428,0.475,0.2584269662921348,0.5098039215686274,0.0201342281879194,0.0,00,특보없음,0.0
202004중순,AN,마늘,난지형 대서,0.6767676767676768,0.5238095238095237,0.1428571428571428,0.6000000000000001,0.0898876404494382,0.4705882352941176,0.0577181208053691,0.4427480916030534,D2,건조주의보,0.6363636363636364
202004중순,BI,마늘,난지형 남도,0.7272727272727273,0.5238095238095237,0.1428571428571428,0.5750000000000001,0.1348314606741573,0.4705882352941176,0.097986577181208,0.0,D2,건조주의보,0.0909090909090909
202004중순,AK,마늘,난지형 남도,0.686868686868687,0.5476190476190476,0.1428571428571428,0.55,0.1685393258426966,0.5294117647058824,0.1208053691275167,0.5114503816793893,D2,건조주의보,0.0909090909090909
202004중순,L,마늘,한지형,0.6666666666666667,0.4999999999999999,0.1428571428571428,0.5750000000000001,0.1123595505617977,0.4313725490196078,0.046979865771812,0.381679389312977,D2,건조주의보,0.5454545454545454
202004중순,F,마늘,한지형,0.7272727272727273,0.4999999999999999,0.1428571428571428,0.475,0.2584269662921348,0.5098039215686274,0.0201342281879194,0.0,00,특보없음,0.0
202004중순,AH,마늘,한지형,0.6767676767676768,0.4999999999999999,0.2857142857142857,0.5750000000000001,0.0898876404494382,0.4313725490196078,0.0389261744966442,0.0,00,특보없음,0.0
202004중순,BK,마늘,한지형,0.696969696969697,0.5238095238095237,0.2857142857142857,0.5750000000000001,0.1235955056179775,0.4705882352941176,0.046979865771812,0.0,W2,강풍주의보,0.1818181818181818
202004중순,BK,마늘,한지형,0.696969696969697,0.5238095238095237,0.2857142857142857,0.5750000000000001,0.1235955056179775,0.4705882352941176,0.046979865771812,0.0,D2,건조주의보,0.5454545454545454
202004중순,Q,마늘,한지형,0.6060606060606061,0.5238095238095237,0.2857142857142857,0.55,0.1235955056179775,0.5882352941176471,0.046979865771812,0.0,W2,강풍주의보,0.1818181818181818
202004중순,BL,마늘,한지형,0.7373737373737375,0.5238095238095237,0.2857142857142857,0.6000000000000001,0.1348314606741573,0.5098039215686274,0.0375838926174496,0.0,D2,건조주의보,0.5454545454545454
202004중순,BL,마늘,한지형,0.7373737373737375,0.5238095238095237,0.2857142857142857,0.6000000000000001,0.1348314606741573,0.5098039215686274,0.0375838926174496,0.0,W2,강풍주의보,0.1818181818181818
202004중순,X,마늘,한지형,0.6464646464646465,0.4999999999999999,0.1428571428571428,0.55,0.0449438202247191,0.4705882352941176,0.021476510067114,0.0,D2,건조주의보,0.6363636363636364
202004중순,AG,마늘,한지형,0.6464646464646465,0.4999999999999999,0.2857142857142857,0.55,0.146067415730337,0.4705882352941176,0.0268456375838926,0.5954198473282443,D2,건조주의보,0.6363636363636364
202004중순,Q,무,봄,0.6060606060606061,0.5238095238095237,0.2857142857142857,0.55,0.1235955056179775,0.5882352941176471,0.046979865771812,0.0,D2,건조주의보,0.5454545454545454
202004중순,AR,무,가을,0.797979797979798,0.4999999999999999,0.2857142857142857,0.55,0.1910112359550561,0.4705882352941176,0.07248322147651,0.0,00,특보없음,0.0
202004중순,AV,무,고랭지,0.7474747474747475,0.4523809523809523,0.1428571428571428,0.5750000000000001,0.2359550561797752,0.4509803921568627,0.036241610738255,0.366412213740458,D2,건조주의보,0.5454545454545454
202004중순,BR,무,봄,0.6767676767676768,0.5238095238095237,0.1428571428571428,0.5750000000000001,0.0561797752808988,0.5490196078431373,0.0738255033557046,0.465648854961832,D2,건조주의보,0.3636363636363636
202004중순,BN,무,봄,0.6767676767676768,0.5238095238095237,0.1428571428571428,0.5750000000000001,0.0561797752808988,0.5490196078431373,0.0738255033557046,0.465648854961832,D2,건조주의보,0.3636363636363636
202004중순,BS,무,봄,0.6767676767676768,0.5238095238095237,0.1428571428571428,0.5750000000000001,0.0561797752808988,0.5490196078431373,0.0738255033557046,0.465648854961832,D2,건조주의보,0.3636363636363636
202004중순,M,무,봄,0.595959595959596,0.5238095238095237,0.2857142857142857,0.625,0.1348314606741573,0.4901960784313725,0.0255033557046979,0.0,D2,건조주의보,0.6363636363636364
202004중순,AU,무,고랭지,0.5757575757575758,0.4761904761904761,0.1428571428571428,0.5750000000000001,0.1011235955056179,0.4313725490196078,0.0201342281879194,0.0,D2,건조주의보,0.5454545454545454
202004중순,AT,무,고랭지,0.595959595959596,0.5238095238095237,0.1428571428571428,0.6000000000000001,0.1235955056179775,0.4705882352941176,0.0174496644295302,0.4885496183206106,D2,건조주의보,0.5454545454545454
202004중순,AS,무,고랭지,0.6262626262626263,0.5238095238095237,0.2857142857142857,0.6000000000000001,0.1573033707865168,0.5686274509803921,0.0671140939597315,0.4274809160305343,W2,강풍주의보,0.1818181818181818
202004중순,AS,무,고랭지,0.6262626262626263,0.5238095238095237,0.2857142857142857,0.6000000000000001,0.1573033707865168,0.5686274509803921,0.0671140939597315,0.4274809160305343,D2,건조주의보,0.5454545454545454
202004중순,B,무,가을,0.6262626262626263,0.5238095238095237,0.1428571428571428,0.5750000000000001,0.1685393258426966,0.4901960784313725,0.0174496644295302,0.0,D2,건조주의보,0.6363636363636364
202004중순,Z,무,가을,0.7474747474747475,0.4999999999999999,0.4285714285714285,0.55,0.1348314606741573,0.4705882352941176,0.0456375838926174,0.4885496183206106,W2,강풍주의보,0.0909090909090909
202004중순,AM,무,가을,0.7777777777777778,0.4999999999999999,0.2857142857142857,0.525,0.2359550561797752,0.4901960784313725,0.0630872483221476,0.0,W2,강풍주의보,0.0909090909090909
202004중순,F,무,가을,0.7272727272727273,0.4999999999999999,0.1428571428571428,0.475,0.2584269662921348,0.5098039215686274,0.0201342281879194,0.0,00,특보없음,0.0
202004중순,N,무,가을,0.7777777777777778,0.4999999999999999,0.2857142857142857,0.55,0.1797752808988764,0.4705882352941176,0.0859060402684563,0.0,00,특보없음,0.0
202004중순,AQ,무,가을,0.7272727272727273,0.4999999999999999,0.1428571428571428,0.5750000000000001,0.2022471910112359,0.4901960784313725,0.0295302013422818,0.4503816793893129,00,특보없음,0.0
202004중순,AG,무,가을,0.6464646464646465,0.4999999999999999,0.2857142857142857,0.55,0.146067415730337,0.4705882352941176,0.0268456375838926,0.5954198473282443,D2,건조주의보,0.6363636363636364
202004중순,BV,무,가을,0.5858585858585859,0.5238095238095237,0.1428571428571428,0.6000000000000001,0.1123595505617977,0.5294117647058824,0.0161073825503355,0.0,D2,건조주의보,0.6363636363636364
202004중순,M,무,가을,0.595959595959596,0.5238095238095237,0.2857142857142857,0.625,0.1348314606741573,0.4901960784313725,0.0255033557046979,0.0,D2,건조주의보,0.6363636363636364
202004중순,BW,무,봄,0.6262626262626263,0.5238095238095237,0.4285714285714285,0.5,0.1348314606741573,0.5686274509803921,0.0174496644295302,0.6641221374045801,D2,건조주의보,0.6363636363636364
202004중순,BU,무,봄,0.6767676767676768,0.5238095238095237,0.1428571428571428,0.5750000000000001,0.0561797752808988,0.5490196078431373,0.0738255033557046,0.465648854961832,D2,건조주의보,0.3636363636363636
202004중순,BQ,무,봄,0.6767676767676768,0.5238095238095237,0.1428571428571428,0.5750000000000001,0.0561797752808988,0.5490196078431373,0.0738255033557046,0.465648854961832,D2,건조주의보,0.3636363636363636
202004중순,AQ,무,봄,0.7272727272727273,0.4999999999999999,0.1428571428571428,0.5750000000000001,0.2022471910112359,0.4901960784313725,0.0295302013422818,0.4503816793893129,00,특보없음,0.0
202004중순,B,무,봄,0.6262626262626263,0.5238095238095237,0.1428571428571428,0.5750000000000001,0.1685393258426966,0.4901960784313725,0.0174496644295302,0.0,D2,건조주의보,0.6363636363636364
202004중순,AG,무,봄,0.6464646464646465,0.4999999999999999,0.2857142857142857,0.55,0.146067415730337,0.4705882352941176,0.0268456375838926,0.5954198473282443,D2,건조주의보,0.6363636363636364
202004중순,Q,무,봄,0.6060606060606061,0.5238095238095237,0.2857142857142857,0.55,0.1235955056179775,0.5882352941176471,0.046979865771812,0.0,W2,강풍주의보,0.1818181818181818
202004중순,D,무,월동,0.686868686868687,0.5714285714285714,0.4285714285714285,0.525,0.3033707865168539,0.607843137254902,0.1046979865771812,0.4045801526717557,D2,건조주의보,0.0909090909090909
202004중순,D,무,월동,0.686868686868687,0.5714285714285714,0.4285714285714285,0.525,0.3033707865168539,0.607843137254902,0.1046979865771812,0.4045801526717557,W2,강풍주의보,0.0909090909090909
202004중순,AJ,무,월동,0.7575757575757577,0.5714285714285714,0.1428571428571428,0.45,0.2696629213483146,0.607843137254902,0.1046979865771812,0.4732824427480915,D2,건조주의보,0.8181818181818182
202004중순,AJ,무,월동,0.7575757575757577,0.5714285714285714,0.1428571428571428,0.45,0.2696629213483146,0.607843137254902,0.1046979865771812,0.4732824427480915,R2,호우주의보,0.1818181818181818
202004중순,AJ,무,월동,0.7575757575757577,0.5714285714285714,0.1428571428571428,0.45,0.2696629213483146,0.607843137254902,0.1046979865771812,0.4732824427480915,W2,강풍주의보,0.3636363636363636
202004중순,Z,무,봄,0.7474747474747475,0.4999999999999999,0.4285714285714285,0.55,0.1348314606741573,0.4705882352941176,0.0456375838926174,0.4885496183206106,W2,강풍주의보,0.0909090909090909
202004중순,F,무,봄,0.7272727272727273,0.4999999999999999,0.1428571428571428,0.475,0.2584269662921348,0.5098039215686274,0.0201342281879194,0.0,00,특보없음,0.0
202004중순,N,무,봄,0.7777777777777778,0.4999999999999999,0.2857142857142857,0.55,0.1797752808988764,0.4705882352941176,0.0859060402684563,0.0,00,특보없음,0.0
202004중순,BX,무,가을,0.686868686868687,0.5476190476190476,0.2857142857142857,0.5750000000000001,0.2247191011235955,0.5098039215686274,0.0429530201342281,0.4351145038167939,D2,건조주의보,0.6363636363636364
202004중순,BU,무,가을,0.686868686868687,0.5476190476190476,0.2857142857142857,0.5750000000000001,0.2247191011235955,0.5098039215686274,0.0429530201342281,0.4351145038167939,D2,건조주의보,0.6363636363636364
202004중순,BQ,무,가을,0.686868686868687,0.5476190476190476,0.2857142857142857,0.5750000000000001,0.2247191011235955,0.5098039215686274,0.0429530201342281,0.4351145038167939,D2,건조주의보,0.6363636363636364
202004중순,BR,무,가을,0.686868686868687,0.5476190476190476,0.2857142857142857,0.5750000000000001,0.2247191011235955,0.5098039215686274,0.0429530201342281,0.4351145038167939,D2,건조주의보,0.6363636363636364
202004중순,BN,무,가을,0.686868686868687,0.5476190476190476,0.2857142857142857,0.5750000000000001,0.2247191011235955,0.5098039215686274,0.0429530201342281,0.4351145038167939,D2,건조주의보,0.6363636363636364
202004중순,BO,무,가을,0.686868686868687,0.5476190476190476,0.2857142857142857,0.5750000000000001,0.2247191011235955,0.5098039215686274,0.0429530201342281,0.4351145038167939,D2,건조주의보,0.6363636363636364
202004중순,BP,무,가을,0.686868686868687,0.5476190476190476,0.2857142857142857,0.5750000000000001,0.2247191011235955,0.5098039215686274,0.0429530201342281,0.4351145038167939,D2,건조주의보,0.6363636363636364
202004중순,BT,무,가을,0.686868686868687,0.5476190476190476,0.2857142857142857,0.5750000000000001,0.2247191011235955,0.5098039215686274,0.0429530201342281,0.4351145038167939,D2,건조주의보,0.6363636363636364
202004중순,BU,무,가을,0.6060606060606061,0.5476190476190476,0.1428571428571428,0.6000000000000001,0.1797752808988764,0.5098039215686274,0.0228187919463087,0.5572519083969465,D2,건조주의보,0.5454545454545454
202004중순,AR,무,봄,0.797979797979798,0.4999999999999999,0.2857142857142857,0.55,0.1910112359550561,0.4705882352941176,0.07248322147651,0.0,00,특보없음,0.0
202004중순,M,배,-,0.595959595959596,0.5238095238095237,0.2857142857142857,0.625,0.1348314606741573,0.4901960784313725,0.0255033557046979,0.0,D2,건조주의보,0.6363636363636364
202004중순,N,배,-,0.7777777777777778,0.4999999999999999,0.2857142857142857,0.55,0.1797752808988764,0.4705882352941176,0.0859060402684563,0.0,00,특보없음,0.0
202004중순,CH,배,-,0.686868686868687,0.5476190476190476,0.2857142857142857,0.5750000000000001,0.1011235955056179,0.5490196078431373,0.0966442953020134,0.4809160305343511,D2,건조주의보,0.0909090909090909
202004중순,BN,배,-,0.686868686868687,0.5476190476190476,0.2857142857142857,0.5750000000000001,0.1011235955056179,0.5490196078431373,0.0966442953020134,0.4809160305343511,W2,강풍주의보,0.1818181818181818
202004중순,BN,배,-,0.686868686868687,0.5476190476190476,0.2857142857142857,0.5750000000000001,0.1011235955056179,0.5490196078431373,0.0966442953020134,0.4809160305343511,D2,건조주의보,0.0909090909090909
202004중순,BU,배,-,0.686868686868687,0.5476190476190476,0.2857142857142857,0.5750000000000001,0.1011235955056179,0.5490196078431373,0.0966442953020134,0.4809160305343511,W2,강풍주의보,0.1818181818181818
202004중순,BU,배,-,0.686868686868687,0.5476190476190476,0.2857142857142857,0.5750000000000001,0.1011235955056179,0.5490196078431373,0.0966442953020134,0.4809160305343511,D2,건조주의보,0.0909090909090909
202004중순,P,배,-,0.6060606060606061,0.5238095238095237,0.2857142857142857,0.6000000000000001,0.1123595505617977,0.4705882352941176,0.0201342281879194,0.0,D2,건조주의보,0.6363636363636364
202004중순,CG,배,-,0.5656565656565657,0.5238095238095237,0.1428571428571428,0.5750000000000001,0.0898876404494382,0.5098039215686274,0.0295302013422818,0.0,D2,건조주의보,0.6363636363636364
202004중순,BR,배,-,0.686868686868687,0.5476190476190476,0.2857142857142857,0.5750000000000001,0.1011235955056179,0.5490196078431373,0.0966442953020134,0.4809160305343511,W2,강풍주의보,0.1818181818181818
202004중순,BR,배,-,0.686868686868687,0.5476190476190476,0.2857142857142857,0.5750000000000001,0.1011235955056179,0.5490196078431373,0.0966442953020134,0.4809160305343511,D2,건조주의보,0.0909090909090909
202004중순,BX,배,-,0.686868686868687,0.5476190476190476,0.2857142857142857,0.5750000000000001,0.1011235955056179,0.5490196078431373,0.0966442953020134,0.4809160305343511,W2,강풍주의보,0.1818181818181818
202004중순,BX,배,-,0.686868686868687,0.5476190476190476,0.2857142857142857,0.5750000000000001,0.1011235955056179,0.5490196078431373,0.0966442953020134,0.4809160305343511,D2,건조주의보,0.0909090909090909
202004중순,CA,배,-,0.6767676767676768,0.4999999999999999,0.1428571428571428,0.55,0.1123595505617977,0.4705882352941176,0.0845637583892617,0.4198473282442748,D2,건조주의보,0.0909090909090909
202004중순,CB,배,-,0.7070707070707072,0.5238095238095237,0.1428571428571428,0.5750000000000001,0.1573033707865168,0.5098039215686274,0.0818791946308724,0.0,D2,건조주의보,0.0909090909090909
202004중순,CC,배,-,0.696969696969697,0.5238095238095237,0.0,0.55,0.1235955056179775,0.4705882352941176,0.0899328859060402,0.5267175572519084,D2,건조주의보,0.0909090909090909
202004중순,O,배,-,0.6060606060606061,0.5238095238095237,0.1428571428571428,0.5750000000000001,0.1235955056179775,0.4901960784313725,0.0483221476510067,0.465648854961832,D2,건조주의보,0.5454545454545454
202004중순,CD,배,-,0.7575757575757577,0.4761904761904761,0.2857142857142857,0.525,0.1348314606741573,0.4705882352941176,0.0966442953020134,0.4274809160305343,D2,건조주의보,0.8181818181818182
